event_id,clean_name,pitcher_name,line,benchmark,pred_over,outcome_over,books_in_blend,total_strikeouts
032f588b1f429452b33b6bb6da1eddf4,dustin_may,Dustin May,4.5,consensus_all,0.4561269258573342,1,12,5.0
032f588b1f429452b33b6bb6da1eddf4,dustin_may,Dustin May,5.5,consensus_all,0.27773685338831144,0,2,5.0
032f588b1f429452b33b6bb6da1eddf4,shota_imanaga,Shota Imanaga,4.5,consensus_all,0.5846144271072166,1,11,6.0
032f588b1f429452b33b6bb6da1eddf4,shota_imanaga,Shota Imanaga,5.5,consensus_all,0.4197913101444559,1,3,6.0
032f588b1f429452b33b6bb6da1eddf4,shota_imanaga,Shota Imanaga,6.5,consensus_all,0.25706350747718004,0,2,6.0
038495f8ee3d31bffec7016b053f1407,mackenzie_gore,MacKenzie Gore,5.5,consensus_all,0.648563059095969,1,2,9.0
038495f8ee3d31bffec7016b053f1407,mackenzie_gore,MacKenzie Gore,6.5,consensus_all,0.5025146826801016,1,11,9.0
038495f8ee3d31bffec7016b053f1407,mackenzie_gore,MacKenzie Gore,7.5,consensus_all,0.3520730058584948,1,2,9.0
038495f8ee3d31bffec7016b053f1407,nick_martinez,Nick Martinez,3.5,consensus_all,0.6252422642518212,1,2,6.0
038495f8ee3d31bffec7016b053f1407,nick_martinez,Nick Martinez,4.5,consensus_all,0.4490862432273369,1,11,6.0
038495f8ee3d31bffec7016b053f1407,nick_martinez,Nick Martinez,5.5,consensus_all,0.27487808853692663,1,2,6.0
03a8d16d21ae456624ac7ed7d2c4080a,bailey_falter,Bailey Falter,2.5,consensus_all,0.6341279114280104,1,3,4.0
03a8d16d21ae456624ac7ed7d2c4080a,bailey_falter,Bailey Falter,3.5,consensus_all,0.42442870996206694,1,13,4.0
03a8d16d21ae456624ac7ed7d2c4080a,valente_bellozo,Valente Bellozo,2.5,consensus_all,0.6920123073941274,1,3,4.0
03a8d16d21ae456624ac7ed7d2c4080a,valente_bellozo,Valente Bellozo,3.5,consensus_all,0.5083319192160561,1,13,4.0
03a8d16d21ae456624ac7ed7d2c4080a,valente_bellozo,Valente Bellozo,4.5,consensus_all,0.30707283127214785,0,3,4.0
03d65db41b63d6673a7a5749426b29d3,framber_valdez,Framber Valdez,4.5,consensus_all,0.6239768367362049,1,2,6.0
03d65db41b63d6673a7a5749426b29d3,framber_valdez,Framber Valdez,5.5,consensus_all,0.46680428111705247,1,15,6.0
03d65db41b63d6673a7a5749426b29d3,framber_valdez,Framber Valdez,6.5,consensus_all,0.2942907256679762,0,2,6.0
03e46b539ef63b9bac00f959d280cb6e,tyler_anderson,Tyler Anderson,2.5,consensus_all,0.7924528301886793,1,2,5.0
03e46b539ef63b9bac00f959d280cb6e,tyler_anderson,Tyler Anderson,3.5,consensus_all,0.6261383546082905,1,3,5.0
03e46b539ef63b9bac00f959d280cb6e,tyler_anderson,Tyler Anderson,4.5,consensus_all,0.4460542035819001,1,12,5.0
03e46b539ef63b9bac00f959d280cb6e,tyler_anderson,Tyler Anderson,5.5,consensus_all,0.2676715691442291,0,3,5.0
03e8c3bbbae07ef7454b736b2d266cdf,brayan_bello,Brayan Bello,3.5,consensus_all,0.6866933756668169,0,4,3.0
03e8c3bbbae07ef7454b736b2d266cdf,brayan_bello,Brayan Bello,4.5,consensus_all,0.5100835143832396,0,18,3.0
03e8c3bbbae07ef7454b736b2d266cdf,brayan_bello,Brayan Bello,5.5,consensus_all,0.33165296193384397,0,4,3.0
03e8c3bbbae07ef7454b736b2d266cdf,jt_ginn,JT Ginn,3.5,consensus_all,0.6722497186593047,0,4,3.0
03e8c3bbbae07ef7454b736b2d266cdf,jt_ginn,JT Ginn,4.5,consensus_all,0.5111434022629502,0,18,3.0
03e8c3bbbae07ef7454b736b2d266cdf,jt_ginn,JT Ginn,5.5,consensus_all,0.33098499604841036,0,4,3.0
03e8c3bbbae07ef7454b736b2d266cdf,jt_ginn,JT Ginn,6.5,consensus_all,0.20043771161568455,0,3,3.0
03eda921ce9dde63062ee1a6602066e9,davis_martin,Davis Martin,3.5,consensus_all,0.6210142803365793,0,2,3.0
03eda921ce9dde63062ee1a6602066e9,davis_martin,Davis Martin,4.5,consensus_all,0.4271607308963237,0,12,3.0
03eda921ce9dde63062ee1a6602066e9,davis_martin,Davis Martin,5.5,consensus_all,0.27095052589012963,0,2,3.0
03eda921ce9dde63062ee1a6602066e9,jp_sears,JP Sears,3.5,consensus_all,0.7003351532515272,0,2,2.0
03eda921ce9dde63062ee1a6602066e9,jp_sears,JP Sears,4.5,consensus_all,0.5301785238675064,0,12,2.0
03eda921ce9dde63062ee1a6602066e9,jp_sears,JP Sears,5.5,consensus_all,0.35134089736977825,0,2,2.0
041b01f9e4b514ad09c3881242138ac2,hunter_brown,Hunter Brown,5.5,consensus_all,0.7554366032489487,0,3,5.0
041b01f9e4b514ad09c3881242138ac2,hunter_brown,Hunter Brown,6.5,consensus_all,0.6169502992784484,0,4,5.0
041b01f9e4b514ad09c3881242138ac2,hunter_brown,Hunter Brown,7.5,consensus_all,0.4618321754714667,0,18,5.0
041b01f9e4b514ad09c3881242138ac2,hunter_brown,Hunter Brown,8.5,consensus_all,0.3098096400523493,0,4,5.0
041b01f9e4b514ad09c3881242138ac2,hunter_brown,Hunter Brown,9.5,consensus_all,0.20150828847202792,0,3,5.0
041b01f9e4b514ad09c3881242138ac2,jose_soriano,Jose Soriano,3.5,consensus_all,0.7133751110355917,1,4,8.0
041b01f9e4b514ad09c3881242138ac2,jose_soriano,Jose Soriano,4.5,consensus_all,0.5481541812313784,1,18,8.0
041b01f9e4b514ad09c3881242138ac2,jose_soriano,Jose Soriano,5.5,consensus_all,0.3665761954168878,1,4,8.0
041b01f9e4b514ad09c3881242138ac2,jose_soriano,Jose Soriano,6.5,consensus_all,0.2165692677896184,1,3,8.0
0436e54aaf6126f3bc74bd27987c409e,jp_sears,JP Sears,2.5,consensus_all,0.7104700146651237,1,2,3.0
0436e54aaf6126f3bc74bd27987c409e,jp_sears,JP Sears,3.5,consensus_all,0.507503028369746,0,15,3.0
0436e54aaf6126f3bc74bd27987c409e,jp_sears,JP Sears,4.5,consensus_all,0.3296804332459968,0,2,3.0
0436e54aaf6126f3bc74bd27987c409e,kevin_gausman,Kevin Gausman,5.5,consensus_all,0.6133874062297671,1,2,7.0
0436e54aaf6126f3bc74bd27987c409e,kevin_gausman,Kevin Gausman,6.5,consensus_all,0.44984112707862417,1,15,7.0
0436e54aaf6126f3bc74bd27987c409e,kevin_gausman,Kevin Gausman,7.5,consensus_all,0.30122713666483825,0,2,7.0
045849c9ae1c917c1a945959bc4d9812,didier_fuentes,Didier Fuentes,4.5,consensus_all,0.5459205460595489,0,15,2.0
045849c9ae1c917c1a945959bc4d9812,jeffrey_springs,Jeffrey Springs,4.5,consensus_all,0.48050943230154536,0,14,2.0
046ea7eb17eebdac2cbc3503466a01f2,drew_rasmussen,Drew Rasmussen,3.5,consensus_all,0.7165597196418227,0,4,2.0
046ea7eb17eebdac2cbc3503466a01f2,drew_rasmussen,Drew Rasmussen,4.5,consensus_all,0.5288154685219033,0,18,2.0
046ea7eb17eebdac2cbc3503466a01f2,drew_rasmussen,Drew Rasmussen,5.5,consensus_all,0.3677813884194209,0,4,2.0
046ea7eb17eebdac2cbc3503466a01f2,drew_rasmussen,Drew Rasmussen,6.5,consensus_all,0.23357090357789492,0,3,2.0
046ea7eb17eebdac2cbc3503466a01f2,parker_messick,Parker Messick,3.5,consensus_all,0.6804337746989759,1,4,4.0
046ea7eb17eebdac2cbc3503466a01f2,parker_messick,Parker Messick,4.5,consensus_all,0.5042645203552899,0,18,4.0
046ea7eb17eebdac2cbc3503466a01f2,parker_messick,Parker Messick,5.5,consensus_all,0.32432245315330444,0,4,4.0
0490fc2cf5b53783ae2b84b7048865ea,parker_messick,Parker Messick,3.5,consensus_all,0.7500308278901119,1,3,6.0
0490fc2cf5b53783ae2b84b7048865ea,parker_messick,Parker Messick,4.5,consensus_all,0.6042925699911617,1,4,6.0
0490fc2cf5b53783ae2b84b7048865ea,parker_messick,Parker Messick,5.5,consensus_all,0.44052991499935856,1,18,6.0
0490fc2cf5b53783ae2b84b7048865ea,parker_messick,Parker Messick,6.5,consensus_all,0.2812559138658475,0,4,6.0
0490fc2cf5b53783ae2b84b7048865ea,shane_baz,Shane Baz,3.5,consensus_all,0.8037225042301185,1,3,7.0
