year,date,pitcher_name,pitcher,line,side,edge_pct,entry_odds,entry_cents,sharp_source,sharp_side_close_cents,sharp_clv_pp,dk_close_odds,dk_close_cents,dk_clv_pp,abs_dk_move_pp,divergence_pp,actual,won_bool,result,edge_band
2025,2025-04-27,Kris Bubic,Kris Bubic,4.5,under,7.754484333819445,115.0,46.51162790697674,consensus,39.82582831245917,-6.685799594517569,,,,,,4.0,True,W,<15
2025,2025-04-27,Tyler Glasnow,Tyler Glasnow,6.5,under,27.65161677863953,120.0,45.45454545454545,pinnacle,41.37931034482759,-4.075235109717866,130.0,43.47826086956522,-1.9762845849802346,1.9762845849802346,2.0989505247376314,0.0,True,W,20+
2025,2025-04-27,Bailey Falter,Bailey Falter,3.5,over,14.295731806603406,125.0,44.44444444444444,pinnacle,46.979581974145226,2.5351375297007834,105.0,48.78048780487805,4.336043360433607,4.336043360433607,1.8009058307328232,2.0,False,L,<15
2025,2025-04-28,Tomoyuki Sugano,Tomoyuki Sugano,3.5,over,9.690828520979268,105.0,48.78048780487805,pinnacle,44.01408450704225,-4.766403297835801,100.0,50.0,1.2195121951219505,1.2195121951219505,5.985915492957751,8.0,True,W,<15
2025,2025-04-29,Taj Bradley,Taj Bradley,5.5,over,10.087565979860646,105.0,48.78048780487805,pinnacle,49.79776735156123,1.0172795466831772,105.0,48.78048780487805,0.0,0.0,-1.0172795466831772,2.0,False,L,<15
2025,2025-04-29,Michael Lorenzen,Michael Lorenzen,4.5,over,11.6013482880729,115.0,46.51162790697674,pinnacle,44.263582494467045,-2.248045412509697,105.0,48.78048780487805,2.268859897901308,2.268859897901308,4.516905310411005,4.0,False,L,<15
2025,2025-04-29,Shota Imanaga,Shota Imanaga,5.5,over,7.712808740317822,-120.0,54.54545454545454,pinnacle,55.8032623937237,1.2578078482691595,-140.0,58.333333333333336,3.787878787878796,3.787878787878796,2.5300709396096366,3.0,False,L,<15
2025,2025-04-29,Chris Paddack,Chris Paddack,3.5,under,8.864582714189673,115.0,46.51162790697674,consensus,42.725846528434715,-3.7857813785420262,,,,,,2.0,True,W,<15
2025,2025-04-30,Carlos Carrasco,Carlos Carrasco,3.5,over,18.629449476009984,110.0,47.61904761904761,pinnacle,41.271782329562825,-6.347265289484788,120.0,45.45454545454545,-2.16450216450216,2.16450216450216,4.182763124982628,5.0,True,W,15-20
2025,2025-04-30,Chase Dollander,Chase Dollander,4.5,over,8.46625472695397,110.0,47.61904761904761,pinnacle,49.19057833178194,1.5715307127343294,-105.0,51.21951219512195,3.6004645760743372,3.6004645760743372,2.028933863340008,4.0,False,L,<15
2025,2025-04-30,Tobias Myers,Tobias Myers,4.5,over,12.345057693392892,110.0,47.61904761904761,pinnacle,49.79776735156123,2.1787197325136134,100.0,50.0,2.3809523809523867,2.3809523809523867,0.2022326484387733,3.0,False,L,<15
2025,2025-05-01,Ben Lively,Ben Lively,4.5,over,19.58092560673743,130.0,43.47826086956522,pinnacle,41.81206576755007,-1.666195102015152,115.0,46.51162790697674,3.033367037411523,3.033367037411523,4.699562139426675,2.0,False,L,15-20
2025,2025-05-01,Brad Lord,Brad Lord,3.5,over,11.11923825347121,100.0,50.0,pinnacle,39.55192919374914,-10.448070806250861,115.0,46.51162790697674,-3.4883720930232585,3.4883720930232585,6.959698713227603,4.0,True,W,<15
2025,2025-05-02,Yoshinobu Yamamoto,Yoshinobu Yamamoto,5.5,under,16.43261350318248,125.0,44.44444444444444,pinnacle,40.90255303847536,-3.541891405969082,125.0,44.44444444444444,0.0,0.0,3.541891405969082,6.0,False,L,15-20
2025,2025-05-02,Mitch Keller,Mitch Keller,4.5,over,17.517407462663602,110.0,47.61904761904761,pinnacle,43.589125116295094,-4.02992250275252,110.0,47.61904761904761,0.0,0.0,4.02992250275252,3.0,False,L,15-20
2025,2025-05-02,Logan Allen,Logan Allen,3.5,over,14.88011066184617,110.0,47.61904761904761,pinnacle,41.005931485292336,-6.613116133755277,120.0,45.45454545454545,-2.16450216450216,2.16450216450216,4.448613969253117,4.0,True,W,<15
2025,2025-05-02,Hunter Greene,Hunter Greene,7.5,over,13.687732849427803,125.0,44.44444444444444,pinnacle,37.422552664188345,-7.021891780256098,125.0,44.44444444444444,0.0,0.0,7.021891780256098,12.0,True,W,<15
2025,2025-05-03,Osvaldo Bido,Osvaldo Bido,4.5,over,12.393251969200826,115.0,46.51162790697674,pinnacle,43.05994752068896,-3.4516803862877836,105.0,48.78048780487805,2.268859897901308,2.268859897901308,5.7205402841890916,4.0,False,L,<15
2025,2025-05-03,Tomoyuki Sugano,Tomoyuki Sugano,3.5,over,21.08364359628555,135.0,42.5531914893617,consensus,40.6614130999902,-1.8917783893715026,,,,,,4.0,True,W,20+
2025,2025-05-03,Nick Lodolo,Nick Lodolo,5.5,over,11.227969656127712,105.0,48.78048780487805,pinnacle,44.263582494467045,-4.516905310411005,-105.0,51.21951219512195,2.439024390243901,2.439024390243901,6.955929700654906,4.0,False,L,<15
2025,2025-05-03,Jameson Taillon,Jameson Taillon,4.5,over,21.4266776699272,125.0,44.44444444444444,consensus,40.64713881598517,-3.79730562845927,,,,,,5.0,True,W,20+
2025,2025-05-03,Aaron Nola,Aaron Nola,5.5,over,7.777519095034268,-110.0,52.38095238095239,pinnacle,44.14696667616064,-8.233985704791749,-110.0,52.38095238095239,0.0,0.0,8.233985704791749,8.0,True,W,<15
2025,2025-05-04,Andrew Heaney,Andrew Heaney,3.5,over,7.3790888292496355,-130.0,56.52173913043478,pinnacle,53.020418025854774,-3.5013211045800077,-125.0,55.55555555555556,-0.9661835748792242,0.9661835748792242,2.5351375297007834,3.0,False,L,<15
2025,2025-05-04,Shota Imanaga,Shota Imanaga,5.5,over,15.726495744911272,110.0,47.61904761904761,pinnacle,43.41138266962912,-4.2076649494184934,110.0,47.61904761904761,0.0,0.0,4.2076649494184934,4.0,False,L,15-20
2025,2025-05-04,Jack Kochanowicz,Jack Kochanowicz,3.5,over,11.246840947794778,100.0,50.0,pinnacle,48.987854251012145,-1.0121457489878551,105.0,48.78048780487805,-1.2195121951219505,1.2195121951219505,-0.20736644613409538,1.0,False,L,<15
2025,2025-05-04,Stephen Kolek,Stephen Kolek,3.5,over,12.070924193125787,100.0,50.0,pinnacle,45.1543083180953,-4.845691681904697,110.0,47.61904761904761,-2.3809523809523867,2.3809523809523867,2.46473930095231,4.0,True,W,<15
2025,2025-05-04,Edward Cabrera,Edward Cabrera,5.5,over,9.842242833951886,110.0,47.61904761904761,pinnacle,45.34678056674068,-2.272267052306937,115.0,46.51162790697674,-1.1074197120708718,1.1074197120708718,1.164847340236065,4.0,False,L,<15
2025,2025-05-05,Shane Smith,Shane Smith,3.5,over,10.595415008611331,105.0,48.78048780487805,pinnacle,49.39310568053084,0.6126178756527878,-115.0,53.48837209302325,4.707884288145202,4.707884288145202,4.095266412492414,5.0,True,W,<15
2025,2025-05-05,Cole Ragans,Cole Ragans,6.5,under,17.590870331990605,115.0,46.51162790697674,pinnacle,44.26358249446706,-2.2480454125096827,100.0,50.0,3.4883720930232585,3.4883720930232585,5.736417505532941,11.0,False,L,15-20
2025,2025-05-07,Grant Holmes,Grant Holmes,5.5,over,9.6327925246385,-115.0,53.48837209302325,pinnacle,52.408477842003855,-1.0798942510193967,-120.0,54.54545454545454,1.0570824524312883,1.0570824524312883,2.136976703450685,5.0,False,L,<15
2025,2025-05-07,Framber Valdez,Framber Valdez,5.5,over,13.410303710168936,100.0,50.0,pinnacle,52.11864406779661,2.118644067796609,-115.0,53.48837209302325,3.4883720930232514,3.4883720930232514,1.3697280252266424,7.0,True,W,<15
2025,2025-05-07,Merrill Kelly,Merrill Kelly,4.5,over,9.33208769420506,115.0,46.51162790697674,betonlineag,44.098480655585504,-2.413147251391237,,,,,,6.0,True,W,<15
2025,2025-05-07,Michael Wacha,Michael Wacha,4.5,over,7.395300976863761,-105.0,51.21951219512195,pinnacle,52.61180536022823,1.392293165106281,-120.0,54.54545454545454,3.325942350332589,3.325942350332589,1.933649185226308,5.0,True,W,<15
2025,2025-05-07,Robbie Ray,Robbie Ray,5.5,over,9.65406451278814,100.0,50.0,pinnacle,50.0,0.0,105.0,48.78048780487805,-1.2195121951219505,1.2195121951219505,-1.2195121951219505,5.0,False,L,<15
2025,2025-05-07,Hunter Greene,Hunter Greene,6.5,under,17.848670613774598,125.0,44.44444444444444,pinnacle,47.677518377898046,3.2330739334536034,105.0,48.78048780487805,4.336043360433607,4.336043360433607,1.1029694269800032,6.0,True,W,15-20
2025,2025-05-07,Gunnar Hoglund,Gunnar Hoglund,3.5,over,14.118506481152547,-130.0,56.52173913043478,pinnacle,62.57744733581165,6.055708205376867,-155.0,60.78431372549019,4.262574595055412,4.262574595055412,-1.7931336103214548,3.0,False,L,<15
2025,2025-05-07,Michael Soroka,Michael Soroka,3.5,under,14.338283163422648,120.0,45.45454545454545,pinnacle,42.19950900951495,-3.2550364450305054,125.0,44.44444444444444,-1.0101010101010104,1.0101010101010104,2.244935434929495,8.0,False,L,<15
2025,2025-05-07,Sonny Gray,Sonny Gray,6.5,over,13.090881849668456,125.0,44.44444444444444,betonlineag,43.07128806891407,-1.373156375530371,110.0,47.61904761904761,3.1746031746031704,3.1746031746031704,4.5477595501335415,8.0,True,W,<15
2025,2025-05-07,Max Fried,Max Fried,5.5,over,17.09369078647637,120.0,45.45454545454545,pinnacle,40.902553038475375,-4.551992416070078,110.0,47.61904761904761,2.16450216450216,2.16450216450216,6.716494580572238,8.0,True,W,15-20
2025,2025-05-07,Dylan Cease,Dylan Cease,5.5,under,8.697151375410883,110.0,47.61904761904761,pinnacle,45.811518324607334,-1.807529294440279,105.0,48.78048780487805,1.1614401858304362,1.1614401858304362,2.968969480270715,9.0,False,L,<15
2025,2025-05-08,Davis Martin,Davis Martin,3.5,over,15.01676548374613,125.0,44.44444444444444,pinnacle,44.70395036949184,0.25950592504739944,120.0,45.45454545454545,1.0101010101010104,1.0101010101010104,0.7505950850536109,2.0,False,L,15-20
2025,2025-05-08,Dean Kremer,Dean Kremer,4.5,over,11.346673065917212,115.0,46.51162790697674,pinnacle,38.93028669279857,-7.581341214178174,115.0,46.51162790697674,0.0,0.0,7.581341214178174,8.0,True,W,<15
2025,2025-05-09,Hunter Dobbins,Hunter Dobbins,3.5,over,10.764216701598428,120.0,45.45454545454545,pinnacle,39.735099337748345,-5.7194461167971085,130.0,43.47826086956522,-1.9762845849802346,1.9762845849802346,3.743161531816874,6.0,True,W,<15
2025,2025-05-09,Jose Quintana,Jose Quintana,4.5,over,14.950620413364534,115.0,46.51162790697674,pinnacle,43.17323259579061,-3.338395311186133,115.0,46.51162790697674,0.0,0.0,3.338395311186133,3.0,False,L,<15
2025,2025-05-09,Bryce Elder,Bryce Elder,4.5,over,15.142573459606425,130.0,43.47826086956522,pinnacle,46.56926428557152,3.091003416006302,100.0,50.0,6.521739130434781,6.521739130434781,3.4307357144284794,8.0,True,W,15-20
2025,2025-05-10,Garrett Crochet,Garrett Crochet,6.5,over,12.968460719579513,125.0,44.44444444444444,pinnacle,42.654106487047315,-1.7903379573971279,125.0,44.44444444444444,0.0,0.0,1.7903379573971279,9.0,True,W,<15
2025,2025-05-10,Tobias Myers,Tobias Myers,3.5,over,13.495131389465598,-105.0,51.21951219512195,pinnacle,46.979581974145226,-4.239930220976724,-105.0,51.21951219512195,0.0,0.0,4.239930220976724,3.0,False,L,<15
2025,2025-05-10,Edward Cabrera,Edward Cabrera,5.5,over,9.943941199471451,115.0,46.51162790697674,pinnacle,41.005931485292336,-5.505696421684405,115.0,46.51162790697674,0.0,0.0,5.505696421684405,2.0,False,L,<15
2025,2025-05-10,Cole Ragans,Cole Ragans,7.5,under,10.065825435321562,-115.0,53.48837209302325,pinnacle,50.80942166821806,-2.678950424805194,-115.0,53.48837209302325,0.0,0.0,2.678950424805194,8.0,False,L,<15
2025,2025-05-10,Andrew Heaney,Andrew Heaney,4.5,over,27.598534622087826,120.0,45.45454545454545,pinnacle,43.83284145084959,-1.6217040036958608,120.0,45.45454545454545,0.0,0.0,1.6217040036958608,2.0,False,L,20+
2025,2025-05-10,Tanner Bibee,Tanner Bibee,5.5,over,16.079242221383073,120.0,45.45454545454545,pinnacle,43.89815627743635,-1.5563891771091036,105.0,48.78048780487805,3.325942350332596,3.325942350332596,4.8823315274417,3.0,False,L,15-20
2025,2025-05-11,Zac Gallen,Zac Gallen,5.5,under,11.837829321838932,110.0,47.61904761904761,pinnacle,47.18423169750604,-0.43481592154157056,110.0,47.61904761904761,0.0,0.0,0.43481592154157056,5.0,True,W,<15
2025,2025-05-11,Zack Wheeler,Zack Wheeler,6.5,under,13.193133967603476,115.0,46.51162790697674,pinnacle,46.6933867735471,0.18175886657035534,115.0,46.51162790697674,0.0,0.0,-0.18175886657035534,8.0,False,L,<15
2025,2025-05-11,Chris Sale,Chris Sale,7.5,under,11.587085105698035,105.0,48.78048780487805,pinnacle,47.88135593220339,-0.8991318726746584,-105.0,51.21951219512195,2.439024390243901,2.439024390243901,3.3381562629185595,8.0,False,L,<15
2025,2025-05-11,Chad Patrick,Chad Patrick,4.5,over,8.498623803725957,105.0,48.78048780487805,pinnacle,40.64075941857015,-8.139728386307901,115.0,46.51162790697674,-2.268859897901308,2.268859897901308,5.870868488406593,4.0,False,L,<15
2025,2025-05-11,Griffin Canning,Griffin Canning,4.5,under,9.818568180338085,115.0,46.51162790697674,consensus,42.35394927409517,-4.15767863288157,,,,,,5.0,False,L,<15
2025,2025-05-12,Cal Quantrill,Cal Quantrill,3.5,over,20.48140156494237,115.0,46.51162790697674,pinnacle,44.70395036949184,-1.8076775374848992,120.0,45.45454545454545,-1.0570824524312883,1.0570824524312883,0.7505950850536109,1.0,False,L,20+
2025,2025-05-12,Ben Lively,Ben Lively,3.5,over,12.739218174321444,-105.0,51.21951219512195,pinnacle,53.51054952914531,2.2910373340233576,-140.0,58.333333333333336,7.113821138211385,7.113821138211385,4.8227838041880275,1.0,False,L,<15
2025,2025-05-12,Freddy Peralta,Freddy Peralta,5.5,over,8.184107157192933,105.0,48.78048780487805,pinnacle,42.03286205578907,-6.747625749088982,115.0,46.51162790697674,-2.268859897901308,2.268859897901308,4.478765851187674,4.0,False,L,<15
2025,2025-05-13,Quinn Priester,Quinn Priester,3.5,over,10.948189037001278,120.0,45.45454545454545,pinnacle,39.104546755140134,-6.349998699405319,135.0,42.5531914893617,-2.901353965183752,2.901353965183752,3.448644734221567,3.0,False,L,<15
2025,2025-05-14,Davis Martin,Davis Martin,4.5,over,22.026532853638617,130.0,43.47826086956522,pinnacle,38.961038961038966,-4.517221908526253,130.0,43.47826086956522,0.0,0.0,4.517221908526253,5.0,True,W,20+
2025,2025-05-14,Will Warren,Will Warren,5.5,over,17.670750872328444,115.0,46.51162790697674,pinnacle,47.388194639771775,0.8765667327950339,-105.0,51.21951219512195,4.707884288145209,4.707884288145209,3.831317555350175,9.0,True,W,15-20
2025,2025-05-15,Zack Littell,Zack Littell,3.5,over,17.921443105534586,110.0,47.61904761904761,pinnacle,43.23499491353001,-4.384052705517604,115.0,46.51162790697674,-1.1074197120708718,1.1074197120708718,3.276632993446732,2.0,False,L,15-20
2025,2025-05-15,Trevor Williams,Trevor Williams,4.5,over,15.730137012302825,115.0,46.51162790697674,pinnacle,41.43242202541393,-5.079205881562814,120.0,45.45454545454545,-1.0570824524312883,1.0570824524312883,4.0221234291315255,4.0,False,L,15-20
2025,2025-05-15,Bryse Wilson,Bryse Wilson,3.5,over,21.291937980070287,105.0,48.78048780487805,pinnacle,45.1543083180953,-3.626179486782746,105.0,48.78048780487805,0.0,0.0,3.626179486782746,3.0,False,L,20+
2025,2025-05-16,Tanner Bibee,Tanner Bibee,5.5,over,16.741021636325115,120.0,45.45454545454545,pinnacle,41.923394524550595,-3.5311509299948582,,,,,,4.0,False,L,15-20
2025,2025-05-16,Andrew Heaney,Andrew Heaney,4.5,over,12.682699440806664,100.0,50.0,pinnacle,46.08654897672238,-3.9134510232776165,105.0,48.78048780487805,-1.2195121951219505,1.2195121951219505,2.693938828155666,2.0,False,L,<15
2025,2025-05-16,Chris Sale,Chris Sale,7.5,under,10.296973084465034,-105.0,51.21951219512195,pinnacle,51.012145748987855,-0.20736644613409538,-105.0,51.21951219512195,0.0,0.0,0.20736644613409538,8.0,False,L,<15
2025,2025-05-17,Clarke Schmidt,Clarke Schmidt,5.5,over,16.040928917157814,130.0,43.47826086956522,consensus,38.95843273159721,-4.519828137968005,,,,,,5.0,False,L,15-20
2025,2025-05-17,Tyler Mahle,Tyler Mahle,4.5,over,7.532165779606304,115.0,46.51162790697674,pinnacle,43.83284145084959,-2.678786456127149,125.0,44.44444444444444,-2.0671834625322987,2.0671834625322987,0.6116029935948504,3.0,False,L,<15
2025,2025-05-18,Jeffrey Springs,Jeffrey Springs,4.5,over,18.63813421773289,125.0,44.44444444444444,pinnacle,43.6529933481153,-0.7914510963291406,115.0,46.51162790697674,2.0671834625322987,2.0671834625322987,2.8586345588614392,5.0,True,W,15-20
2025,2025-05-18,Justin Verlander,Justin Verlander,4.5,over,11.383237044398031,-130.0,56.52173913043478,pinnacle,56.41087488370489,-0.11086424672988926,-165.0,62.264150943396224,5.742411812961443,5.742411812961443,5.853276059691332,1.0,False,L,<15
2025,2025-05-18,Brayan Bello,Brayan Bello,4.5,over,8.017227082359534,115.0,46.51162790697674,pinnacle,39.98690820087374,-6.524719706102999,135.0,42.5531914893617,-3.95843641761504,3.95843641761504,2.566283288487959,3.0,False,L,<15
2025,2025-05-19,Nick Lodolo,Nick Lodolo,5.5,over,9.801258657825429,-105.0,51.21951219512195,pinnacle,43.83284145084959,-7.386670744272358,125.0,44.44444444444444,-6.775067750677508,6.775067750677508,0.6116029935948504,7.0,True,W,<15
2025,2025-05-19,Dean Kremer,Dean Kremer,4.5,over,17.178939118503056,115.0,46.51162790697674,betonlineag,44.098480655585504,-2.413147251391237,110.0,47.61904761904761,1.1074197120708718,1.1074197120708718,3.520566963462109,6.0,True,W,15-20
2025,2025-05-19,Davis Martin,Davis Martin,4.5,over,21.109005216160128,125.0,44.44444444444444,pinnacle,40.902553038475375,-3.541891405969068,125.0,44.44444444444444,0.0,0.0,3.541891405969068,3.0,False,L,20+
2025,2025-05-19,Mitch Keller,Mitch Keller,5.5,over,12.74730492862055,-120.0,54.54545454545454,pinnacle,51.41838223374939,-3.127072311705149,-120.0,54.54545454545454,0.0,0.0,3.127072311705149,5.0,False,L,<15
2025,2025-05-20,Bailey Falter,Bailey Falter,4.5,over,15.24609364195314,115.0,46.51162790697674,pinnacle,41.005931485292336,-5.505696421684405,120.0,45.45454545454545,-1.0570824524312883,1.0570824524312883,4.448613969253117,5.0,True,W,15-20
2025,2025-05-20,Nick Martinez,Nick Martinez,4.5,over,10.554802233331785,100.0,50.0,pinnacle,48.48997342353225,-1.5100265764677516,-115.0,53.48837209302325,3.4883720930232514,3.4883720930232514,4.998398669491003,3.0,False,L,<15
2025,2025-05-20,Brandon Walter,Brandon Walter,3.5,over,28.24166787301612,140.0,41.66666666666667,pinnacle,36.50318232871583,-5.163484337950841,130.0,43.47826086956522,1.8115942028985472,1.8115942028985472,6.975078540849388,5.0,True,W,20+
2025,2025-05-21,Cade Horton,Cade Horton,4.5,under,14.123889290832173,-110.0,52.38095238095239,pinnacle,47.38819463977177,-4.992757741180618,105.0,48.78048780487805,-3.6004645760743372,3.6004645760743372,1.392293165106281,3.0,True,W,<15
2025,2025-05-21,Logan Webb,Logan Webb,5.5,over,11.13502276462459,120.0,45.45454545454545,pinnacle,42.8258415775845,-2.628703876960955,125.0,44.44444444444444,-1.0101010101010104,1.0101010101010104,1.6186028668599448,5.0,False,L,<15
2025,2025-05-21,Ryan Yarbrough,Ryan Yarbrough,3.5,over,30.458935249244668,140.0,41.66666666666667,pinnacle,39.149122566868336,-2.517544099798336,125.0,44.44444444444444,2.7777777777777715,2.7777777777777715,5.295321877576107,8.0,True,W,20+
2025,2025-05-21,Hunter Brown,Hunter Brown,6.5,under,7.867990567895688,105.0,48.78048780487805,pinnacle,43.832841450849585,-4.947646354028464,120.0,45.45454545454545,-3.325942350332596,3.325942350332596,1.6217040036958679,4.0,True,W,<15
2025,2025-05-22,Stephen Kolek,Stephen Kolek,3.5,over,16.227617923924022,110.0,47.61904761904761,pinnacle,45.34678056674068,-2.272267052306937,125.0,44.44444444444444,-3.1746031746031704,3.1746031746031704,-0.9023361222962336,6.0,True,W,15-20
2025,2025-05-22,Tanner Bibee,Tanner Bibee,5.5,over,11.377278258584433,115.0,46.51162790697674,pinnacle,41.271782329562825,-5.2398455774139165,115.0,46.51162790697674,0.0,0.0,5.2398455774139165,8.0,True,W,<15
2025,2025-05-23,Clayton Kershaw,Clayton Kershaw,4.5,over,21.21725669007226,130.0,43.47826086956522,consensus,35.953337860074754,-7.524923009490465,,,,,,1.0,False,L,20+
2025,2025-05-23,Paul Skenes,Paul Skenes,6.5,over,13.797083612229011,110.0,47.61904761904761,pinnacle,45.61503960301555,-2.00400801603206,105.0,48.78048780487805,1.1614401858304362,1.1614401858304362,3.165448201862496,8.0,True,W,<15
2025,2025-05-23,Brayan Bello,Brayan Bello,4.5,over,20.23448192192374,140.0,41.66666666666667,consensus,39.292680474235425,-2.3739861924312464,,,,,,7.0,True,W,20+
2025,2025-05-23,MacKenzie Gore,MacKenzie Gore,6.5,under,11.814415019305514,115.0,46.51162790697674,pinnacle,40.137614678899084,-6.374013228077658,115.0,46.51162790697674,0.0,0.0,6.374013228077658,9.0,False,L,<15
2025,2025-05-24,Bryan Woo,Bryan Woo,5.5,under,7.051354078308059,100.0,50.0,pinnacle,51.62199424192045,1.6219942419204472,-120.0,54.54545454545454,4.54545454545454,4.54545454545454,2.9234603035340925,5.0,True,W,<15
2025,2025-05-24,Matthew Liberatore,Matthew Liberatore,4.5,over,13.070765808662866,125.0,44.44444444444444,consensus,40.25710088858638,-4.187343555858064,,,,,,4.0,False,L,<15
2025,2025-05-24,Merrill Kelly,Merrill Kelly,4.5,over,17.84258578667216,115.0,46.51162790697674,pinnacle,42.19950900951495,-4.312118897461794,120.0,45.45454545454545,-1.0570824524312883,1.0570824524312883,3.2550364450305054,6.0,True,W,15-20
2025,2025-05-24,Framber Valdez,Framber Valdez,6.5,over,12.141172753031448,110.0,47.61904761904761,pinnacle,42.03286205578907,-5.586185563258546,120.0,45.45454545454545,-2.16450216450216,2.16450216450216,3.421683398756386,5.0,False,L,<15
2025,2025-05-24,Mitch Keller,Mitch Keller,4.5,over,8.436828107333605,-125.0,55.55555555555556,pinnacle,51.1061946902655,-4.4493608652900605,-135.0,57.446808510638306,1.8912529550827486,1.8912529550827486,6.340613820372809,7.0,True,W,<15
2025,2025-05-25,Ben Brown,Ben Brown,5.5,under,15.450557092511607,120.0,45.45454545454545,pinnacle,44.89255225198704,-0.561993202558412,120.0,45.45454545454545,0.0,0.0,0.561993202558412,4.0,True,W,15-20
2025,2025-05-25,Spencer Schwellenbach,Spencer Schwellenbach,4.5,over,29.48767265574561,115.0,46.51162790697674,pinnacle,50.0,3.4883720930232585,100.0,50.0,3.4883720930232585,3.4883720930232585,0.0,11.0,True,W,20+
2025,2025-05-25,Colton Gordon,Colton Gordon,4.5,over,10.513698302297614,-110.0,52.38095238095239,pinnacle,50.60689431946917,-1.7740580614832169,-120.0,54.54545454545454,2.164502164502153,2.164502164502153,3.93856022598537,4.0,False,L,<15
2025,2025-05-25,Logan Henderson,Logan Henderson,5.5,over,24.612028592751468,115.0,46.51162790697674,pinnacle,49.49766918501849,2.9860412780417462,-105.0,51.21951219512195,4.707884288145209,4.707884288145209,1.7218430101034627,6.0,True,W,20+
2025,2025-05-25,Sonny Gray,Sonny Gray,5.5,under,17.695904742394298,115.0,46.51162790697674,pinnacle,45.42013626040878,-1.0914916465679596,115.0,46.51162790697674,0.0,0.0,1.0914916465679596,5.0,True,W,15-20
2025,2025-05-25,Landon Knack,Landon Knack,4.5,over,8.594063345342896,110.0,47.61904761904761,pinnacle,42.71381742326413,-4.905230195783481,110.0,47.61904761904761,0.0,0.0,4.905230195783481,5.0,True,W,<15
2025,2025-05-25,Brandon Pfaadt,Brandon Pfaadt,4.5,over,12.105720060037006,120.0,45.45454545454545,pinnacle,42.886226345826515,-2.5683191087189385,120.0,45.45454545454545,0.0,0.0,2.5683191087189385,5.0,True,W,<15
2025,2025-05-26,Nick Martinez,Nick Martinez,3.5,over,14.681299235296096,110.0,47.61904761904761,pinnacle,46.08654897672238,-1.5324986423252298,105.0,48.78048780487805,1.1614401858304362,1.1614401858304362,2.693938828155666,2.0,False,L,<15
2025,2025-05-26,Kevin Gausman,Kevin Gausman,5.5,over,11.492050739730375,110.0,47.61904761904761,pinnacle,52.11864406779661,4.499596448748996,-110.0,52.38095238095239,4.761904761904773,4.761904761904773,0.26230831315577774,6.0,True,W,<15
2025,2025-05-26,Adrian Houser,Adrian Houser,3.5,over,9.993365349181484,110.0,47.61904761904761,pinnacle,43.348916277093075,-4.270131341954539,115.0,46.51162790697674,-1.1074197120708718,1.1074197120708718,3.162711629883667,6.0,True,W,<15
2025,2025-05-27,Tomoyuki Sugano,Tomoyuki Sugano,3.5,over,8.829368509393998,115.0,46.51162790697674,pinnacle,51.215116043582164,4.703488136605422,-130.0,56.52173913043478,10.01011122345804,10.01011122345804,5.306623086852618,3.0,False,L,<15
2025,2025-05-27,Taj Bradley,Taj Bradley,5.5,over,15.093361702273455,120.0,45.45454545454545,pinnacle,44.263582494467045,-1.1909629600784086,105.0,48.78048780487805,3.325942350332596,3.325942350332596,4.516905310411005,6.0,True,W,15-20
2025,2025-05-28,Freddy Peralta,Freddy Peralta,6.5,under,19.33545195816304,115.0,46.51162790697674,pinnacle,42.19950900951495,-4.312118897461794,120.0,45.45454545454545,-1.0570824524312883,1.0570824524312883,3.2550364450305054,6.0,True,W,15-20
2025,2025-05-28,Kyle Hart,Kyle Hart,3.5,under,15.164124378635512,130.0,43.47826086956522,pinnacle,44.33117360949082,0.8529127399255998,120.0,45.45454545454545,1.9762845849802346,1.9762845849802346,1.1233718450546348,1.0,True,W,15-20
2025,2025-05-28,Drew Rasmussen,Drew Rasmussen,4.5,over,10.111569169847346,100.0,50.0,pinnacle,45.61503960301555,-4.384960396984447,105.0,48.78048780487805,-1.2195121951219505,1.2195121951219505,3.165448201862496,5.0,True,W,<15
2025,2025-05-29,Jacob Lopez,Jacob Lopez,3.5,over,20.06847388332736,100.0,50.0,pinnacle,48.28753324200177,-1.7124667579982287,100.0,50.0,0.0,0.0,1.7124667579982287,0.0,False,L,20+
2025,2025-05-29,AJ Smith-Shawver,AJ Smith-Shawver,4.5,under,12.905812523564354,-130.0,56.52173913043478,betonlineag,53.06122448979592,-3.4605146406388627,-135.0,57.446808510638306,0.9250693802035244,0.9250693802035244,4.385584020842387,1.0,True,W,<15
2025,2025-05-30,DL Hall,DL Hall,2.5,over,58.72837318146943,145.0,40.816326530612244,consensus,37.925166706497734,-2.89115982411451,,,,,,4.0,True,W,20+
2025,2025-05-30,Chris Bassitt,Chris Bassitt,5.5,over,12.896240576839968,-110.0,52.38095238095239,pinnacle,53.22580645161291,0.8448540706605243,-130.0,56.52173913043478,4.140786749482395,4.140786749482395,3.2959326788218704,6.0,True,W,<15
2025,2025-05-30,Andrew Abbott,Andrew Abbott,4.5,over,12.8848815684101,120.0,45.45454545454545,pinnacle,45.88754646840149,0.4330010138560354,105.0,48.78048780487805,3.325942350332596,3.325942350332596,2.892941336476561,8.0,True,W,<15
2025,2025-05-31,Bailey Ober,Bailey Ober,5.5,under,9.54055580988653,100.0,50.0,pinnacle,47.591522157996145,-2.4084778420038546,100.0,50.0,0.0,0.0,2.4084778420038546,4.0,True,W,<15
