year,date,pitcher_name,clean_name,line,side,edge_pct,entry_odds,actual,won,entry_cents,edge_band,bet_id,sharp_source,sharp_books,sharp_book_count,primary_book_count,sharp_confidence,sharp_under_close_cents,sharp_side_close_cents,dk_close_odds,dk_close_cents,sharp_clv_pp,dk_clv_pp,abs_dk_move_pp,divergence_pp,won_bool
2025,2025-05-10,Edward Cabrera,edward_cabrera,5.5,over,9.943941199471451,115.0,2.0,0.0,46.51162790697674,<15,176,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,57.29049824042509,42.70950175957491,115.0,46.51162790697674,-3.802126147401829,0.0,0.0,3.802126147401829,False
2025,2025-05-10,Cole Ragans,cole_ragans,7.5,under,10.065825435321562,-115.0,8.0,0.0,53.48837209302325,<15,177,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,49.722385868812125,49.722385868812125,-115.0,53.48837209302325,-3.765986224211126,0.0,0.0,3.765986224211126,False
2025,2025-05-10,Andrew Heaney,andrew_heaney,4.5,over,27.598534622087826,120.0,2.0,0.0,45.45454545454545,20+,178,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.43732612587804,44.56267387412196,120.0,45.45454545454545,-0.8918715804234907,0.0,0.0,0.8918715804234907,False
2025,2025-05-10,Tanner Bibee,tanner_bibee,5.5,over,16.079242221383073,120.0,3.0,0.0,45.45454545454545,15-20,179,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,54.46992676459693,45.53007323540307,105.0,48.78048780487805,0.07552778085761958,3.325942350332596,3.325942350332596,3.2504145694749766,False
2025,2025-05-11,Zac Gallen,zac_gallen,5.5,under,11.837829321838932,110.0,5.0,1.0,47.61904761904761,<15,180,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,46.484295611976314,46.484295611976314,110.0,47.61904761904761,-1.1347520070712989,0.0,0.0,1.1347520070712989,True
2025,2025-05-11,Zack Wheeler,zack_wheeler,6.5,under,13.193133967603476,115.0,8.0,0.0,46.51162790697674,<15,181,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,46.320680637323335,46.320680637323335,115.0,46.51162790697674,-0.1909472696534067,0.0,0.0,0.1909472696534067,False
2025,2025-05-11,Chris Sale,chris_sale,7.5,under,11.587085105698035,105.0,8.0,0.0,48.78048780487805,<15,182,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,47.00058257931855,47.00058257931855,-105.0,51.21951219512195,-1.779905225559503,2.439024390243901,2.439024390243901,4.218929615803404,False
2025,2025-05-11,Chad Patrick,chad_patrick,4.5,over,8.498623803725957,105.0,4.0,0.0,48.78048780487805,<15,183,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,58.04442824229631,41.95557175770369,115.0,46.51162790697674,-6.824916047174362,-2.268859897901308,2.268859897901308,4.556056149273054,False
2025,2025-05-11,Nathan Eovaldi,nathan_eovaldi,5.5,under,15.879032129869277,125.0,7.0,0.0,44.44444444444444,15-20,184,missing,,0,0,missing,,,,,,,,,False
2025,2025-05-11,Griffin Canning,griffin_canning,4.5,under,9.818568180338085,115.0,5.0,0.0,46.51162790697674,<15,185,primary_single_fanduel,fanduel,1,1,primary_1_book,43.327556325823224,43.327556325823224,,,-3.1840715811535176,,,,False
2025,2025-05-11,Seth Lugo,seth_lugo,5.5,over,7.7576705422995325,110.0,5.0,0.0,47.61904761904761,<15,186,missing,,0,0,missing,,,,,,,,,False
2025,2025-05-11,Lucas Giolito,lucas_giolito,4.5,over,19.40595370127661,120.0,5.0,1.0,45.45454545454545,15-20,187,missing,,0,0,missing,,,,,,,,,True
2025,2025-05-12,Cal Quantrill,cal_quantrill,3.5,over,20.48140156494237,115.0,1.0,0.0,46.51162790697674,20+,188,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.95846097120394,44.04153902879606,120.0,45.45454545454545,-2.4700888781806825,-1.0570824524312883,1.0570824524312883,1.4130064257493942,False
2025,2025-05-12,Ben Lively,ben_lively,3.5,over,12.739218174321444,-105.0,1.0,0.0,51.21951219512195,<15,189,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,47.72799485778982,52.27200514221018,-140.0,58.333333333333336,1.0524929470882327,7.113821138211385,7.113821138211385,6.0613281911231525,False
2025,2025-05-12,Freddy Peralta,freddy_peralta,5.5,over,8.184107157192933,105.0,4.0,0.0,48.78048780487805,<15,190,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.847342671898986,44.152657328101014,115.0,46.51162790697674,-4.627830476777035,-2.268859897901308,2.268859897901308,2.358970578875727,False
2025,2025-05-13,Quinn Priester,quinn_priester,3.5,over,10.948189037001278,120.0,3.0,0.0,45.45454545454545,<15,191,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,59.54986069889136,40.45013930110864,135.0,42.5531914893617,-5.004406153436811,-2.901353965183752,2.901353965183752,2.1030521882530593,False
2025,2025-05-14,Dean Kremer,dean_kremer,4.5,over,10.017092197860755,110.0,4.0,0.0,47.61904761904761,<15,192,missing,,0,0,missing,,,,,,,,,False
2025,2025-05-14,Davis Martin,davis_martin,4.5,over,22.026532853638617,130.0,5.0,1.0,43.47826086956522,20+,193,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,59.32549348029986,40.67450651970014,130.0,43.47826086956522,-2.8037543498650805,0.0,0.0,2.8037543498650805,True
2025,2025-05-14,Will Warren,will_warren,5.5,over,17.670750872328444,115.0,9.0,1.0,46.51162790697674,15-20,194,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,52.51958434702411,47.48041565297589,-105.0,51.21951219512195,0.9687877459991512,4.707884288145209,4.707884288145209,3.739096542146058,True
2025,2025-05-15,Zack Littell,zack_littell,3.5,over,17.921443105534586,110.0,2.0,0.0,47.61904761904761,15-20,195,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.76955523198478,44.23044476801522,115.0,46.51162790697674,-3.3886028510323953,-1.1074197120708718,1.1074197120708718,2.2811831389615236,False
2025,2025-05-15,Trevor Williams,trevor_williams,4.5,over,15.730137012302825,115.0,4.0,0.0,46.51162790697674,15-20,196,pin_fd_betonline_consensus_2,"pinnacle,betonline",2,2,primary_2_book,58.290931384822144,41.709068615177856,120.0,45.45454545454545,-4.802559291798886,-1.0570824524312883,1.0570824524312883,3.7454768393675977,False
2025,2025-05-15,Bryse Wilson,bryse_wilson,3.5,over,21.291937980070287,105.0,3.0,0.0,48.78048780487805,20+,197,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,54.8423686330023,45.1576313669977,105.0,48.78048780487805,-3.622856437880351,0.0,0.0,3.622856437880351,False
2025,2025-05-16,Tanner Bibee,tanner_bibee,5.5,over,16.741021636325115,120.0,4.0,0.0,45.45454545454545,15-20,198,primary_single_pinnacle,pinnacle,1,1,primary_1_book,58.076605475449405,41.923394524550595,,,-3.5311509299948582,,,,False
2025,2025-05-16,Andrew Heaney,andrew_heaney,4.5,over,12.682699440806664,100.0,2.0,0.0,50.0,<15,199,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,53.86320398783212,46.13679601216788,105.0,48.78048780487805,-3.8632039878321223,-1.2195121951219505,1.2195121951219505,2.6436917927101717,False
2025,2025-05-16,Chris Sale,chris_sale,7.5,under,10.296973084465034,-105.0,8.0,0.0,51.21951219512195,<15,200,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,48.14752409803859,48.14752409803859,-105.0,51.21951219512195,-3.071988097083363,0.0,0.0,3.071988097083363,False
2025,2025-05-17,Clarke Schmidt,clarke_schmidt,5.5,over,16.040928917157814,130.0,5.0,0.0,43.47826086956522,15-20,201,broader_consensus_ex_dk,"betrivers,espnbet,ladbrokes_au",3,0,lower_broader_consensus,61.04156726840279,38.95843273159721,,,-4.519828137968005,,,,False
2025,2025-05-17,Tyler Mahle,tyler_mahle,4.5,over,7.532165779606304,115.0,3.0,0.0,46.51162790697674,<15,202,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.57959942178204,44.42040057821796,125.0,44.44444444444444,-2.0912273287587837,-2.0671834625322987,2.0671834625322987,0.024043866226485022,False
2025,2025-05-17,Eric Lauer,eric_lauer,4.5,over,21.456954056475983,130.0,5.0,1.0,43.47826086956522,20+,203,missing,,0,0,missing,,,,,,,,,True
2025,2025-05-18,Luis Ortiz,luis_ortiz,5.5,under,9.504321779119929,110.0,7.0,0.0,47.61904761904761,<15,204,missing,,0,0,missing,,,,,,,,,False
2025,2025-05-18,Jeffrey Springs,jeffrey_springs,4.5,over,18.63813421773289,125.0,5.0,1.0,44.44444444444444,15-20,205,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,56.588473517383335,43.411526482616665,115.0,46.51162790697674,-1.0329179618277777,2.0671834625322987,2.0671834625322987,3.1001014243600764,True
2025,2025-05-18,Justin Verlander,justin_verlander,4.5,over,11.383237044398031,-130.0,1.0,0.0,56.52173913043478,<15,206,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,44.86577159157806,55.13422840842194,-165.0,62.264150943396224,-1.3875107220128413,5.742411812961443,5.742411812961443,7.129922534974284,False
2025,2025-05-18,Brayan Bello,brayan_bello,4.5,over,8.017227082359534,115.0,3.0,0.0,46.51162790697674,<15,207,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,59.2440218733531,40.7559781266469,135.0,42.5531914893617,-5.75564978032984,-3.95843641761504,3.95843641761504,1.7972133627147997,False
2025,2025-05-18,Framber Valdez,framber_valdez,5.5,over,16.438359900339407,115.0,8.0,1.0,46.51162790697674,15-20,208,missing,,0,0,missing,,,,,,,,,True
2025,2025-05-19,Nick Lodolo,nick_lodolo,5.5,over,9.801258657825429,-105.0,7.0,1.0,51.21951219512195,<15,209,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.625517280999,44.374482719001,125.0,44.44444444444444,-6.845029476120949,-6.775067750677508,6.775067750677508,0.06996172544344148,True
2025,2025-05-19,Dean Kremer,dean_kremer,4.5,over,17.178939118503056,115.0,6.0,1.0,46.51162790697674,15-20,210,pin_fd_betonline_consensus_2,"fanduel,betonline",2,2,primary_2_book,55.66879149306759,44.33120850693241,110.0,47.61904761904761,-2.180419400044329,1.1074197120708718,1.1074197120708718,3.2878391121152006,True
2025,2025-05-19,Davis Martin,davis_martin,4.5,over,21.109005216160128,125.0,3.0,0.0,44.44444444444444,20+,211,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,58.81233476150509,41.18766523849491,125.0,44.44444444444444,-3.2567792059495346,0.0,0.0,3.2567792059495346,False
2025,2025-05-19,Mitch Keller,mitch_keller,5.5,over,12.74730492862055,-120.0,5.0,0.0,54.54545454545454,<15,212,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,49.52720592208354,50.47279407791646,-120.0,54.54545454545454,-4.072660467538078,0.0,0.0,4.072660467538078,False
2025,2025-05-20,Bailey Falter,bailey_falter,4.5,over,15.24609364195314,115.0,5.0,1.0,46.51162790697674,15-20,213,primary_single_pinnacle,pinnacle,1,1,primary_1_book,58.994068514707664,41.005931485292336,120.0,45.45454545454545,-5.505696421684405,-1.0570824524312883,1.0570824524312883,4.448613969253117,True
2025,2025-05-20,Nick Martinez,nick_martinez,4.5,over,10.554802233331785,100.0,3.0,0.0,50.0,<15,214,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,51.397904236740395,48.602095763259605,-115.0,53.48837209302325,-1.3979042367403949,3.4883720930232514,3.4883720930232514,4.886276329763646,False
2025,2025-05-20,Brandon Walter,brandon_walter,3.5,over,28.24166787301612,140.0,5.0,1.0,41.66666666666667,20+,215,primary_single_pinnacle,pinnacle,1,1,primary_1_book,63.49681767128417,36.50318232871583,130.0,43.47826086956522,-5.163484337950841,1.8115942028985472,1.8115942028985472,6.975078540849388,True
2025,2025-05-21,Cade Horton,cade_horton,4.5,under,14.123889290832173,-110.0,3.0,1.0,52.38095238095239,<15,216,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,46.348001461255215,46.348001461255215,105.0,48.78048780487805,-6.032950919697171,-3.6004645760743372,3.6004645760743372,2.432486343622834,True
2025,2025-05-21,Logan Webb,logan_webb,5.5,over,11.13502276462459,120.0,5.0,0.0,45.45454545454545,<15,217,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,56.76170463599456,43.23829536400544,125.0,44.44444444444444,-2.216250090540015,-1.0101010101010104,1.0101010101010104,1.2061490804390047,False
2025,2025-05-21,Ryan Yarbrough,ryan_yarbrough,3.5,over,30.458935249244668,140.0,8.0,1.0,41.66666666666667,20+,218,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,59.3968115853741,40.6031884146259,125.0,44.44444444444444,-1.063478252040774,2.7777777777777715,2.7777777777777715,3.8412560298185454,True
2025,2025-05-21,Hunter Brown,hunter_brown,6.5,under,7.867990567895688,105.0,4.0,1.0,48.78048780487805,<15,219,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,43.33187722148448,43.33187722148448,120.0,45.45454545454545,-5.448610583393567,-3.325942350332596,3.325942350332596,2.1226682330609705,True
2025,2025-05-22,Tyler Anderson,tyler_anderson,4.5,over,15.10146968545496,125.0,0.0,0.0,44.44444444444444,15-20,220,missing,,0,0,missing,,,,,,,,,False
2025,2025-05-22,Stephen Kolek,stephen_kolek,3.5,over,16.227617923924022,110.0,6.0,1.0,47.61904761904761,15-20,221,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,54.99424295355538,45.00575704644462,125.0,44.44444444444444,-2.613290572602992,-3.1746031746031704,3.1746031746031704,-0.5613126020001786,True
2025,2025-05-22,Tanner Bibee,tanner_bibee,5.5,over,11.377278258584433,115.0,8.0,1.0,46.51162790697674,<15,222,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,58.288855005508736,41.711144994491264,115.0,46.51162790697674,-4.800482912485478,0.0,0.0,4.800482912485478,True
2025,2025-05-23,Clayton Kershaw,clayton_kershaw,4.5,over,21.21725669007226,130.0,1.0,0.0,43.47826086956522,20+,223,broader_consensus_ex_dk,"betrivers,espnbet",2,0,lower_broader_consensus,64.04666213992525,35.953337860074754,,,-7.524923009490465,,,,False
2025,2025-05-23,Paul Skenes,paul_skenes,6.5,over,13.797083612229011,110.0,8.0,1.0,47.61904761904761,<15,224,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,54.29408284283369,45.70591715716631,105.0,48.78048780487805,-1.9131304618813019,1.1614401858304362,1.1614401858304362,3.074570647711738,True
2025,2025-05-23,Brayan Bello,brayan_bello,4.5,over,20.23448192192374,140.0,7.0,1.0,41.66666666666667,20+,225,broader_consensus_ex_dk,"betrivers,espnbet,ladbrokes_au",3,0,lower_broader_consensus,60.707319525764575,39.292680474235425,,,-2.3739861924312464,,,,True
2025,2025-05-23,MacKenzie Gore,mackenzie_gore,6.5,under,11.814415019305514,115.0,9.0,0.0,46.51162790697674,<15,226,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,40.96233771628021,40.96233771628021,115.0,46.51162790697674,-5.5492901906965315,0.0,0.0,5.5492901906965315,False
2025,2025-05-24,Bryan Woo,bryan_woo,5.5,under,7.051354078308059,100.0,5.0,1.0,50.0,<15,227,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,53.09519195855114,53.09519195855114,-120.0,54.54545454545454,3.0951919585511405,4.54545454545454,4.54545454545454,1.4502625869033992,True
2025,2025-05-24,Matthew Liberatore,matthew_liberatore,4.5,over,13.070765808662866,125.0,4.0,0.0,44.44444444444444,<15,228,broader_consensus_ex_dk,"betrivers,espnbet,fliff,ladbrokes_au",4,0,lower_broader_consensus,59.74289911141362,40.25710088858638,,,-4.187343555858064,,,,False
2025,2025-05-24,Merrill Kelly,merrill_kelly,4.5,over,17.84258578667216,115.0,6.0,1.0,46.51162790697674,15-20,229,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,56.89263906568422,43.10736093431578,120.0,45.45454545454545,-3.404266972660963,-1.0570824524312883,1.0570824524312883,2.347184520229675,True
2025,2025-05-24,Framber Valdez,framber_valdez,6.5,over,12.141172753031448,110.0,5.0,0.0,47.61904761904761,<15,230,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,56.893190025751124,43.106809974248876,120.0,45.45454545454545,-4.512237644798738,-2.16450216450216,2.16450216450216,2.3477354802965777,False
2025,2025-05-24,Mitch Keller,mitch_keller,4.5,over,8.436828107333605,-125.0,7.0,1.0,55.55555555555556,<15,231,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,50.49999389054303,49.50000610945697,-135.0,57.446808510638306,-6.055549446098588,1.8912529550827486,1.8912529550827486,7.946802401181337,True
2025,2025-05-25,Ben Brown,ben_brown,5.5,under,15.450557092511607,120.0,4.0,1.0,45.45454545454545,15-20,232,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,45.07037934496162,45.07037934496162,120.0,45.45454545454545,-0.38416610958383046,0.0,0.0,0.38416610958383046,True
2025,2025-05-25,Spencer Schwellenbach,spencer_schwellenbach,4.5,over,29.48767265574561,115.0,11.0,1.0,46.51162790697674,20+,233,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,51.858226085230655,48.141773914769345,100.0,50.0,1.6301460077926038,3.4883720930232585,3.4883720930232585,1.8582260852306547,True
2025,2025-05-25,Colton Gordon,colton_gordon,4.5,over,10.513698302297614,-110.0,4.0,0.0,52.38095238095239,<15,234,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,49.10917862591605,50.89082137408395,-120.0,54.54545454545454,-1.4901310068684381,2.164502164502153,2.164502164502153,3.654633171370591,False
2025,2025-05-25,Logan Henderson,logan_henderson,5.5,over,24.612028592751468,115.0,6.0,1.0,46.51162790697674,20+,235,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,52.551609147054116,47.448390852945884,-105.0,51.21951219512195,0.9367629459691429,4.707884288145209,4.707884288145209,3.771121342176066,True
2025,2025-05-25,Sonny Gray,sonny_gray,5.5,under,17.695904742394298,115.0,5.0,1.0,46.51162790697674,15-20,236,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,46.079222126031546,46.079222126031546,115.0,46.51162790697674,-0.4324057809451958,0.0,0.0,0.4324057809451958,True
2025,2025-05-25,Landon Knack,landon_knack,4.5,over,8.594063345342896,110.0,5.0,1.0,47.61904761904761,<15,237,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,57.0426011202536,42.9573988797464,110.0,47.61904761904761,-4.661648739301214,0.0,0.0,4.661648739301214,True
2025,2025-05-25,Brandon Pfaadt,brandon_pfaadt,4.5,over,12.105720060037006,120.0,5.0,1.0,45.45454545454545,<15,238,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,57.06499407048008,42.93500592951992,120.0,45.45454545454545,-2.519539525025536,0.0,0.0,2.519539525025536,True
2025,2025-05-25,Dean Kremer,dean_kremer,4.5,under,23.075946010003644,125.0,4.0,1.0,44.44444444444444,20+,239,missing,,0,0,missing,,,,,,,,,True
2025,2025-05-26,Nick Martinez,nick_martinez,3.5,over,14.681299235296096,110.0,2.0,0.0,47.61904761904761,<15,240,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,52.94205579846588,47.05794420153412,105.0,48.78048780487805,-0.5611034175134932,1.1614401858304362,1.1614401858304362,1.7225436033439294,False
2025,2025-05-26,Kevin Gausman,kevin_gausman,5.5,over,11.492050739730375,110.0,6.0,1.0,47.61904761904761,<15,241,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,46.85855940630804,53.14144059369196,-110.0,52.38095238095239,5.522392974644347,4.761904761904773,4.761904761904773,-0.760488212739574,True
2025,2025-05-26,Adrian Houser,adrian_houser,3.5,over,9.993365349181484,110.0,6.0,1.0,47.61904761904761,<15,242,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,55.996222236347364,44.003777763652636,115.0,46.51162790697674,-3.6152698553949776,-1.1074197120708718,1.1074197120708718,2.507850143324106,True
2025,2025-05-27,Tomoyuki Sugano,tomoyuki_sugano,3.5,over,8.829368509393998,115.0,3.0,0.0,46.51162790697674,<15,243,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,49.392266086443506,50.607733913556494,-130.0,56.52173913043478,4.0961060065797525,10.01011122345804,10.01011122345804,5.914005216878287,False
2025,2025-05-27,Daniel Lynch IV,daniel_lynch_iv,1.5,over,10.736507103207716,-150.0,4.0,1.0,60.0,<15,244,missing,,0,0,missing,,,,,,,,,True
2025,2025-05-27,Taj Bradley,taj_bradley,5.5,over,15.093361702273455,120.0,6.0,1.0,45.45454545454545,15-20,245,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,56.94362117522244,43.05637882477756,105.0,48.78048780487805,-2.3981666297678927,3.325942350332596,3.325942350332596,5.724108980100489,True
2025,2025-05-28,Freddy Peralta,freddy_peralta,6.5,under,19.33545195816304,115.0,6.0,1.0,46.51162790697674,15-20,246,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,41.92191494456856,41.92191494456856,120.0,45.45454545454545,-4.5897129624081785,-1.0570824524312883,1.0570824524312883,3.53263050997689,True
2025,2025-05-28,Kyle Hart,kyle_hart,3.5,under,15.164124378635512,130.0,1.0,1.0,43.47826086956522,15-20,247,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,43.69434918439335,43.69434918439335,120.0,45.45454545454545,0.2160883148281343,1.9762845849802346,1.9762845849802346,1.7601962701521003,True
2025,2025-05-28,Drew Rasmussen,drew_rasmussen,4.5,over,10.111569169847346,100.0,5.0,1.0,50.0,<15,248,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,54.28693820861137,45.71306179138863,105.0,48.78048780487805,-4.286938208611367,-1.2195121951219505,1.2195121951219505,3.067426013489417,True
2025,2025-05-29,Jacob Lopez,jacob_lopez,3.5,over,20.06847388332736,100.0,0.0,0.0,50.0,20+,249,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,51.94551861168846,48.05448138831154,100.0,50.0,-1.9455186116884633,0.0,0.0,1.9455186116884633,False
2025,2025-05-29,AJ Smith-Shawver,aj_smith_shawver,4.5,under,12.905812523564354,-130.0,1.0,1.0,56.52173913043478,<15,250,pin_fd_betonline_consensus_2,"fanduel,betonline",2,2,primary_2_book,53.38985258961549,53.38985258961549,-135.0,57.446808510638306,-3.131886540819295,0.9250693802035244,0.9250693802035244,4.056955921022819,True
2025,2025-05-30,Zach Eflin,zach_eflin,4.5,over,20.315358533898188,125.0,6.0,1.0,44.44444444444444,20+,251,missing,,0,0,missing,,,,,,,,,True
2025,2025-05-30,DL Hall,dl_hall,2.5,over,58.72837318146943,145.0,4.0,1.0,40.816326530612244,20+,252,broader_consensus_ex_dk,"espnbet,pointsbetau",2,0,lower_broader_consensus,62.074833293502266,37.925166706497734,,,-2.89115982411451,,,,True
2025,2025-05-30,Chris Bassitt,chris_bassitt,5.5,over,12.896240576839968,-110.0,6.0,1.0,52.38095238095239,<15,253,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,45.661147252089116,54.338852747910884,-130.0,56.52173913043478,1.9579003669584978,4.140786749482395,4.140786749482395,2.182886382523897,True
2025,2025-05-30,Andrew Abbott,andrew_abbott,4.5,over,12.8848815684101,120.0,8.0,1.0,45.45454545454545,<15,254,pin_fd_betonline_consensus_2,"pinnacle,fanduel",2,2,primary_2_book,54.1950984334992,45.8049015665008,105.0,48.78048780487805,0.35035611195534955,3.325942350332596,3.325942350332596,2.9755862383772467,True
2025,2025-05-31,Bailey Ober,bailey_ober,5.5,under,9.54055580988653,100.0,4.0,1.0,50.0,<15,255,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,47.212578561576386,47.212578561576386,100.0,50.0,-2.787421438423614,0.0,0.0,2.787421438423614,True
2025,2025-05-31,Spencer Schwellenbach,spencer_schwellenbach,6.5,over,12.714382176666362,120.0,11.0,1.0,45.45454545454545,<15,256,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,58.179424919206866,41.820575080793134,120.0,45.45454545454545,-3.6339703737523195,0.0,0.0,3.6339703737523195,True
2025,2025-05-31,Colton Gordon,colton_gordon,4.5,over,9.332655643492826,110.0,6.0,1.0,47.61904761904761,<15,257,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,54.0891357728982,45.9108642271018,100.0,50.0,-1.7081833919458163,2.3809523809523867,2.3809523809523867,4.089135772898203,True
2025,2025-05-31,Michael Wacha,michael_wacha,4.5,over,9.19878051785382,-110.0,6.0,1.0,52.38095238095239,<15,258,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,51.31922675026124,48.68077324973876,-115.0,53.48837209302325,-3.7001791312136234,1.1074197120708646,1.1074197120708646,4.807598843284488,True
2025,2025-05-31,Bryce Miller,bryce_miller,4.5,under,8.895803912535937,115.0,2.0,1.0,46.51162790697674,<15,259,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,50.18726973873646,50.18726973873646,105.0,48.78048780487805,3.6756418317597195,2.268859897901308,2.268859897901308,-1.4067819338584115,True
2025,2025-06-01,Erick Fedde,erick_fedde,4.5,over,7.305430803043977,110.0,5.0,1.0,47.61904761904761,<15,260,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,58.91680608181709,41.08319391818291,125.0,44.44444444444444,-6.535853700864706,-3.1746031746031704,3.1746031746031704,3.3612505262615358,True
2025,2025-06-01,Corbin Burnes,corbin_burnes,5.5,over,14.810223142392209,115.0,6.0,1.0,46.51162790697674,<15,261,missing,,0,0,missing,,,,,,,,,True
2025,2025-06-01,Mitchell Parker,mitchell_parker,3.5,over,9.21838092383359,110.0,2.0,0.0,47.61904761904761,<15,262,missing,,0,0,missing,,,,,,,,,False
2025,2025-06-01,Jacob deGrom,jacob_degrom,6.5,over,19.63790834591136,125.0,4.0,0.0,44.44444444444444,15-20,263,broader_consensus_ex_dk,"betrivers,espnbet,ladbrokes_au",3,0,lower_broader_consensus,59.40458386253923,40.59541613746077,,,-3.8490283069836764,,,,False
2025,2025-06-01,Jack Kochanowicz,jack_kochanowicz,3.5,over,15.14878101316377,130.0,4.0,1.0,43.47826086956522,15-20,264,pin_fd_betonline_consensus_3,"pinnacle,fanduel,betonline",3,3,primary_3_book,60.15241837984183,39.84758162015817,135.0,42.5531914893617,-3.630679249407052,-0.9250693802035173,0.9250693802035173,2.705609869203535,True
