Bet ID,Date,Game Date,Pitcher,Team,Opponent,Home/Away,Sportsbook,Opening Odds,Closing Odds,Executed Odds,Exchange-adjusted Odds,Strikeout Line,Model Projection,Market Projection,Margin,Devig Edge,Model Probability,Market Implied Probability,Bet Side,Odds,Decimal Odds,American Odds,Units Risked,Units Won/Lost,Stake ($),Profit/Loss ($),ROI for Bet,CLV,Result,Running Win %,Running ROI,Running Units,Running Bankroll,Year,Month,Odds Bucket,Model Sample,Kelly Fraction
KPROP-00587,2026-04-14 18:35:38,2026-04-14,Cole Ragans,118,116,Away,draftkings,,,113.0,113.0,6.5,6.023428585631172,6.5,0.476571414368828,0.2834094899931412,0.6025396666634466,0.44971773036073104,Under,113.0,2.13,113.0,1.0,1.13,100.0,112.99999999999999,1.13,,Win,0.5689948892674617,0.11080726184250878,65.04386270155265,16504.386270155268,2026,2026-04,+100 to +120,2026 Frozen Test,0.2508048584010099
KPROP-00588,2026-04-14 18:35:38,2026-04-14,Cole Ragans,118,116,Away,betrivers,,,-175.0,-175.0,7.5,6.023428585631172,7.5,1.476571414368828,0.16403246968455332,0.7407479352538067,0.5919881305637983,Under,-175.0,1.5714285714285714,-175.0,1.0,0.5714285714285714,100.0,57.14285714285714,0.5714285714285714,,Win,0.5697278911564626,0.11159063141663474,65.61529127298122,16561.529127298127,2026,2026-04,<= -150,2026 Frozen Test,0.28705682194796833
KPROP-00589,2026-04-14 19:40:38,2026-04-14,Joey Cantillo,114,138,Away,betrivers,,,138.0,138.0,4.5,4.887141259561666,4.5,-0.3871412595616661,0.09602469950955639,0.46051457962586406,0.4151838671411625,Under,138.0,2.38,138.0,1.0,1.38,100.0,138.0,1.38,,Win,0.5704584040747029,0.11374412779793076,66.99529127298122,16699.529127298127,2026,2026-04,+121 to +150,2026 Frozen Test,0.06958311558663507
KPROP-00590,2026-04-14 19:35:38,2026-04-14,Kevin Gausman,141,158,Away,betrivers,,,140.0,140.0,5.5,5.61217894614391,5.5,-0.11217894614391,0.22350894629068896,0.5097953942877871,0.40731237973059653,Under,140.0,2.4,140.0,1.0,1.4,100.0,140.0,1.4,,Win,0.5711864406779661,0.11592422249657834,68.39529127298123,16839.529127298127,2026,2026-04,+121 to +150,2026 Frozen Test,0.15964924735049213
KPROP-00591,2026-04-14 19:35:38,2026-04-14,Kevin Gausman,141,158,Away,betrivers,,,-143.0,-143.0,6.5,5.61217894614391,6.5,0.88782105385609,0.13569000145741744,0.6683278609399618,0.5642037302725968,Under,-143.0,1.6993006993006992,-143.0,1.0,0.6993006993006992,100.0,69.93006993006992,0.6993006993006992,,Win,0.571912013536379,0.11691132313414876,69.09459197228192,16909.459197228196,2026,2026-04,-149 to -120,2026 Frozen Test,0.19403670208410698
KPROP-00592,2026-04-14 19:10:37,2026-04-14,Reynaldo López,144,146,Home,betmgm,,,-110.0,-110.0,4.5,4.29685659576939,4.5,0.20314340423060973,0.09017823876073215,0.5710457441127644,0.5128740431454418,Under,-110.0,1.9090909090909092,-110.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5709459459459459,0.11502464860182757,68.09459197228192,16809.459197228196,2026,2026-04,-119 to -101,2026 Frozen Test,0.09919606263680537
KPROP-00593,2026-04-14 19:35:38,2026-04-14,Sonny Gray,111,142,Away,fanduel,,,116.0,116.0,5.5,5.394469174375988,5.5,0.10553082562401173,0.18171039105379083,0.5470881440063846,0.4462590201291302,Under,116.0,2.16,116.0,1.0,1.1600000000000001,100.0,116.00000000000001,1.1600000000000001,,Win,0.5716694772344013,0.11678683300553443,69.25459197228191,16925.459197228196,2026,2026-04,+100 to +120,2026 Frozen Test,0.15664688883947483
KPROP-00594,2026-04-14 19:35:38,2026-04-14,Sonny Gray,111,142,Away,betrivers,,,-186.0,-186.0,6.5,5.394469174375988,6.5,1.1055308256240117,0.080236298676723,0.7025312991394073,0.6075094691771422,Under,-186.0,1.5376344086021505,-186.0,1.0,0.5376344086021505,100.0,53.76344086021505,0.5376344086021505,,Win,0.5723905723905723,0.11749533060754892,69.79222638088406,16979.22263808841,2026,2026-04,<= -150,2026 Frozen Test,0.1492395155387048
KPROP-00595,2026-04-15 18:40:37,2026-04-15,Jack Flaherty,116,118,Home,betrivers,,,140.0,140.0,4.5,4.46045509723795,4.5,0.03954490276205025,0.29510150026233994,0.5396256251093083,0.41048466864490607,Under,140.0,2.4,140.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5714285714285714,0.11561718719476313,68.79222638088406,16879.22263808841,2026,2026-04,+121 to +150,2026 Frozen Test,0.2107867859016714
KPROP-00596,2026-04-15 18:40:37,2026-04-15,Jack Flaherty,116,118,Home,betrivers,,,-155.0,-155.0,5.5,4.46045509723795,5.5,1.0395449027620502,0.16752245496272405,0.7096705118400872,0.5922935486449755,Under,-155.0,1.6451612903225805,-155.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5704697986577181,0.1137453462766511,67.79222638088406,16779.22263808841,2026,2026-04,<= -150,2026 Frozen Test,0.2596598051922223
KPROP-00597,2026-04-15 18:40:37,2026-04-15,Rhett Lowder,113,137,Home,bovada,,,100.0,100.0,3.5,3.4823421359944735,3.5,0.01765786400552649,0.08089547911572303,0.5404477395578615,0.48837209302325585,Under,100.0,2.0,100.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5695142378559463,0.11187977618238536,66.79222638088406,16679.22263808841,2026,2026-04,+100 to +120,2026 Frozen Test,0.08089547911572303
KPROP-00598,2026-04-15 18:40:37,2026-04-15,Shota Imanaga,112,143,Away,betmgm,,,-105.0,-105.0,5.5,5.1915548295655,5.5,0.30844517043450015,0.13704583511503887,0.5823893301808736,0.5047835446065534,Under,-105.0,1.9523809523809523,-105.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.568561872909699,0.11002044545298338,65.79222638088406,16579.22263808841,2026,2026-04,-119 to -101,2026 Frozen Test,0.14389812687079082
KPROP-00599,2026-04-16 15:05:38,2026-04-16,Jacob Lopez,133,140,Home,betmgm,,,-105.0,-105.0,5.5,4.835032242713285,5.5,0.664967757286715,0.25905227773589357,0.6448804349378967,0.5,Under,-105.0,1.9523809523809523,-105.0,1.0,0.9523809523809523,100.0,95.23809523809523,0.9523809523809523,,Win,0.5692821368948247,0.11142672342782138,66.74460733326501,16674.46073332651,2026,2026-04,-119 to -101,2026 Frozen Test,0.27200489162268826
KPROP-00600,2026-04-16 13:10:38,2026-04-16,Kris Bubic,118,116,Away,betrivers,,,102.0,102.0,5.5,5.020421221501871,5.5,0.47957877849812913,0.23700244196437814,0.6123774465170189,0.4757785467128028,Under,102.0,2.02,102.0,1.0,1.02,100.0,102.0,1.02,,Win,0.57,0.11294101222210834,67.764607333265,16776.46073332651,2026,2026-04,+100 to +120,2026 Frozen Test,0.23235533525919425
KPROP-00601,2026-04-16 12:40:38,2026-04-16,Landen Roupp,137,113,Away,betmgm,,,110.0,110.0,5.5,5.355735152584763,5.5,0.14426484741523726,0.16296769067387687,0.5537941384161318,0.47619047619047616,Under,110.0,2.1,110.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5690515806988353,0.11108919689395176,66.764607333265,16676.46073332651,2026,2026-04,+100 to +120,2026 Frozen Test,0.14815244606716074
KPROP-00602,2026-04-16 18:10:38,2026-04-16,Shane Baz,110,114,Away,fanduel,,,-172.0,-172.0,5.5,4.615852055260258,5.5,0.884147944739742,0.08012901364225516,0.6830227586267201,0.5977521443359953,Under,-172.0,1.5813953488372094,-172.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5681063122923588,0.10924353377618772,65.764607333265,16576.46073332651,2026,2026-04,<= -150,2026 Frozen Test,0.13782190346467885
KPROP-00603,2026-04-16 14:10:38,2026-04-16,Steven Matz,139,145,Away,betrivers,,,120.0,120.0,4.5,4.000331696526165,4.5,0.4996683034738352,0.3832986919100122,0.6287721326863691,0.43579626972740315,Under,120.0,2.2,120.0,1.0,1.2000000000000002,100.0,120.00000000000001,1.2000000000000002,,Win,0.5688225538971807,0.11105241680475125,66.96460733326501,16696.46073332651,2026,2026-04,+100 to +120,2026 Frozen Test,0.3194155765916768
KPROP-00604,2026-04-16 14:10:38,2026-04-16,Steven Matz,139,145,Away,bovada,,,-165.0,-165.0,5.5,4.000331696526165,5.5,1.4996683034738352,0.2608837203928682,0.7850785428861256,0.5909231244211176,Under,-165.0,1.606060606060606,-165.0,1.0,0.606060606060606,100.0,60.606060606060595,0.606060606060606,,Win,0.5695364238410596,0.11187196678696294,67.57066793932562,16757.06679393257,2026,2026-04,<= -150,2026 Frozen Test,0.4304581386482326
KPROP-00605,2026-04-17 14:20:38,2026-04-17,Edward Cabrera,112,121,Home,draftkings,,,121.0,121.0,5.5,5.570329988649346,5.5,-0.07032998864934559,0.14235818676207257,0.5169041569059152,0.4488778054862843,Under,121.0,2.21,121.0,1.0,1.21,100.0,121.0,1.21,,Win,0.5702479338842975,0.1136870544451663,68.78066793932561,16878.06679393257,2026,2026-04,+121 to +150,2026 Frozen Test,0.11765139401824179
KPROP-00606,2026-04-17 14:20:38,2026-04-17,Kodai Senga,121,112,Away,betonlineag,,,117.0,117.0,4.5,4.663738485287541,4.5,-0.1637384852875412,0.08789114806935039,0.5013323262992398,0.4413387274733358,Under,117.0,2.17,117.0,1.0,1.17,100.0,117.0,1.17,,Win,0.570957095709571,0.1154301451143987,69.95066793932561,16995.06679393257,2026,2026-04,+100 to +120,2026 Frozen Test,0.07512063937551315
KPROP-00607,2026-04-17 14:20:38,2026-04-17,Kodai Senga,121,112,Away,bovada,,,-150.0,-150.0,5.5,4.663738485287541,5.5,0.8362615147124588,0.12455701844182698,0.6747342110650962,0.5755517826825127,Under,-150.0,1.6666666666666665,-150.0,1.0,0.6666666666666665,100.0,66.66666666666666,0.6666666666666665,,Win,0.57166392092257,0.11633827776934479,70.61733460599228,17061.733460599236,2026,2026-04,<= -150,2026 Frozen Test,0.1868355276627405
KPROP-00608,2026-04-17 19:15:38,2026-04-17,Ranger Suarez,111,116,Home,betmgm,,,105.0,105.0,4.5,4.141397168574283,4.5,0.35860283142571703,0.23253219736153152,0.6012352182251374,0.47799865981684164,Under,105.0,2.05,105.0,1.0,1.0499999999999998,100.0,104.99999999999999,1.0499999999999998,,Win,0.5723684210526315,0.11787390560196098,71.66733460599228,17166.733460599236,2026,2026-04,+100 to +120,2026 Frozen Test,0.221459235582411
KPROP-00609,2026-04-17 18:10:38,2026-04-17,Tanner Bibee,114,110,Home,draftkings,,,108.0,108.0,5.5,5.539160104345701,5.5,-0.03916010434570083,0.08621517261231926,0.5222188329866919,0.46391752577319584,Under,108.0,2.08,108.0,1.0,1.08,100.0,108.0,1.08,,Win,0.5730706075533661,0.11945375140557024,72.74733460599228,17274.733460599236,2026,2026-04,+100 to +120,2026 Frozen Test,0.07982886352992523
KPROP-00610,2026-04-18 19:15:38,2026-04-18,Chris Sale,144,143,Away,mybookieag,,,100.0,100.0,7.5,6.754614369863081,7.5,0.7453856301369193,0.2704473775389591,0.6352236887694795,0.5121951219512195,Under,100.0,2.0,100.0,1.0,1.0,100.0,100.0,1.0,,Win,0.5737704918032787,0.12089726984588899,73.74733460599228,17374.733460599236,2026,2026-04,+100 to +120,2026 Frozen Test,0.2704473775389591
KPROP-00611,2026-04-18 19:15:38,2026-04-18,Cristopher Sánchez,143,144,Home,betrivers,,,188.0,188.0,5.5,5.835418627194001,5.5,-0.3354186271940014,0.36069625279353135,0.47246397666442064,0.3607103218645949,Under,188.0,2.88,188.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5728314238952537,0.11906274076267148,72.74733460599228,17274.733460599236,2026,2026-04,>= +151,2026 Frozen Test,0.19185970893272944
KPROP-00612,2026-04-18 19:15:38,2026-04-18,Cristopher Sánchez,143,144,Home,betrivers,,,-108.0,-108.0,6.5,5.835418627194001,6.5,0.6645813728059986,0.21856839556389773,0.6327182053889469,0.5286439448875998,Under,-108.0,1.925925925925926,-108.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5718954248366013,0.1172342068725364,71.74733460599228,17174.733460599236,2026,2026-04,-119 to -101,2026 Frozen Test,0.23605386720900953
KPROP-00613,2026-04-18 14:20:38,2026-04-18,Freddy Peralta,121,112,Away,draftkings,,,106.0,106.0,5.5,5.540825895704296,5.5,-0.0408258957042964,0.07518484095638811,0.5219343888137806,0.4620329449578144,Under,106.0,2.06,106.0,1.0,1.06,100.0,106.0,1.06,,Win,0.5725938009787929,0.11877216085806244,72.80733460599228,17280.733460599236,2026,2026-04,+100 to +120,2026 Frozen Test,0.07092909524187557
