n,wr,roi,roi_lo90,roi_hi90,units,avg_odds,avg_edge,avg_ev,clv_mean,clv_pos_pct,sharpe_ann,max_dd,profit_factor,kelly_roi,over_pct,model,min_edge,sides,min_books,score
1802,0.5405105438401776,0.09698610227326254,0.05406079119656173,0.14039729881014898,174.7689562964191,10.589900110987791,0.11925104354643846,0.21718250093826855,0.007525024383324811,0.6048834628190899,3.6693986837803565,-37.72416135579177,1.2110736187154818,0.004307825466563016,0.7741398446170921,p_cat_clf_platt,0.06,both,1,0.07970167799148356
2080,0.5576923076923077,0.08393269012393353,0.051071169796171975,0.12029038410680293,174.57999545778176,-18.603365384615383,0.1051790886902489,0.17587764116964433,0.004120542243191414,0.5836538461538462,4.106739224160661,-26.5671747192709,1.1897608646280236,0.003876830269891155,0.75,p_cat_clf,0.04,both,3,0.07958147128163541
1733,0.5591459896133872,0.08952243683773907,0.05431881705743308,0.12213863456614697,155.1423830398018,-14.662435083669937,0.10357478175080641,0.17404598736178367,0.0031303789506020624,0.5591459896133872,4.22795676774608,-18.782111460673594,1.2030659463871751,0.0034294774922111687,1.0,p_poisson_glm_platt,0.03,over,3,0.07917884088330136
2256,0.5549645390070922,0.07973828936056526,0.048825501146050845,0.11212458471774484,179.88958079743523,-18.261524822695037,0.09641390984272617,0.15892372993357523,0.003887963099598873,0.5780141843971631,4.124147364391968,-28.493256756404246,1.1791728892404734,0.003465132854352484,0.7273936170212766,p_cat_clf_platt,0.03,both,3,0.078960311429966
842,0.5071258907363421,0.1372023476674979,0.06851551847094543,0.20640941066579493,115.52437673603323,75.6769596199525,0.1447635985865959,0.2994415327709162,0.009029939327465953,0.6152019002375297,3.3563796780687323,-15.344196258663857,1.2783719921350198,0.006456763100945903,0.8123515439429929,p_cat_poisson,0.1,both,1,0.07893895678734814
1462,0.5560875512995896,0.0956064182253416,0.05744726086568754,0.13355347050833924,139.77658344544943,-5.211354309165527,0.10885214472197825,0.18705384257552563,0.004707740117371167,0.5882352941176471,4.031845980137851,-17.580320896123325,1.2153722395153304,0.004059727457404947,1.0,p_mean_count,0.05,over,3,0.07890631170343819
1097,0.5624430264357339,0.10766248206539283,0.06317424032748462,0.1498574766900547,118.10574282573594,-6.618960802187785,0.11386085391566995,0.19588803367823107,0.005552301722559584,0.5979945305378305,3.923639528441657,-13.095651184870775,1.2460536308869499,0.004525129565859805,1.0,p_cat_poisson,0.06,over,3,0.07888876756454538
1745,0.5524355300859599,0.0892977172029156,0.05385560531758886,0.12573595249665476,155.82451651908772,-5.445272206303725,0.09433851782782236,0.15800222231070646,0.0038698971198112254,0.5730659025787965,4.056983583219629,-23.239133110806996,1.1995192272971673,0.0036158701096172165,1.0,p_mean_all,0.03,over,3,0.07885364004187558
1963,0.5517065715741213,0.08328930108887903,0.050798486316403206,0.11755509266972133,163.49689803746952,-9.356087620988284,0.09629917505878888,0.16105137298037978,0.004497504955193758,0.5883851248089659,3.9866796008213354,-26.116275392755213,1.1857919295880337,0.003379002479142844,0.8089658685685176,p_mean_all,0.04,both,3,0.0781509082334886
1781,0.5401459854014599,0.09256109973876052,0.052285578488069695,0.13301048851864145,164.85131863473248,9.9606962380685,0.10782721360690045,0.19243574622304566,0.005949915127201539,0.5609208309938237,3.705369697533225,-22.04661922771532,1.2012836613366698,0.0041300386407857785,1.0,p_mean_count,0.04,over,1,0.0776920221854191
1411,0.5485471296952515,0.10106752244303813,0.056702663368445295,0.148846110595819,142.6062741671268,3.099929128277817,0.13714971900994252,0.2504897033937177,0.00793448584159544,0.6080793763288448,3.6089674718260185,-26.52278656654056,1.2238717019892102,0.004771543061436898,0.8051027639971652,p_cat_clf,0.08,both,1,0.07745158043705774
2291,0.5552160628546486,0.07886124665507452,0.04687880178106636,0.10931619161465402,180.67111608677573,-19.958533391532082,0.09872400727453569,0.16309823550426297,0.0038365248069968925,0.5748581405499782,4.132345508462922,-25.82089382359359,1.1773023710370714,0.0034885293348996455,0.7394151025752946,p_cat_clf,0.03,both,3,0.07732151346169244
936,0.5662393162393162,0.11536910604244938,0.06476359028219149,0.1685116263531402,107.98548325573262,-4.194444444444445,0.1331571927493701,0.23560404218606215,0.005447512445430571,0.5897435897435898,3.6941676111862174,-16.159293073031762,1.2659740966889967,0.005583895258868168,1.0,p_lgb_poisson,0.08,over,3,0.0773037378432995
