game_date,pitcher_id,line,p_h1,outcome_over,actual_ks,outcome_push,p_over_open,n_books_open,best_over_odds_open,best_under_odds_open,p_over_close,n_books_close,best_over_odds_close,best_under_odds_close,clv_over,bet_side,p_bet,edge,odds,book,won,clv,ev,pnl,pnl_kelly,month
2026-04-08,669022.0,6.5,0.3553386222692758,1.0,9,0.0,0.45390641379125046,4,111.0,-135.0,0.4570124680159768,8.0,114.0,-130.0,0.003106054224726318,under,0.6446613777307242,0.09856779152197465,-135.0,,False,-0.003106054224726318,0.12218832419792724,-1.0,-0.041238559416800484,2026-04
2026-04-08,547179.0,3.5,0.7477880788751466,1.0,4,0.0,0.5648077897605529,3,-145.0,121.0,0.5072753607529267,6.0,-112.0,-105.0,-0.05753242900762623,over,0.7477880788751466,0.18298028911459374,-145.0,,True,-0.05753242900762623,0.2635039953407651,0.6896551724137931,0.03448275862068966,2026-04
2026-04-08,656849.0,4.5,0.5143860128493177,1.0,6,0.0,0.42038171458428647,3,126.0,-152.0,0.41134726136849326,6.0,139.0,-157.0,-0.009034453215793214,over,0.5143860128493177,0.09400429826503126,126.0,,True,-0.009034453215793214,0.16251238903945808,1.26,0.04062809725986449,2026-04
2026-04-09,676974.0,5.5,0.39784902422056667,0.0,4,0.0,0.5204688469082073,5,-120.0,102.0,0.5318081864320361,8.0,-110.0,112.0,0.011339339523828817,under,0.6021509757794333,0.1226198226876406,102.0,,True,-0.011339339523828817,0.21634497107445538,1.02,0.051000000000000004,2026-04
2026-04-09,656427.0,5.5,0.4526137112219333,1.0,6,0.0,0.5462994784295938,5,-135.0,115.0,0.5651473306518998,6.0,-145.0,119.0,0.018847852222306005,under,0.5473862887780667,0.09368576720766053,115.0,,False,-0.018847852222306005,0.17688052087284345,-1.0,-0.03845228714627032,2026-04
2026-04-09,641743.0,3.5,0.6733714033759585,1.0,6,0.0,0.4103816494772188,6,135.0,-159.0,0.4441054092007006,7.0,118.0,-139.0,0.033723759723481794,over,0.6733714033759585,0.2629897538987397,135.0,,True,0.033723759723481794,0.5824227979335025,1.35,0.0675,2026-04
2026-04-10,680573.0,4.5,0.5005833453420552,0.0,2,0.0,0.3220114689016321,1,190.0,-265.0,0.37584262334002505,2.0,160.0,-185.0,0.053831154438392925,over,0.5005833453420552,0.17857187644042305,190.0,,False,0.053831154438392925,0.4516917014919599,-1.0,-0.05,2026-04
2026-04-10,693821.0,4.5,0.6385468676721869,0.0,3,0.0,0.4618126287117211,7,110.0,-122.0,0.4532131734866653,7.0,112.0,-135.0,-0.008599455225055785,over,0.6385468676721869,0.17673423896046586,110.0,,False,-0.008599455225055785,0.3409484221115926,-1.0,-0.05,2026-04
2026-04-10,663436.0,3.5,0.6385926177439863,0.0,3,0.0,0.5078206507873756,7,-115.0,-105.0,0.49869143258191956,7.0,-105.0,-106.0,-0.009129218205456036,over,0.6385926177439863,0.13077196695661075,-115.0,,False,-0.009129218205456036,0.19389054621701796,-1.0,-0.05,2026-04
2026-04-10,666200.0,7.5,0.38667438335614224,1.0,8,0.0,0.239749047725745,1,290.0,-435.0,0.2222222222222222,1.0,320.0,-500.0,-0.017526825503522803,over,0.38667438335614224,0.14692533563039722,290.0,,True,-0.017526825503522803,0.5080300950889546,2.9,0.12700752377223867,2026-04
2026-04-10,684007.0,5.5,0.41877189364499634,1.0,9,0.0,0.5371848068943506,1,-132.0,104.0,0.5635436924229803,4.0,-149.0,118.0,0.02635888552862975,under,0.5812281063550037,0.11841291324935421,104.0,,False,-0.02635888552862975,0.18570533696420743,-1.0,-0.0446407060010114,2026-04
2026-04-10,661563.0,4.5,0.5974856526863703,0.0,2,0.0,0.4292521136377153,7,132.0,-136.0,0.4140952053285825,6.0,139.0,-143.0,-0.0151569083091328,over,0.5974856526863703,0.168233539048655,132.0,,False,-0.0151569083091328,0.38616671423237925,-1.0,-0.05,2026-04
2026-04-10,672456.0,3.5,0.5927362825385509,1.0,7,0.0,0.4601025018111915,8,112.0,-115.0,0.4425689012656665,8.0,121.0,-143.0,-0.017533600545524997,over,0.5927362825385509,0.13263378072735943,112.0,,True,-0.017533600545524997,0.256600918981728,1.12,0.05600000000000001,2026-04
2026-04-10,669372.0,4.5,0.5167826033289089,0.0,4,0.0,0.34553893759669935,1,170.0,-235.0,0.3649000868809731,1.0,155.0,-215.0,0.019361149284273738,over,0.5167826033289089,0.17124366573220956,170.0,,False,0.019361149284273738,0.395313028988054,-1.0,-0.05,2026-04
2026-04-10,605280.0,4.5,0.4463348921017448,0.0,3,0.0,0.5652395880737228,6,-139.0,125.0,0.5428243189970151,7.0,-133.0,110.0,-0.022415269076707656,under,0.5536651078982552,0.11890469597197795,125.0,,True,0.022415269076707656,0.2457464927710742,1.25,0.06143662319276855,2026-04
2026-04-11,607200.0,3.5,0.5276048150930852,1.0,4,0.0,0.4456293468513639,3,110.0,-145.0,0.41264999005516706,7.0,136.0,-160.0,-0.032979356796196846,over,0.5276048150930852,0.0819754682417213,110.0,,True,-0.032979356796196846,0.10797011169547899,1.1,0.026992527923869747,2026-04
2026-04-11,663554.0,4.5,0.5562862199324299,1.0,5,0.0,0.45602102334209305,1,107.0,-136.0,0.4576051560391809,8.0,109.0,-125.0,0.0015841326970878478,over,0.5562862199324299,0.10026519659033684,107.0,,True,0.0015841326970878478,0.1515124752601299,1.07,0.0378781188150325,2026-04
2026-04-11,624133.0,4.5,0.5523315352661644,1.0,6,0.0,0.44901999911612417,6,112.0,-131.0,0.5312821624064964,7.0,-115.0,117.0,0.08226216329037223,over,0.5523315352661644,0.10331153615004024,112.0,,True,0.08226216329037223,0.17094285476426863,1.12,0.042735713691067156,2026-04
2026-04-11,608331.0,5.5,0.5829929529272667,1.0,6,0.0,0.48073348005202937,7,105.0,-114.0,0.45660558252297706,8.0,110.0,-127.0,-0.02412789752905231,over,0.5829929529272667,0.10225947287523734,105.0,,True,-0.02412789752905231,0.19513555350089684,1.05,0.04878388837522418,2026-04
2026-04-11,527048.0,3.5,0.6699335710862149,0.0,2,0.0,0.439938793839072,6,117.0,-140.0,0.4360273332554147,7.0,119.0,-149.0,-0.003911460583657267,over,0.6699335710862149,0.2299947772471429,117.0,,False,-0.003911460583657267,0.45375584925708623,-1.0,-0.05,2026-04
2026-04-11,800048.0,4.5,0.5855450080550797,1.0,5,0.0,0.4840827138661571,7,100.0,-110.0,0.4879072315114261,8.0,100.0,-110.0,0.003824517645269032,over,0.5855450080550797,0.10146229418892261,100.0,,True,0.003824517645269032,0.1710900161101594,1.0,0.04277250402753985,2026-04
2026-04-11,665795.0,6.5,0.34519338082631035,0.0,4,0.0,0.47896553349576204,2,-103.0,-124.0,0.4490248560257169,7.0,112.0,-134.0,-0.02994067747004514,under,0.6548066191736897,0.1337721526694517,-124.0,,True,0.02994067747004514,0.18287647334601997,0.8064516129032258,0.04032258064516129,2026-04
2026-04-12,671737.0,4.5,0.6762685465288618,1.0,7,0.0,0.5420447693863737,2,-125.0,117.0,0.5510026565136538,7.0,-127.0,114.0,0.008957887127280073,over,0.6762685465288618,0.13422377714248812,-125.0,,True,0.008957887127280073,0.21728338375195133,0.8,0.04000000000000001,2026-04
2026-04-12,669373.0,7.5,0.3633085929993765,0.0,7,0.0,0.5101075753551565,6,-114.0,-101.0,0.5342802040920314,8.0,-115.0,107.0,0.024172628736874868,under,0.6366914070006235,0.14679898235577998,-101.0,,True,-0.024172628736874868,0.26707893868440924,0.9900990099009901,0.04950495049504951,2026-04
2026-04-12,645261.0,4.5,0.7183349123002334,0.0,4,0.0,0.581062321296562,3,-161.0,126.0,0.625,1.0,-200.0,150.0,0.04393767870343801,over,0.7183349123002334,0.1372725910036714,-161.0,,False,0.04393767870343801,0.16450566528174476,-1.0,-0.05,2026-04
2026-04-12,667755.0,5.5,0.5557493133037952,1.0,10,0.0,0.4634752667160439,2,105.0,-132.0,0.4941007451256765,6.0,-104.0,-110.0,0.03062547840963259,over,0.5557493133037952,0.09227404658775129,105.0,,True,0.03062547840963259,0.1392860922727801,1.05,0.034821523068195026,2026-04
2026-04-12,700249.0,5.5,0.32709757176673826,0.0,5,0.0,0.4515938211803357,3,110.0,-134.0,0.4500404327331876,8.0,120.0,-124.0,-0.0015533884471480852,under,0.6729024282332617,0.12449624941359744,-134.0,,True,0.0015533884471480852,0.17506841945211382,0.746268656716418,0.0373134328358209,2026-04
2026-04-12,669467.0,3.5,0.6399062588621319,0.0,2,0.0,0.5431258075078406,3,-135.0,108.0,0.5429992101082259,8.0,-135.0,110.0,-0.00012659739961462524,over,0.6399062588621319,0.09678045135429136,-135.0,,False,-0.00012659739961462524,0.1139108950563037,-1.0,-0.0384449270815025,2026-04
2026-04-12,669302.0,5.5,0.6465819628945548,1.0,7,0.0,0.5575221238938053,1,-150.0,110.0,0.6112600536193029,1.0,-190.0,140.0,0.053737929725497624,over,0.6465819628945548,0.08905983900074954,-150.0,,True,0.053737929725497624,0.07763660482425805,0.6666666666666666,0.019409151206064512,2026-04
2026-04-12,693645.0,5.5,0.6426819954876825,1.0,8,0.0,0.5035282383629325,4,-112.0,-110.0,0.5161525413949786,8.0,-110.0,106.0,0.012624303032046091,over,0.6426819954876825,0.13915375712474998,-112.0,,True,0.012624303032046091,0.2165052057445418,0.8928571428571429,0.04464285714285715,2026-04
2026-04-12,605288.0,4.5,0.5121260285007219,0.0,3,0.0,0.4268436048107293,3,120.0,-152.0,0.4467770792169806,7.0,125.0,-125.0,0.019933474406251317,over,0.5121260285007219,0.08528242368999256,120.0,,False,0.019933474406251317,0.12667726270158808,-1.0,-0.02639109639616421,2026-04
2026-04-13,691587.0,5.5,0.55916481872827,0.0,2,0.0,0.4698302362212486,7,105.0,-121.0,0.49771997225626025,8.0,-105.0,-108.0,0.02788973603501166,over,0.55916481872827,0.08933458250702137,105.0,,False,0.02788973603501166,0.14628787839295343,-1.0,-0.034830447236417456,2026-04
2026-04-13,669461.0,3.5,0.6895586020411365,0.0,2,0.0,0.5344981618110438,6,-130.0,110.0,0.5371137310038006,7.0,-125.0,115.0,0.0026155691927567393,over,0.6895586020411365,0.1550604402300927,-130.0,,False,0.0026155691927567393,0.21998829591893387,-1.0,-0.05,2026-04
2026-04-13,669923.0,5.5,0.5884393279782263,1.0,6,0.0,0.4711464063398482,6,105.0,-125.0,0.4813313528928623,8.0,100.0,-112.0,0.010184946553014051,over,0.5884393279782263,0.11729292163837807,105.0,,True,0.010184946553014051,0.20630062235536395,1.05,0.05157515558884096,2026-04
2026-04-13,641927.0,3.5,0.6917296173977316,1.0,7,0.0,0.5971729393287185,1,-177.0,132.0,0.6182465221611129,1.0,-195.0,145.0,0.021073582832394355,over,0.6917296173977316,0.09455667806901313,-177.0,,True,0.021073582832394355,0.08253731084277777,0.5649717514124294,0.020634327710694456,2026-04
2026-04-13,681347.0,4.5,0.6458712040368789,0.0,3,0.0,0.5617954237161966,5,-145.0,116.0,0.5547287851882997,7.0,-137.0,120.0,-0.007066638527896907,over,0.6458712040368789,0.0840757803206823,-145.0,,False,-0.007066638527896907,0.09129962061403685,-1.0,-0.033096112472588354,2026-04
2026-04-14,676974.0,4.5,0.5738715728796034,1.0,5,0.0,0.4910202624441824,6,110.0,-110.0,0.46865856487749274,7.0,110.0,-125.0,-0.022361697566689653,over,0.5738715728796034,0.08285131043542104,110.0,,True,-0.022361697566689653,0.20513030304716728,1.1,0.05128257576179179,2026-04
2026-04-14,676282.0,4.5,0.7107126135450885,0.0,4,0.0,0.5665108372290693,1,-155.0,115.0,0.5783945670055257,2.0,-145.0,135.0,0.011883729776456464,over,0.7107126135450885,0.14420177631601927,-155.0,,False,0.011883729776456464,0.16923688034837142,-1.0,-0.05,2026-04
2026-04-14,694819.0,6.5,0.6447012751374637,0.0,5,0.0,0.5236579074170551,7,-118.0,103.0,0.5466428493328384,8.0,-130.0,120.0,0.022984941915783264,over,0.6447012751374637,0.12104336772040858,-118.0,,False,0.022984941915783264,0.1910582879658227,-1.0,-0.05,2026-04
2026-04-14,669432.0,4.5,0.5892688663681029,1.0,6,0.0,0.487470874252036,5,-105.0,-119.0,0.48827774375697947,8.0,-103.0,-104.0,0.0008068695049434638,over,0.5892688663681029,0.10179799211606694,-105.0,,True,0.0008068695049434638,0.1504773105282009,0.9523809523809523,0.037619327632050226,2026-04
2026-04-14,666142.0,6.5,0.4435523800899707,0.0,1,0.0,0.5621565510149354,3,-145.0,117.0,0.5326673493930659,7.0,-126.0,105.0,-0.02948920162186952,under,0.5564476199100292,0.11860417092496472,117.0,,True,0.02948920162186952,0.20749133520476337,1.17,0.05187283380119084,2026-04
2026-04-14,700241.0,3.5,0.6142220893820529,0.0,2,0.0,0.40529891451907724,5,135.0,-167.0,0.4043370187264237,3.0,135.0,-167.0,-0.0009618957926535443,over,0.6142220893820529,0.20892317486297568,135.0,,False,-0.0009618957926535443,0.4434219100478244,-1.0,-0.05,2026-04
2026-04-14,592662.0,6.5,0.34181139490379964,0.0,6,0.0,0.493454649608161,4,-108.0,-115.0,0.46972398625764705,7.0,110.0,-120.0,-0.023730663350513936,under,0.6581886050962004,0.15164325470436135,-115.0,,True,0.023730663350513936,0.23052652257115713,0.8695652173913043,0.043478260869565216,2026-04
2026-04-14,656605.0,3.5,0.7501942783076696,0.0,3,0.0,0.5751633986928104,1,-160.0,120.0,0.5991394882911288,2.0,-160.0,148.0,0.02397608959831843,over,0.7501942783076696,0.1750308796148592,-160.0,,False,0.02397608959831843,0.21906570224996313,-1.0,-0.05,2026-04
2026-04-14,625643.0,4.5,0.5771894150788338,1.0,6,0.0,0.48843443922334456,7,-103.0,-110.0,0.47248398296537186,8.0,113.0,-115.0,-0.0159504562579727,over,0.5771894150788338,0.08875497585548925,-103.0,,True,-0.0159504562579727,0.13756748797090546,0.970873786407767,0.034391871992726364,2026-04
2026-04-15,677944.0,4.5,0.5659988674872004,0.0,4,0.0,0.44408470120111115,3,112.0,-143.0,0.4263966722154179,7.0,130.0,-148.0,-0.01768802898569327,over,0.5659988674872004,0.12191416628608925,112.0,,False,-0.01768802898569327,0.19991759907286488,-1.0,-0.044624464078764504,2026-04
2026-04-15,669160.0,3.5,0.7774602218814384,1.0,4,0.0,0.5840108920460448,2,-163.0,127.0,0.5594252437820126,8.0,-137.0,120.0,-0.0245856482640322,over,0.7774602218814384,0.19344932983539354,-163.0,,True,-0.0245856482640322,0.2544296831583944,0.6134969325153374,0.030674846625766874,2026-04
2026-04-15,666200.0,7.5,0.43153440382726826,0.0,4,0.0,0.29654036243822074,1,215.0,-305.0,0.3346265761396702,1.0,180.0,-245.0,0.038086213701449434,over,0.43153440382726826,0.13499404138904753,215.0,,False,0.038086213701449434,0.359333372055895,-1.0,-0.04178295023905757,2026-04
2026-04-15,680694.0,4.5,0.7395711864347969,0.0,4,0.0,0.563226468691384,2,-148.0,116.0,0.6328965844227983,2.0,-210.0,155.0,0.06967011573141424,over,0.7395711864347969,0.17634471774341287,-148.0,,False,0.06967011573141424,0.2392814475393894,-1.0,-0.05,2026-04
2026-04-15,663978.0,3.5,0.6034375700385506,1.0,4,0.0,0.47395908622899335,6,100.0,-122.0,0.47241117431749585,8.0,104.0,-115.0,-0.0015479119114975015,over,0.6034375700385506,0.12947848380955723,100.0,,True,-0.0015479119114975015,0.20687514007710117,1.0,0.05,2026-04
2026-04-15,694477.0,4.5,0.5287623135136859,0.0,2,0.0,0.44629906716931406,7,115.0,-135.0,0.42904613207777165,8.0,125.0,-150.0,-0.01725293509154241,over,0.5287623135136859,0.0824632463443718,115.0,,False,-0.01725293509154241,0.13683897405442458,-1.0,-0.029747603055309668,2026-04
2026-04-15,607625.0,5.5,0.4571715514284578,1.0,7,0.0,0.29654036243822074,1,215.0,-305.0,0.29654036243822074,1.0,215.0,-305.0,0.0,over,0.4571715514284578,0.16063118899023704,215.0,,True,0.0,0.440090386999642,2.15,0.1075,2026-04
2026-04-15,813349.0,5.5,0.5926007098492786,0.0,5,0.0,0.4348125785922134,5,120.0,-150.0,0.42450184116753537,7.0,129.0,-150.0,-0.01031073742467803,over,0.5926007098492786,0.1577881312570652,120.0,,False,-0.01031073742467803,0.3037215616684129,-1.0,-0.05,2026-04
2026-04-15,686799.0,3.5,0.5518421030585237,1.0,6,0.0,0.4354374515948698,4,120.0,-146.0,0.42922550773552526,7.0,130.0,-149.0,-0.0062119438593445375,over,0.5518421030585237,0.11640465146365386,120.0,,True,-0.0062119438593445375,0.21405262672875203,1.2,0.053513156682188034,2026-04
2026-04-15,680732.0,4.5,0.5967346243109495,0.0,2,0.0,0.4452637796382909,7,115.0,-140.0,0.4545844165201242,8.0,115.0,-118.0,0.009320636881833322,over,0.5967346243109495,0.1514708446726586,115.0,,False,0.009320636881833322,0.2829794422685413,-1.0,-0.05,2026-04
2026-04-15,695076.0,3.5,0.6527469528475518,1.0,4,0.0,0.5066890477693483,7,100.0,105.0,0.4756392713748707,8.0,105.0,-115.0,-0.03104977639447759,over,0.6527469528475518,0.1460579050782035,100.0,,True,-0.03104977639447759,0.3054939056951036,1.0,0.05,2026-04
2026-04-15,680573.0,4.5,0.5268884094651941,0.0,3,0.0,0.4280655420419077,6,125.0,-148.0,0.4243975951812936,7.0,125.0,-152.0,-0.003667946860614113,over,0.5268884094651941,0.09882286742328639,125.0,,False,-0.003667946860614113,0.18549892129668677,-1.0,-0.03709978425933733,2026-04
2026-04-16,672456.0,3.5,0.6505069546407904,1.0,5,0.0,0.5417017630791154,6,-135.0,109.0,0.5076450878508038,8.0,-105.0,-104.0,-0.034056675228311684,over,0.6505069546407904,0.10880519156167501,-135.0,,True,-0.034056675228311684,0.13236395807841295,0.7407407407407407,0.033090989519603264,2026-04
2026-04-16,695505.0,5.5,0.7595081597715337,0.0,4,0.0,0.5848562340324748,2,-165.0,126.0,0.6269113149847094,1.0,-205.0,150.0,0.04205508095223465,over,0.7595081597715337,0.17465192573905897,-165.0,,False,0.04205508095223465,0.2198161353906451,-1.0,-0.05,2026-04
2026-04-16,669358.0,5.5,0.5468651486782077,1.0,6,0.0,0.41599959497583827,5,128.0,-164.0,0.3844572791265138,3.0,170.0,-172.0,-0.03154231584932449,over,0.5468651486782077,0.1308655537023694,128.0,,True,-0.03154231584932449,0.24685253898631354,1.28,0.06171313474657842,2026-04
2026-04-16,694738.0,5.5,0.4028670519287451,1.0,6,0.0,0.4856016484428946,3,100.0,-104.0,0.5144762556912009,7.0,-112.0,105.0,0.028874607248306317,under,0.5971329480712548,0.0827345965141495,-104.0,,False,-0.028874607248306317,0.17129924429361532,-1.0,-0.04453780351634001,2026-04
2026-04-16,687075.0,3.5,0.661422332170463,1.0,6,0.0,0.42810665909917245,6,127.0,-150.0,0.49144248209433933,7.0,100.0,-110.0,0.06333582299516688,over,0.661422332170463,0.23331567307129053,127.0,,True,0.06333582299516688,0.501428694026951,1.27,0.0635,2026-04
2026-04-16,677952.0,4.5,0.7875945097478875,1.0,7,0.0,0.5200968752135106,3,-118.0,102.0,0.5752732240294837,7.0,-154.0,128.0,0.05517634881597311,over,0.7875945097478875,0.2674976345343769,-118.0,,True,0.05517634881597311,0.455047484110504,0.847457627118644,0.0423728813559322,2026-04
2026-04-16,683004.0,5.5,0.59231664664157,0.0,3,0.0,0.48341150976519637,3,100.0,-115.0,0.5142929324951392,8.0,100.0,101.0,0.03088142272994282,over,0.59231664664157,0.10890513687637365,100.0,,False,0.03088142272994282,0.18463329328314004,-1.0,-0.04615832332078501,2026-04
2026-04-17,696149.0,4.5,0.785931595681555,0.0,3,0.0,0.5099870820707092,5,-115.0,-104.0,0.5119031065426525,8.0,-105.0,-103.0,0.0019160244719432784,over,0.785931595681555,0.2759445136108458,-115.0,,False,0.0019160244719432784,0.4693503745350811,-1.0,-0.05,2026-04
2026-04-17,641793.0,3.5,0.6235656667855951,1.0,4,0.0,0.40927230572390655,6,135.0,-154.0,0.40800755671749883,7.0,141.0,-150.0,-0.0012647490064077171,over,0.6235656667855951,0.21429336106168856,135.0,,True,-0.0012647490064077171,0.46537931694614854,1.35,0.0675,2026-04
2026-04-17,527048.0,3.5,0.5815020705832465,1.0,4,0.0,0.42059255680061586,3,127.0,-160.0,0.4442060755192481,7.0,120.0,-132.0,0.023613518718632265,over,0.5815020705832465,0.1609095137826307,127.0,,True,0.023613518718632265,0.3200097002239697,1.27,0.0635,2026-04
2026-04-17,605135.0,3.5,0.7124659528592897,0.0,2,0.0,0.5319326799603128,5,-130.0,106.0,0.5556063545009181,6.0,-141.0,113.0,0.023673674540605316,over,0.7124659528592897,0.18053327289897692,-130.0,,False,0.023673674540605316,0.26051668582797416,-1.0,-0.05,2026-04
2026-04-17,693645.0,5.5,0.6787410811490566,1.0,6,0.0,0.5396791891857156,6,-133.0,111.0,0.5850942407588113,3.0,-165.0,128.0,0.04541505157309578,over,0.6787410811490566,0.13906189196334107,-133.0,,True,0.04541505157309578,0.18907272111075335,0.7518796992481203,0.03759398496240601,2026-04
2026-04-17,592836.0,3.5,0.5723990329836367,1.0,4,0.0,0.41824108822464784,6,128.0,-159.0,0.4177821770471788,8.0,130.0,-155.0,-0.00045891117746904575,over,0.5723990329836367,0.15415794475898886,128.0,,True,-0.00045891117746904575,0.30506979520269173,1.28,0.064,2026-04
2026-04-18,665152.0,4.5,0.5608785406137132,1.0,7,0.0,0.4717011720144047,6,105.0,-117.0,0.4494564466260482,7.0,128.0,-120.0,-0.02224472538835648,over,0.5608785406137132,0.08917736859930853,105.0,,True,-0.02224472538835648,0.14980100825811216,1.05,0.03745025206452801,2026-04
2026-04-18,669923.0,5.5,0.652935068487537,0.0,5,0.0,0.5588796281393712,6,-130.0,120.0,0.5511035393874246,8.0,-125.0,119.0,-0.007776088751946575,over,0.652935068487537,0.09405544034816582,-130.0,,False,-0.007776088751946575,0.1551928134779501,-1.0,-0.05,2026-04
2026-04-18,605288.0,3.5,0.699893308143983,0.0,1,0.0,0.4689158842117983,4,105.0,-113.0,0.4691705660037316,7.0,105.0,-114.0,0.00025468179193327556,over,0.699893308143983,0.23097742393218468,105.0,,False,0.00025468179193327556,0.43478128169516517,-1.0,-0.05,2026-04
2026-04-18,669373.0,7.5,0.4071567087873954,1.0,10,0.0,0.525783659373283,5,-120.0,109.0,0.5036919633638816,7.0,-105.0,-107.0,-0.022091696009401418,under,0.5928432912126046,0.11862695058588757,109.0,,False,0.022091696009401418,0.2390424786343437,-1.0,-0.05,2026-04
2026-04-18,676917.0,3.5,0.7062454970803591,1.0,5,0.0,0.5329867237037608,5,-129.0,105.0,0.5363563656089936,8.0,-125.0,105.0,0.003369641905232812,over,0.7062454970803591,0.17325877337659834,-129.0,,True,0.003369641905232812,0.2537226266000173,0.7751937984496124,0.03875968992248063,2026-04
2026-04-18,694973.0,6.5,0.6181988456263718,0.0,5,0.0,0.477604980265868,4,106.0,-118.0,,,,,,over,0.6181988456263718,0.14059386536050383,106.0,,False,,0.273489621990326,-1.0,-0.05,2026-04
2026-04-18,621121.0,4.5,0.6798062778772946,0.0,4,0.0,0.5722641891378257,5,-156.0,122.0,0.5566997647443775,7.0,-135.0,128.0,-0.015564424393448184,over,0.6798062778772946,0.10754208873946891,-156.0,,False,-0.015564424393448184,0.11557953292684253,-1.0,-0.045076017841468585,2026-04
2026-04-18,669467.0,3.5,0.6502366237739573,1.0,5,0.0,0.43175321670898664,7,121.0,-150.0,0.40860823651284867,8.0,141.0,-157.0,-0.023144980196137976,over,0.6502366237739573,0.21848340706497066,121.0,,True,-0.023144980196137976,0.4370229385404456,1.21,0.0605,2026-04
2026-04-18,645261.0,4.5,0.6802268904976119,0.0,1,0.0,0.538116839577341,6,-130.0,115.0,0.5448100648183147,8.0,-130.0,116.0,0.00669322524097371,over,0.6802268904976119,0.14211005092027085,-130.0,,False,0.00669322524097371,0.20347834472654414,-1.0,-0.05,2026-04
2026-04-18,671096.0,4.5,0.604227501803827,0.0,3,0.0,0.468983595813963,1,101.0,-129.0,0.4466037077527509,7.0,115.0,-135.0,-0.022379888061212105,over,0.604227501803827,0.13524390598986402,101.0,,False,-0.022379888061212105,0.21449727862569223,-1.0,-0.05,2026-04
2026-04-19,666142.0,6.5,0.3789847055576388,0.0,6,0.0,0.5157939204054494,6,-120.0,-101.0,0.44181546787115866,8.0,120.0,-137.0,-0.0739784525342907,under,0.6210152944423613,0.13680921484781056,-101.0,,True,0.0739784525342907,0.2358819226031149,0.9900990099009901,0.04950495049504951,2026-04
2026-04-19,691587.0,5.5,0.5994814463654146,1.0,7,0.0,0.47226224701889574,6,100.0,-123.0,0.5251332023818728,8.0,-113.0,105.0,0.052870955362977035,over,0.5994814463654146,0.12721919934651882,100.0,,True,0.052870955362977035,0.19896289273082912,1.0,0.04974072318270728,2026-04
2026-04-19,681347.0,4.5,0.6768164795055567,1.0,7,0.0,0.5429584204154745,4,-120.0,112.0,0.551344326184166,7.0,-137.0,112.0,0.00838590576869147,over,0.6768164795055567,0.1338580590900822,-120.0,,True,0.00838590576869147,0.24083021242685398,0.8333333333333334,0.04166666666666667,2026-04
2026-04-19,547179.0,3.5,0.7103718409184051,0.0,3,0.0,0.50609958185111,4,-115.0,-110.0,0.49790723334043574,8.0,101.0,-105.0,-0.008192348510674297,over,0.7103718409184051,0.20427225906729507,-115.0,,False,-0.008192348510674297,0.32808648519527905,-1.0,-0.05,2026-04
2026-04-19,669461.0,3.5,0.6776128083609393,1.0,4,0.0,0.5779181158797367,3,-159.0,125.0,0.5840472429753355,2.0,-165.0,125.0,0.006129127095598763,over,0.6776128083609393,0.09969469248120255,-159.0,,True,0.006129127095598763,0.10378438594643569,0.6289308176100629,0.025946096486608894,2026-04
2026-04-19,669022.0,6.5,0.3786962028923796,0.0,5,0.0,0.4989178347006859,4,-108.0,-110.0,0.4925571311169551,8.0,-105.0,-105.0,-0.006360703583730809,under,0.6213037971076204,0.1202216318083063,-110.0,,True,0.006360703583730809,0.18612543084182076,0.9090909090909091,0.045454545454545456,2026-04
2026-04-19,656605.0,3.5,0.7811967039749581,1.0,5,0.0,0.5915279878971256,1,-170.0,130.0,0.5867891406220066,3.0,-160.0,135.0,-0.004738847275118974,over,0.7811967039749581,0.18966871607783253,-170.0,,True,-0.004738847275118974,0.24072417690140407,0.5882352941176471,0.029411764705882356,2026-04
2026-04-19,592332.0,5.5,0.5792034867027234,0.0,4,0.0,0.4676707853867856,3,106.0,-118.0,0.4582455701898563,7.0,107.0,-132.0,-0.009425215196929293,over,0.5792034867027234,0.11153270131593779,106.0,,False,-0.009425215196929293,0.19315918260761022,-1.0,-0.0455564109923609,2026-04
2026-04-19,656550.0,4.5,0.6909869223944438,0.0,4,0.0,0.5641045320759623,2,-147.0,117.0,0.5739232387652063,4.0,-155.0,125.0,0.009818706689244006,over,0.6909869223944438,0.12688239031848147,-147.0,,False,0.009818706689244006,0.1610460532750178,-1.0,-0.05,2026-04
2026-04-20,677944.0,3.5,0.6945833954307614,0.0,2,0.0,0.5766809111497101,6,-158.0,127.0,0.5993306827671344,3.0,-178.0,135.0,0.02264977161742432,over,0.6945833954307614,0.11790248428105132,-158.0,,False,0.02264977161742432,0.13419313937428134,-1.0,-0.05,2026-04
2026-04-20,607625.0,5.5,0.42751750566285385,1.0,7,0.0,0.5226544664081801,7,-110.0,105.0,0.4644142661911471,8.0,105.0,-127.0,-0.05824020021703302,under,0.5724824943371462,0.0951369607453263,105.0,,False,0.05824020021703302,0.17358911339114969,-1.0,-0.04133074128360704,2026-04
2026-04-20,680694.0,4.5,0.6621974183076701,1.0,7,0.0,0.570611184745518,5,-145.0,125.0,0.5893841062167838,4.0,-155.0,138.0,0.018772921471265858,over,0.6621974183076701,0.09158623356215212,-145.0,,True,0.018772921471265858,0.11888529300261502,0.6896551724137931,0.02972132325065374,2026-04
