game_date,pitcher_id,hits_allowed,vintage,mu_poisson_glm,mu_xgb_poisson,mu_lgb_poisson,mu_hgb_poisson,mu_cat_poisson,line,p_over_open,n_books_open,best_over_odds_open,best_under_odds_open,p_over_close,n_books_close,best_over_odds_close,best_under_odds_close,clv_over,outcome_over,outcome_push,p_poisson_glm,p_xgb_poisson,p_lgb_poisson,p_hgb_poisson,p_cat_poisson,p_h0,p_h1,bet_side,p_bet,edge,odds,book,won,clv,ev,pnl,pnl_kelly,month
2026-04-12,700249,5,2026-01-01,4.056136832520344,4.4698515,4.1568954905279725,4.502344915013714,4.257197772436663,4.5,0.5384615384615384,1,-140.0,100.0,0.5392137741435863,4.0,-120.0,115.0,0.0007522356820478526,1.0,0.0,0.3849056603773585,0.4619164619164619,0.41466498103666244,0.5104895104895105,0.4326171875,0.4409187602639987,0.4409187602639987,under,0.5590812397360013,0.09754277819753976,100.0,,False,-0.0007522356820478526,0.11816247947200265,-1.0,-0.02954061986800066,2026-04
2026-04-13,668909,5,2026-01-01,4.482659603371738,4.2223554,3.959993272303279,4.084190013953038,4.27084003315784,4.5,0.5162899261887252,4,-105.0,-102.0,0.4622511550985712,4.0,110.0,-130.0,-0.05403877109015398,1.0,0.0,0.47294716740929343,0.43766066838046275,0.4066820276497696,0.44601962922573607,0.4326171875,0.4391853360330524,0.4391853360330524,under,0.5608146639669476,0.07710459015567278,-102.0,,False,0.05403877109015398,0.11063296197375894,-1.0,-0.02821140530330853,2026-04
2026-04-13,691587,7,2026-01-01,4.03369622244102,4.018303,3.7648003023242977,3.9794089779004302,4.180768099154645,4.5,0.46431047699597583,2,108.0,-125.0,0.4458740569671941,3.0,115.0,-130.0,-0.018436420028781708,1.0,0.0,0.34208798424162834,0.3919694072657744,0.3417910447761194,0.395738203957382,0.4326171875,0.3808407655481808,0.3808407655481808,under,0.6191592344518192,0.08346971144779503,-125.0,,False,0.018436420028781708,0.11448662201327459,-1.0,-0.03577706937914829,2026-04
2026-04-13,669194,3,2026-01-01,4.610236514524471,4.5088267,4.467141500944662,4.848875276633943,4.464995880954266,5.5,0.44883519038303765,3,110.0,-140.0,0.42759177087535294,1.0,115.0,-165.0,-0.021243419507684713,0.0,0.0,0.3029661016949153,0.2880886426592798,0.3241895261845385,0.395738203957382,0.3030303030303031,0.3228025555052837,0.3228025555052837,under,0.6771974444947163,0.12603263487775396,-140.0,,True,0.021243419507684713,0.1609099048480851,0.7142857142857143,0.03571428571428572,2026-04
2026-04-13,669461,6,2026-01-01,4.786057220185027,4.9424205,5.114329700980321,5.120184424844678,4.993823793050734,5.5,0.441639731141895,2,112.0,-149.0,0.4516820994512419,2.0,107.0,-142.0,0.010042368309346905,1.0,0.0,0.32905982905982906,0.3919694072657744,0.41466498103666244,0.4542483660130719,0.4146919431279621,0.40092690530066,0.40092690530066,under,0.59907309469934,0.04071282584123498,-149.0,,False,-0.010042368309346905,0.001135574363326619,-1.0,-0.00042300145033914493,2026-04
2026-04-13,656550,3,2026-01-01,4.676018959730915,4.6005197,4.588021736183416,4.7936326095200625,4.646879078466041,5.5,0.42720202820476305,3,120.0,-155.0,0.43235293515227013,2.0,117.0,-155.0,0.0051509069475070834,0.0,0.0,0.3177570093457944,0.322654462242563,0.3417910447761194,0.395738203957382,0.3493282149712092,0.34545378705861357,0.34545378705861357,under,0.6545462129413864,0.08174824114614948,-155.0,,True,-0.0051509069475070834,0.07683409225840981,0.6451612903225806,0.019208523064602412,2026-04
2026-04-14,663903,6,2026-01-01,4.494259881917104,4.4782352,4.313105600576488,4.857509661909447,4.54146131058556,5.5,0.5,1,-120.0,-120.0,0.46888037661305454,4.0,104.0,-125.0,-0.03111962338694546,1.0,0.0,0.2984218077474892,0.2880886426592798,0.2900763358778626,0.395738203957382,0.31346351490236385,0.3171577010288755,0.3171577010288755,under,0.6828422989711245,0.18284229897112447,-120.0,,False,0.03111962338694546,0.2518775481137282,-1.0,-0.05,2026-04
2026-04-14,664285,4,2026-01-01,5.287816245775878,5.1728387,5.054986153894966,5.106699218913953,5.136477321700292,5.5,0.48094132016844515,3,-106.0,-125.0,0.47265465002161,4.0,105.0,-124.0,-0.008286670146835151,0.0,0.0,0.45307443365695793,0.43766066838046275,0.41466498103666244,0.4542483660130719,0.4326171875,0.43845312731743097,0.43845312731743097,under,0.561546872682569,0.042488192851014184,-125.0,,True,0.008286670146835151,0.010784370828624157,0.8,0.002696092707156039,2026-04
2026-04-14,676974,5,2026-01-01,4.800146656590308,4.914529,4.980933028309439,5.096710070581018,4.920260112215298,5.5,0.45860729862064825,3,105.0,-137.0,0.45993940194933697,3.0,105.0,-135.0,0.0013321033286887163,0.0,0.0,0.34208798424162834,0.3919694072657744,0.41466498103666244,0.4542483660130719,0.3813451776649746,0.3968631832444223,0.3968631832444223,under,0.6031368167555777,0.06174411537622593,-137.0,,True,-0.0013321033286887163,0.04338266840198485,0.7299270072992701,0.010845667100496226,2026-04
2026-04-14,694819,5,2026-01-01,4.013231894371017,4.0218873,3.8622923835039327,4.1606800373921535,3.9754956321149977,4.5,0.4554079696394686,1,105.0,-140.0,0.4165029469548134,1.0,125.0,-165.0,-0.03890502268465523,1.0,0.0,0.34208798424162834,0.3919694072657744,0.3722871452420701,0.4542483660130719,0.3813451776649746,0.3883876160855039,0.3883876160855039,under,0.6116123839144961,0.06702035355396474,-140.0,,False,0.03890502268465523,0.048478372424850535,-1.0,-0.016967430348697687,2026-04
2026-04-15,663623,4,2026-01-01,5.512440127671524,5.2326818,5.377478620409401,5.420253910968838,5.404352273637903,5.5,0.5505994375334415,4,-115.0,120.0,0.535585752862465,3.0,-120.0,107.0,-0.015013684670976524,0.0,0.0,0.47294716740929343,0.43766066838046275,0.47172619047619047,0.5080213903743316,0.4806701030927835,0.47420510394661236,0.47420510394661236,under,0.5257948960533876,0.07639433358682918,120.0,,True,0.015013684670976524,0.15674877131745268,1.2,0.03918719282936317,2026-04
2026-04-15,695076,5,2026-01-01,4.638102576907227,4.8228483,4.64975912186542,4.964479640603886,4.760329672662209,5.5,0.5088177078917907,4,-113.0,-105.0,0.4983996650000899,4.0,-110.0,-102.0,-0.010418042891700785,0.0,0.0,0.3029661016949153,0.361846571622539,0.3417910447761194,0.395738203957382,0.3813451776649746,0.35673741994318603,0.35673741994318603,under,0.6432625800568139,0.15208028794860468,-105.0,,True,0.010418042891700785,0.2558936086823509,0.9523809523809523,0.047619047619047616,2026-04
2026-04-15,656302,2,2026-01-01,4.0005258655094,3.9507835,3.579089266890211,3.9003305076798505,3.47480283845043,4.5,0.4059040590405904,1,130.0,-175.0,,,,,,0.0,0.0,0.34208798424162834,0.3919694072657744,0.3241895261845385,0.395738203957382,0.2704590818363273,0.3448888406971301,0.3448888406971301,under,0.6551111593028699,0.0610152183434603,-175.0,,True,,0.029460393190224088,0.5714285714285714,0.00736509829755605,2026-04
2026-04-15,663978,5,2026-01-01,5.060468202377319,5.076177,4.960051719461436,5.118651309780993,5.181226631696219,5.5,0.5268992538422214,3,-127.0,100.0,0.5090261818267561,4.0,-110.0,-105.0,-0.017873072015465286,0.0,0.0,0.3885350318471338,0.4061662198391421,0.40860215053763443,0.4542483660130719,0.4326171875,0.41803379114739647,0.41803379114739647,under,0.5819662088526035,0.10886546269482489,100.0,,True,0.017873072015465286,0.16393241770520706,1.0,0.040983104426301764,2026-04
2026-04-15,666200,12,2026-01-01,4.893137248702668,4.5157332,4.504728576928619,4.413383600037417,4.483864141624719,5.5,0.43235293515227013,2,117.0,-155.0,0.435332382270267,2.0,115.0,-151.0,0.0029794471179968585,1.0,0.0,0.34208798424162834,0.2880886426592798,0.3277310924369748,0.32982086406743943,0.3047337278106509,0.31849246224319466,0.31849246224319466,under,0.6815075377568054,0.11386047290907547,-155.0,,False,-0.0029794471179968585,0.1211898201805508,-1.0,-0.04696105531996344,2026-04
2026-04-16,677952,5,2026-01-01,4.805279683446999,4.494101,4.520423605611881,4.536202788515007,4.334711621263202,4.5,0.5515695067264573,1,-150.0,105.0,0.5346534653465347,1.0,-135.0,100.0,-0.01691604137992264,1.0,0.0,0.5044534412955467,0.4786885245901639,0.5158437730287401,0.5104895104895105,0.4623541887592789,0.494365887632648,0.494365887632648,under,0.505634112367352,0.05720361909380933,105.0,,False,0.01691604137992264,0.036549930353071636,-1.0,-0.008702364369778908,2026-04
2026-04-16,669358,6,2026-01-01,4.597775773382271,4.3099637,4.180805856275498,4.382794708771118,4.32449206605231,4.5,0.5286532951289399,1,-135.0,-105.0,0.5500382530498006,3.0,-143.0,108.0,0.021384957920860703,1.0,0.0,0.5,0.43766066838046275,0.41466498103666244,0.4948216340621403,0.4623541887592789,0.46190029444770886,0.46190029444770886,under,0.5380997055522911,0.06675300068123102,-105.0,,False,-0.021384957920860703,0.05057561560209223,-1.0,-0.01327609909554921,2026-04
2026-04-16,695505,2,2026-01-01,4.025179591836096,4.0036306,3.951044708915444,4.3407759736847,4.028605322523151,4.5,0.4713467048710602,1,-105.0,-135.0,0.42507417098656947,3.0,125.0,-154.0,-0.04627253388449071,0.0,0.0,0.34208798424162834,0.3919694072657744,0.4066820276497696,0.4948216340621403,0.3948220064724919,0.40607661193836087,0.40607661193836087,under,0.5939233880616391,0.06527009293269931,-135.0,,True,0.04627253388449071,0.033866638477668076,0.7407407407407407,0.008466659619417005,2026-04
2026-04-16,683004,7,2026-01-01,4.6549341736803305,4.425047,4.515815742202235,4.395074273342056,4.324731437515172,4.5,0.5695364238410596,1,-160.0,115.0,0.5532391791791885,4.0,-141.0,110.0,-0.016297244661871102,1.0,0.0,0.5,0.4601449275362319,0.5158437730287401,0.4948216340621403,0.4623541887592789,0.48663290467727827,0.48663290467727827,under,0.5133670953227217,0.08290351916378136,115.0,,False,0.016297244661871102,0.10373925494385172,-1.0,-0.02255201194431557,2026-04
2026-04-17,696149,3,2026-01-01,4.567551471696697,4.1368155,3.9956205800129823,4.322443470321333,4.132804083082876,4.5,0.5131840089108478,3,-121.0,-110.0,0.5104836004873806,4.0,-120.0,-105.0,-0.0027004084234671932,0.0,0.0,0.4909560723514212,0.4061662198391421,0.4066820276497696,0.4948216340621403,0.4326171875,0.4462486282804946,0.4462486282804946,under,0.5537513717195054,0.0669353806303532,-110.0,,True,0.0027004084234671932,0.057161709646328496,0.9090909090909091,0.014290427411582152,2026-04
2026-04-17,605135,4,2026-01-01,4.694478257633753,4.7807245,4.663009025020452,4.911632079739019,4.733658908135041,5.5,0.4329195559531155,2,116.0,-155.0,0.4251318354761966,2.0,120.0,-159.0,-0.007787720476918891,0.0,0.0,0.3250620347394541,0.361846571622539,0.3417910447761194,0.395738203957382,0.3493282149712092,0.35475321401334076,0.35475321401334076,under,0.6452467859866593,0.07816634193977473,-155.0,,True,0.007787720476918891,0.061535035010310435,0.6451612903225806,0.01538375875257758,2026-04
2026-04-17,624133,2,2026-01-01,4.913535970384062,4.966279,4.834811955565385,4.9431754414200215,4.91334985441977,5.5,0.4325369557091456,3,115.0,-152.0,0.4572530219163568,4.0,115.0,-123.0,0.02471606620721123,0.0,0.0,0.34208798424162834,0.3935309973045822,0.38767395626242546,0.395738203957382,0.3813451776649746,0.3800752638861985,0.3800752638861985,under,0.6199247361138015,0.052461691822947076,-152.0,,True,-0.02471606620721123,0.02776995724130249,0.6578947368421053,0.006942489310325651,2026-04
2026-04-17,665795,8,2026-01-01,4.66042557884938,4.437519,4.257763074501062,4.364404610415496,4.372767818837716,4.5,0.5676470648477299,2,-155.0,117.0,0.49132846102192995,3.0,-107.0,-110.0,-0.07631860382579991,1.0,0.0,0.5,0.4601449275362319,0.4643854748603352,0.4948216340621403,0.4623541887592789,0.47634124504359726,0.47634124504359726,under,0.5236587549564027,0.0913058198041326,117.0,,False,0.07631860382579991,0.13633949825539382,-1.0,-0.029132371422092698,2026-04
2026-04-17,641793,11,2026-01-01,4.82067858860419,5.0647182,4.961851906010986,5.147124617464817,4.96834870439763,5.5,0.4907371411910656,2,-111.0,-120.0,0.4988107619131387,4.0,-105.0,-112.0,0.008073620722073127,1.0,0.0,0.34208798424162834,0.4061662198391421,0.40860215053763443,0.4542483660130719,0.4146919431279621,0.4051593327518878,0.4051593327518878,under,0.5948406672481121,0.08557780843917778,-120.0,,False,-0.008073620722073127,0.09054122328820557,-1.0,-0.027162366986461704,2026-04
2026-04-17,527048,4,2026-01-01,5.286070354733807,5.0151668,5.006187947758996,4.847226119080411,4.985526277005628,5.5,0.5,1,-120.0,-120.0,0.49797701893510277,3.0,-112.0,-115.0,-0.0020229810648972335,0.0,0.0,0.45307443365695793,0.4061662198391421,0.41466498103666244,0.395738203957382,0.4146919431279621,0.4168671563236213,0.4168671563236213,under,0.5831328436763787,0.08313284367637869,-120.0,,True,0.0020229810648972335,0.06907688007336105,0.8333333333333334,0.017269220018340303,2026-04
2026-04-18,607200,2,2026-01-01,5.119679866515621,5.0235667,5.0491104822136625,4.953901498832159,5.153790113077872,5.5,0.5262290126850084,3,-130.0,-101.0,0.4918834292224063,3.0,-105.0,-117.0,-0.034345583462602136,0.0,0.0,0.40625,0.4061662198391421,0.41466498103666244,0.395738203957382,0.4326171875,0.41108731846663726,0.41108731846663726,under,0.5889126815333627,0.11514169421837117,-101.0,,True,0.034345583462602136,0.17199454443768225,0.9900990099009901,0.04299863610942056,2026-04
2026-04-18,605288,7,2026-01-01,5.5766766392670135,5.6938663,5.734183347005699,5.8391896380314225,5.682197203136535,6.5,0.44230755240849007,3,110.0,-146.0,0.4483396193551413,2.0,110.0,-140.0,0.0060320669466512045,1.0,0.0,0.3177570093457944,0.361846571622539,0.38767395626242546,0.395738203957382,0.3813451776649746,0.3688721837706231,0.3688721837706231,under,0.631127816229377,0.07343536863786698,-146.0,,False,-0.0060320669466512045,0.06340714241388173,-1.0,-0.023143606981066853,2026-04
2026-04-19,663556,8,2026-01-01,4.50384994961976,4.5265737,4.615096426926936,4.462476729030555,4.422750250463606,4.5,0.5515695067264573,1,-150.0,105.0,0.5089687389509138,4.0,-110.0,100.0,-0.04260076777554356,1.0,0.0,0.47294716740929343,0.4786885245901639,0.5158437730287401,0.5104895104895105,0.47058823529411764,0.48971144216236506,0.48971144216236506,under,0.5102885578376349,0.06185806456409226,105.0,,False,0.04260076777554356,0.046091543567151616,-1.0,-0.010974177039798003,2026-04
2026-04-19,547179,7,2026-01-01,5.021073501347361,5.0385747,4.804497198728776,5.257939646512628,5.038200709076176,5.5,0.5607235142118863,1,-155.0,110.0,0.5310310670009875,4.0,-125.0,110.0,-0.02969244721089881,1.0,0.0,0.3885350318471338,0.4061662198391421,0.38767395626242546,0.47183098591549294,0.4326171875,0.41736467627283885,0.41736467627283885,under,0.5826353237271611,0.1433588379390474,110.0,,False,0.02969244721089881,0.22353417982703838,-1.0,-0.05,2026-04
2026-04-19,681347,3,2026-01-01,4.753035555078504,4.7850103,4.771843461679467,4.720160119323927,4.770003710908069,5.5,0.4103252143317798,2,130.0,-169.0,0.4332316944360586,2.0,116.0,-154.0,0.02290648010427876,0.0,0.0,0.3250620347394541,0.361846571622539,0.3722871452420701,0.361782835467046,0.3813451776649746,0.3604647529472168,0.3604647529472168,under,0.6395352470527832,0.049860461384563015,-169.0,,True,-0.02290648010427876,0.017958470160938933,0.591715976331361,0.004489617540234692,2026-04
2026-04-20,680694,10,2026-01-01,4.698829836334269,4.4683204,4.217722232413967,4.565347930985973,4.3889693024937015,5.5,0.43015312268680767,3,121.0,-150.0,0.4554079696394686,1.0,105.0,-140.0,0.025254846952660948,1.0,0.0,0.3250620347394541,0.2880886426592798,0.2900763358778626,0.361782835467046,0.2704590818363273,0.30709378611599397,0.30709378611599397,under,0.6929062138840061,0.1230593365708137,-150.0,,False,-0.025254846952660948,0.1548436898066768,-1.0,-0.05,2026-04
2026-04-20,607625,1,2026-01-01,4.851891189468383,4.9358883,5.071695283967635,4.968909270571967,4.948073428880276,5.5,0.4308662672456439,2,120.0,-150.0,0.45688851396350394,2.0,105.0,-135.0,0.02602224671786002,0.0,0.0,0.34208798424162834,0.3919694072657744,0.41466498103666244,0.395738203957382,0.3948220064724919,0.3878565165947878,0.3878565165947878,under,0.6121434834052122,0.043009750650856104,-150.0,,True,-0.02602224671786002,0.020239139008686957,0.6666666666666666,0.005059784752171725,2026-04
2026-04-21,656492,5,2026-01-01,4.788737986602316,4.956337,4.924094371519239,4.9718013858537855,4.831535330086621,5.5,0.44348115507667124,2,110.0,-147.0,0.4582369679245146,3.0,107.0,-135.0,0.014755812847843386,0.0,0.0,0.32905982905982906,0.3935309973045822,0.4066820276497696,0.395738203957382,0.3813451776649746,0.3812712471273075,0.3812712471273075,under,0.6187287528726926,0.06220990794936376,-147.0,,True,-0.014755812847843386,0.03963266639153107,0.6802721088435374,0.00990816659788274,2026-04
2026-04-21,669160,6,2026-01-01,5.008983472122295,4.9077177,4.993777683459677,4.900998210970084,4.979007161149653,5.5,0.46321648312350416,2,101.0,-134.0,0.4626571425951566,3.0,101.0,-134.0,-0.0005593405283475517,1.0,0.0,0.3885350318471338,0.3919694072657744,0.41466498103666244,0.395738203957382,0.4146919431279621,0.40111991344698295,0.40111991344698295,under,0.598880086553017,0.06209656967652122,-134.0,,False,0.0005593405283475517,0.04580552427914919,-1.0,-0.01534485063351494,2026-04
2026-04-21,669358,8,2026-01-01,4.992956204727552,4.594775,4.525429769497432,4.727544309252467,4.615729118852069,5.5,0.4590141110080459,3,105.0,-137.0,0.45228184607548716,4.0,106.0,-140.0,-0.00673226493255874,1.0,0.0,0.3849056603773585,0.322654462242563,0.32857142857142857,0.361782835467046,0.31346351490236385,0.342275580312152,0.342275580312152,under,0.657724419687848,0.1167385306958939,-137.0,,False,0.00673226493255874,0.137815236978248,-1.0,-0.047201718665049915,2026-04
2026-04-21,666200,5,2026-01-01,5.149320480439321,4.596267,4.5612793570491625,4.5016996261792706,4.695248166320316,5.5,0.43204431898891016,2,117.0,-155.0,0.4372490704444693,3.0,115.0,-150.0,0.005204751455559153,0.0,0.0,0.4110718492343934,0.322654462242563,0.3417910447761194,0.361782835467046,0.3493282149712092,0.3573256813382662,0.3573256813382662,under,0.6426743186617339,0.07471863765064396,-155.0,,True,-0.005204751455559153,0.05730291134672344,0.6451612903225806,0.014325727836680848,2026-04
2026-04-22,605135,8,2026-01-01,4.870338295094865,4.93229,4.94460672514806,4.965289131978741,4.951409564386462,5.5,0.4809885931558936,1,-110.0,-130.0,0.5166725837052492,4.0,-122.0,100.0,0.03568399054935556,1.0,0.0,0.34208798424162834,0.3919694072657744,0.4066820276497696,0.395738203957382,0.3948220064724919,0.3862599259174092,0.3862599259174092,under,0.6137400740825908,0.09472866723848439,-130.0,,False,-0.03568399054935556,0.08584782337689145,-1.0,-0.027900542597489683,2026-04
2026-04-22,641793,7,2026-01-01,4.934890436136876,5.0709605,5.165947886422697,5.1263928303949005,5.156297698941716,5.5,0.5415785120989063,4,-105.0,115.0,0.5427799838880252,4.0,-125.0,110.0,0.0012014717891188909,1.0,0.0,0.34208798424162834,0.4061662198391421,0.4263565891472868,0.4542483660130719,0.4326171875,0.4122952693482258,0.4122952693482258,under,0.5877047306517742,0.12928324275068048,115.0,,False,-0.0012014717891188909,0.2635651709013145,-1.0,-0.05,2026-04
2026-04-22,676083,1,2026-01-01,5.437266350782245,5.479356,5.592147571435123,5.507357811581332,5.495971840389196,5.5,0.5515695067264573,1,-150.0,105.0,0.4432143590602801,4.0,115.0,-135.0,-0.10835514766617721,0.0,0.0,0.47294716740929343,0.4786885245901639,0.5158437730287401,0.5104895104895105,0.4806701030927835,0.4917278157220982,0.4917278157220982,under,0.5082721842779018,0.0598416910043591,105.0,,True,0.10835514766617721,0.04195797776969867,1.05,0.01048949444242464,2026-04
2026-04-23,693645,4,2026-01-01,4.763053972683283,3.9659097,3.598460104133798,4.209659254755327,4.113712875852933,4.5,0.5327626484032255,4,-125.0,107.0,0.5180572623995325,4.0,-120.0,-104.0,-0.014705386003692977,0.0,0.0,0.5044534412955467,0.3919694072657744,0.3241895261845385,0.4542483660130719,0.4326171875,0.42149558565178624,0.42149558565178624,under,0.5785044143482138,0.11126706275143927,107.0,,True,0.014705386003692977,0.19750413770080255,1.07,0.049376034425200666,2026-04
2026-04-23,676917,7,2026-01-01,4.92267000295443,4.844694,4.9103891576558345,4.8378415477235555,4.765791933891903,5.5,0.4361326871633478,3,115.0,-150.0,0.4440528256401274,4.0,111.0,-145.0,0.007920138476779581,1.0,0.0,0.34208798424162834,0.3919694072657744,0.4066820276497696,0.395738203957382,0.3813451776649746,0.3835645601559058,0.3835645601559058,under,0.6164354398440942,0.05256812700744201,-150.0,,False,-0.007920138476779581,0.027392399740157003,-1.0,-0.010272149902558814,2026-04
2026-04-24,547179,7,2026-01-01,4.711286168739186,4.893376,4.833087792536703,4.997314792809042,4.871160762731078,5.5,0.47540574814155717,3,-103.0,-129.0,0.44110716013696366,3.0,120.0,-135.0,-0.03429858800459351,1.0,0.0,0.3250620347394541,0.3919694072657744,0.38767395626242546,0.44601962922573607,0.3813451776649746,0.38641404103167293,0.38641404103167293,under,0.613585958968327,0.08899170710988424,-129.0,,False,0.03429858800459351,0.08923398917633246,-1.0,-0.028777961509367234,2026-04
2026-04-24,668909,7,2026-01-01,4.703118937543444,4.343599,4.2354838330082965,4.184432306562358,4.2475752786229215,5.5,0.4912135551660187,2,-111.0,-119.0,0.41815107283254405,2.0,125.0,-163.0,-0.07306248233347468,1.0,0.0,0.3250620347394541,0.2780203784570597,0.2900763358778626,0.29806070826306913,0.2673421667965706,0.2917123248268032,0.2917123248268032,under,0.7082876751731968,0.19950123033921552,-119.0,,False,0.07306248233347468,0.30348740220949666,-1.0,-0.05,2026-04
2026-04-24,579328,5,2026-01-01,4.583658329171538,4.7626457,4.793987057151547,4.850452455417632,4.6667443183875115,5.5,0.468262841858313,4,103.0,-120.0,0.45753097972429924,3.0,115.0,-130.0,-0.010731862134013781,0.0,0.0,0.3029661016949153,0.361846571622539,0.375,0.395738203957382,0.3493282149712092,0.35697581844920906,0.35697581844920906,under,0.6430241815507909,0.11128702340910396,-120.0,,True,0.010731862134013781,0.17887766617644996,0.8333333333333334,0.04166666666666667,2026-04
2026-04-24,691725,9,2026-01-01,4.553785770448002,4.7202373,4.642278600605432,4.874405647628086,4.758785605140377,5.5,0.4653465346534653,1,100.0,-135.0,0.42983226582137374,3.0,125.0,-140.0,-0.03551426883209158,1.0,0.0,0.2984218077474892,0.361846571622539,0.3417910447761194,0.395738203957382,0.3813451776649746,0.3558285611537008,0.3558285611537008,under,0.6441714388462991,0.1095179734997645,-135.0,,False,0.03551426883209158,0.12133546762133551,-1.0,-0.0409507203222007,2026-04
2026-04-24,671096,6,2026-01-01,5.082044754500985,5.001307,4.857777888966007,4.741706290765998,4.921372794103623,5.5,0.5,1,-120.0,-120.0,0.4923934934955507,4.0,-105.0,-115.0,-0.007606506504449273,1.0,0.0,0.3885350318471338,0.4061662198391421,0.4066820276497696,0.395738203957382,0.3813451776649746,0.3956933321916804,0.3956933321916804,under,0.6043066678083195,0.1043066678083196,-120.0,,False,0.007606506504449273,0.10789555764858583,-1.0,-0.03236866729457575,2026-04
2026-04-25,554430,3,2026-01-01,4.183758039804387,3.9215806,3.860226642228205,4.002572057168013,3.8694694597927954,4.5,0.4809885931558936,1,-110.0,-130.0,0.46525231369320075,3.0,102.0,-135.0,-0.015736279462692848,0.0,0.0,0.40625,0.3919694072657744,0.3722871452420701,0.395738203957382,0.3813451776649746,0.3895179868260402,0.3895179868260402,under,0.6104820131739598,0.09147060632985338,-130.0,,True,0.015736279462692848,0.08008356176931347,0.7692307692307693,0.020020890442328354,2026-04
2026-04-25,663903,8,2026-01-01,5.049541205474759,4.8093147,4.612895171857095,4.97384151840332,4.768606492751885,5.5,0.4547560184798945,3,112.0,-130.0,0.466258811779265,4.0,105.0,-133.0,0.011502793299370484,1.0,0.0,0.3885350318471338,0.361846571622539,0.3417910447761194,0.395738203957382,0.3813451776649746,0.37385120597362975,0.37385120597362975,under,0.6261487940263702,0.08090481250626474,-130.0,,False,-0.011502793299370484,0.10780171250819354,-1.0,-0.03503555656516284,2026-04
2026-04-25,592662,4,2026-01-01,4.760405339988206,4.6822653,4.572700250059222,4.729138192978145,4.813014191542665,5.5,0.4449880505633648,3,115.0,-134.0,0.40112596762843067,1.0,130.0,-185.0,-0.043862082934934155,0.0,0.0,0.3250620347394541,0.361846571622539,0.3417910447761194,0.361782835467046,0.3813451776649746,0.3543655328540266,0.3543655328540266,under,0.6456344671459734,0.09062251770933821,-134.0,,True,0.043862082934934155,0.12745123367281924,0.746268656716418,0.03186280841820477,2026-04
2026-04-25,676979,3,2026-01-01,4.249373385638961,4.3108315,4.100419634924177,4.194820566422357,4.360614179661806,4.5,0.5515695067264573,1,-150.0,105.0,0.5486766973774833,4.0,-140.0,108.0,-0.002892809348974068,0.0,0.0,0.4110718492343934,0.43766066838046275,0.41466498103666244,0.4542483660130719,0.4623541887592789,0.4360000106847739,0.4360000106847739,under,0.5639999893152261,0.11556949604168343,105.0,,True,0.002892809348974068,0.15619997809621355,1.05,0.03904999452405333,2026-04
2026-04-26,669194,7,2026-01-01,5.44301124138254,5.162302,4.828644167279785,5.070779754845531,5.277810071708442,6.5,0.490521327014218,1,-115.0,-125.0,0.48592125897829136,3.0,-104.0,-120.0,-0.004600068035926663,1.0,0.0,0.2984218077474892,0.2780203784570597,0.23149394347240915,0.29806070826306913,0.2704590818363273,0.27529118395527086,0.27529118395527086,under,0.7247088160447291,0.21523014305894717,-125.0,,False,0.004600068035926663,0.3044758688805125,-1.0,-0.05,2026-04
2026-04-26,677944,6,2026-01-01,5.210652096507655,4.9227276,4.561793986513132,4.920142602528315,5.005821276038291,5.5,0.5094786729857821,1,-125.0,-115.0,0.515462131077635,4.0,-115.0,-105.0,0.005983458091852967,1.0,0.0,0.4110718492343934,0.3919694072657744,0.3417910447761194,0.395738203957382,0.4146919431279621,0.39105248967232625,0.39105248967232625,under,0.6089475103276738,0.11842618331345584,-115.0,,False,-0.005983458091852967,0.13846708452565104,-1.0,-0.03980928680112467,2026-04
2026-04-26,605400,7,2026-01-01,4.901248013757012,5.0392528,4.947036364390012,5.010933240012774,4.99271665602117,5.5,0.5190114068441064,1,-130.0,-110.0,0.5315374385215537,4.0,-128.0,105.0,0.012526031677447258,1.0,0.0,0.34208798424162834,0.4061662198391421,0.4066820276497696,0.44601962922573607,0.4146919431279621,0.40312956081684764,0.40312956081684764,under,0.5968704391831523,0.11588184602725876,-110.0,,False,-0.012526031677447258,0.13947992934965436,-1.0,-0.03835698057115498,2026-04
2026-04-26,672282,5,2026-01-01,4.932464829205571,4.9050884,4.73744851940761,4.95462091281153,4.898674954023147,5.5,0.4713467048710602,1,-105.0,-135.0,,,,,,0.0,0.0,0.34208798424162834,0.3919694072657744,0.3722871452420701,0.395738203957382,0.3813451776649746,0.3766855836743659,0.3766855836743659,under,0.6233144163256341,0.09466112119669429,-135.0,,True,,0.08502879878906677,0.7407407407407407,0.021257199697266693,2026-04
2026-05-04,608372,3,2026-05-01,5.310127786505968,5.330409,5.50192633228798,5.361340797318685,5.326886518382678,6.5,0.4713467048710602,1,-105.0,-135.0,0.4596196919106259,3.0,110.0,-125.0,-0.011727012960434269,0.0,0.0,0.27497314715359816,0.2880886426592798,0.3417910447761194,0.32982086406743943,0.3030303030303031,0.307540800337348,0.3915435206266849,under,0.6084564793733152,0.07980318424437527,-135.0,,True,0.011727012960434269,0.05916498261280784,0.7407407407407407,0.014791245653201945,2026-05
