game_date,pitcher_id,line,p_mean_count,outcome_over,actual_ks,outcome_push,p_over_open,n_books_open,best_over_odds_open,best_under_odds_open,p_over_close,n_books_close,best_over_odds_close,best_under_odds_close,clv_over,bet_side,p_bet,edge,odds,book,won,clv,ev,pnl,pnl_kelly,month
2025-05-11,669022.0,6.5,0.42007318245077274,1.0,7,0.0,0.5144031140796061,3,-120.0,-102.0,0.5019755978399326,6.0,-108.0,-105.0,-0.01242751623967353,under,0.5799268175492273,0.09432993162883341,-102.0,,False,0.01242751623967353,0.14848252102886184,-1.0,-0.037863042862359766,2025-05
2025-05-11,543135.0,5.5,0.6980028889029503,1.0,7,0.0,0.5785341998584389,1,-162.0,122.0,0.5777607459820607,6.0,-154.0,125.0,-0.0007734538763781718,over,0.6980028889029503,0.11946868904451136,-162.0,,True,-0.0007734538763781718,0.12886886970724054,0.6172839506172839,0.030864197530864196,2025-05
2025-05-11,542881.0,4.5,0.6382328468061527,1.0,5,0.0,0.5064224848845914,2,-110.0,-102.0,0.5726831344837101,5.0,-148.0,128.0,0.0662606495991187,over,0.6382328468061527,0.13181036192156126,-110.0,,True,0.0662606495991187,0.21844452572083684,0.9090909090909091,0.045454545454545456,2025-05
2025-05-11,608337.0,3.5,0.7381299871785145,1.0,5,0.0,0.5629038859712837,3,-144.0,125.0,0.6231155778894473,1.0,-200.0,148.0,0.06021169191816356,over,0.7381299871785145,0.1752261012072308,-144.0,,True,0.06021169191816356,0.25072025605248294,0.6944444444444444,0.034722222222222224,2025-05
2025-05-12,615698.0,3.5,0.5308776197524219,0.0,1,0.0,0.4399200905257817,3,124.0,-135.0,0.43660920269991943,5.0,120.0,-139.0,-0.003310887825862252,over,0.5308776197524219,0.09095752922664019,124.0,,False,-0.003310887825862252,0.18916586824542503,-1.0,-0.03813827988819055,2025-05
2025-05-12,656849.0,5.5,0.6420954083833526,1.0,7,0.0,0.5025837394344678,2,-110.0,-108.0,0.4843247791979897,6.0,-104.0,-112.0,-0.01825896023647805,over,0.6420954083833526,0.13951166894888478,-110.0,,True,-0.01825896023647805,0.225818506913673,0.9090909090909091,0.045454545454545456,2025-05
2025-05-12,656550.0,4.5,0.6891545708178529,0.0,4,0.0,0.5724556679599645,2,-155.0,120.0,0.5894429019401719,4.0,-155.0,135.0,0.016987233980207406,over,0.6891545708178529,0.11669890285788842,-155.0,,False,0.016987233980207406,0.1337704229584032,-1.0,-0.05,2025-05
2025-05-13,680885.0,5.5,0.6062154158024697,0.0,3,0.0,0.5086604546920435,3,-112.0,-105.0,0.5166065082683281,6.0,-115.0,102.0,0.00794605357628464,over,0.6062154158024697,0.09755496111042627,-112.0,,False,0.00794605357628464,0.1474791799118177,-1.0,-0.04129417037530892,2025-05
2025-05-13,647336.0,4.5,0.33197718601333526,0.0,4,0.0,0.46695608067788524,3,102.0,-130.0,0.4627329529225834,6.0,107.0,-125.0,-0.00422312775530187,under,0.6680228139866647,0.13497889466455,-130.0,,True,0.00422312775530187,0.18188651705332992,0.7692307692307693,0.038461538461538464,2025-05
2025-05-13,682990.0,3.5,0.5471434047752022,0.0,3,0.0,0.4563348287866338,2,116.0,-125.0,0.40803446919816655,6.0,140.0,-160.0,-0.048300359588467234,over,0.5471434047752022,0.0908085759885684,116.0,,False,-0.048300359588467234,0.1818297543144367,-1.0,-0.039187447050525154,2025-05
2025-05-13,678394.0,4.5,0.6558651957967256,0.0,4,0.0,0.5234688742940228,3,-122.0,100.0,0.5109545766929382,6.0,-110.0,-103.0,-0.012514297601084579,over,0.6558651957967256,0.13239632150270286,-122.0,,False,-0.012514297601084579,0.19345961858092697,-1.0,-0.05,2025-05
2025-05-13,621244.0,5.5,0.5473446713850282,0.0,4,0.0,0.4106205619018215,1,130.0,-166.0,0.43966276417892985,6.0,122.0,-130.0,0.029042202277108353,over,0.5473446713850282,0.13672410948320668,130.0,,False,0.029042202277108353,0.25889274418556485,-1.0,-0.04978706618953166,2025-05
2025-05-13,656605.0,4.5,0.6066791430043967,1.0,8,0.0,0.5141720527173359,3,-115.0,100.0,0.506744883296178,5.0,-110.0,-106.0,-0.007427169421157953,over,0.6066791430043967,0.09250709028706083,-115.0,,True,-0.007427169421157953,0.13422622387778516,0.8695652173913043,0.03355655596944629,2025-05
2025-05-14,669373.0,7.5,0.6377383322034726,1.0,11,0.0,0.4984819453752033,2,-104.0,-105.0,0.5596731488421972,2.0,-146.0,114.0,0.061191203466993915,over,0.6377383322034726,0.13925638682826935,-104.0,,True,0.061191203466993915,0.250948267014504,0.9615384615384616,0.04807692307692308,2025-05
2025-05-14,701542.0,5.5,0.6454825742269532,1.0,9,0.0,0.47002768607088263,2,105.0,-125.0,0.4706836388673426,6.0,108.0,-125.0,0.0006559527964599687,over,0.6454825742269532,0.17545488815607058,105.0,,True,0.0006559527964599687,0.32323927716525414,1.05,0.052500000000000005,2025-05
2025-05-14,622491.0,5.5,0.6190873808309411,1.0,6,0.0,0.4363268174959327,2,125.0,-138.0,0.42048152328088867,6.0,145.0,-148.0,-0.015845294215044048,over,0.6190873808309411,0.18276056333500834,125.0,,True,-0.015845294215044048,0.39294660686961735,1.25,0.0625,2025-05
2025-05-14,663436.0,4.5,0.6065645960977409,1.0,5,0.0,0.4224692949995763,3,125.0,-159.0,0.40467350386099143,6.0,138.0,-158.0,-0.01779579113858487,over,0.6065645960977409,0.18409530109816463,125.0,,True,-0.01779579113858487,0.36477034121991714,1.25,0.0625,2025-05
2025-05-14,641927.0,5.5,0.5831032655098198,0.0,3,0.0,0.47791825515512776,2,-102.0,-125.0,0.4482016880729543,6.0,115.0,-130.0,-0.029716567082173462,over,0.5831032655098198,0.10518501035469208,-102.0,,False,-0.029716567082173462,0.15477313365670198,-1.0,-0.039467149082459005,2025-05
2025-05-14,665152.0,4.5,0.58258778496989,0.0,4,0.0,0.4623489873185485,2,110.0,-126.0,0.44289101771670825,6.0,125.0,-134.0,-0.019457969601840264,over,0.58258778496989,0.12023879765134154,110.0,,False,-0.019457969601840264,0.22343434843676913,-1.0,-0.05,2025-05
2025-05-14,677960.0,3.5,0.6841725939342167,1.0,5,0.0,0.4783105500063381,3,-102.0,-125.0,0.4903850057730901,6.0,-105.0,-110.0,0.01207445576675198,over,0.6841725939342167,0.2058620439278786,-102.0,,True,0.01207445576675198,0.35493003896776243,0.9803921568627451,0.049019607843137254,2025-05
2025-05-14,693821.0,4.5,0.5611024927819586,0.0,3,0.0,0.42256234149909555,3,125.0,-154.0,0.46483512732285454,6.0,112.0,-125.0,0.042272785823758985,over,0.5611024927819586,0.138540151282863,125.0,,False,0.042272785823758985,0.2624806087594067,-1.0,-0.05,2025-05
2025-05-14,686752.0,3.5,0.6974359201056949,1.0,7,0.0,0.600684540787222,1,-180.0,134.0,0.635099913119027,1.0,-215.0,155.0,0.03441537233180503,over,0.6974359201056949,0.09675137931847289,-180.0,,True,0.03441537233180503,0.08490032016441429,0.5555555555555556,0.021225080041103572,2025-05
2025-05-14,680730.0,3.5,0.7520167560384822,1.0,6,0.0,0.5548317046688382,1,-146.0,110.0,0.6142077956631634,1.0,-190.0,143.0,0.05937609099432517,over,0.7520167560384822,0.19718505136964393,-146.0,,True,0.05937609099432517,0.2670967259278535,0.684931506849315,0.03424657534246575,2025-05
2025-05-14,666157.0,5.5,0.6373949024985319,0.0,4,0.0,0.5441400346571638,3,-124.0,111.0,0.5426012821870684,6.0,-125.0,120.0,-0.0015387524700953836,over,0.6373949024985319,0.09325486784136816,-124.0,,False,-0.0015387524700953836,0.15142304967476727,-1.0,-0.04694114539917786,2025-05
2025-05-14,668909.0,5.5,0.5832972108802083,1.0,6,0.0,0.48987854251012153,1,-110.0,-120.0,0.4801410248939497,6.0,110.0,-109.0,-0.009737517616171809,over,0.5832972108802083,0.09341866837008672,-110.0,,True,-0.009737517616171809,0.1135674025894885,0.9090909090909091,0.028391850647372152,2025-05
2025-05-15,608372.0,3.5,0.6386761959133068,0.0,3,0.0,0.46533941127867295,2,110.0,-122.0,0.4705725582476414,6.0,105.0,-116.0,0.005233146968968427,over,0.6386761959133068,0.17333678463463387,110.0,,False,0.005233146968968427,0.34122001141794434,-1.0,-0.05,2025-05
2025-05-15,641793.0,3.5,0.5837983404148701,0.0,2,0.0,0.47823774432537697,4,-103.0,-125.0,0.4436198078319223,6.0,115.0,-136.0,-0.03461793649345468,over,0.5837983404148701,0.10556059608949314,-103.0,,False,-0.03461793649345468,0.15059284567202558,-1.0,-0.038777657760546584,2025-05
2025-05-15,607259.0,4.5,0.6570399956816618,0.0,3,0.0,0.524740227610094,1,-126.0,-102.0,0.5441917717474576,6.0,-130.0,115.0,0.019451544137363608,over,0.6570399956816618,0.13229976807156785,-126.0,,False,0.019451544137363608,0.17850030971472675,-1.0,-0.05,2025-05
2025-05-15,700363.0,5.5,0.35883386921573107,1.0,6,0.0,0.4411602931451083,2,115.0,-142.0,0.4290165902918878,3.0,123.0,-149.0,-0.012143702853220473,under,0.6411661307842689,0.08232642392937722,-142.0,,False,0.012143702853220473,0.09269157499854269,-1.0,-0.03290550912448264,2025-05
2025-05-15,592332.0,6.5,0.41846284873717454,0.0,6,0.0,0.32352419783726294,1,188.0,-265.0,0.35451322607035723,1.0,163.0,-225.0,0.030989028233094296,over,0.41846284873717454,0.0949386508999116,188.0,,False,0.030989028233094296,0.20517300436306263,-1.0,-0.027283644197215778,2025-05
2025-05-15,663978.0,3.5,0.7513500864566316,0.0,3,0.0,0.5904601300891351,1,-172.0,128.0,0.5512154298506858,6.0,-134.0,118.0,-0.03924470023844928,over,0.7513500864566316,0.16088995636749648,-172.0,,False,-0.03924470023844928,0.18818153207095234,-1.0,-0.05,2025-05
2025-05-15,669060.0,3.5,0.6239840741700162,0.0,3,0.0,0.4248366013071895,1,120.0,-160.0,0.45061163834382895,6.0,110.0,-138.0,0.02577503703663947,over,0.6239840741700162,0.19914747286282675,120.0,,False,0.02577503703663947,0.3727649631740356,-1.0,-0.05,2025-05
2025-05-16,666142.0,6.5,0.3928657845933829,1.0,7,0.0,0.5682487000943854,4,-144.0,120.0,0.5570338613032019,6.0,-135.0,120.0,-0.011214838791183568,under,0.607134215406617,0.17538291550100255,120.0,,False,0.011214838791183568,0.33569527389455744,-1.0,-0.05,2025-05
2025-05-16,671737.0,5.5,0.6166151181871881,1.0,6,0.0,0.48987854251012153,2,-110.0,-120.0,0.5283343146934644,6.0,-124.0,106.0,0.03845577218334284,over,0.6166151181871881,0.12673657567706653,-110.0,,True,0.03845577218334284,0.17717431653917715,0.9090909090909091,0.044293579134794314,2025-05
2025-05-16,670102.0,5.5,0.458905851709943,1.0,6,0.0,0.26744186046511625,1,250.0,-360.0,0.28237585199610515,1.0,230.0,-335.0,0.0149339915309889,over,0.458905851709943,0.19146399124482677,250.0,,True,0.0149339915309889,0.6061704809848006,2.5,0.125,2025-05
2025-05-16,676440.0,5.5,0.5478448759337634,0.0,4,0.0,0.41540256709451573,1,125.0,-167.0,,,,,,over,0.5478448759337634,0.13244230883924768,125.0,,False,,0.23265097085096764,-1.0,-0.04653019417019353,2025-05
2025-05-16,669467.0,3.5,0.5386009035118022,1.0,4,0.0,0.3587443946188341,1,160.0,-220.0,0.3730886850152905,1.0,150.0,-205.0,0.014344290396456405,over,0.5386009035118022,0.17985650889296811,160.0,,True,0.014344290396456405,0.4003623491306858,1.6,0.08000000000000002,2025-05
2025-05-17,645261.0,5.5,0.5559941477279542,0.0,3,0.0,0.424547814989218,2,125.0,-152.0,0.42879138863401806,6.0,125.0,-150.0,0.004243573644800047,over,0.5559941477279542,0.13144633273873618,125.0,,False,0.004243573644800047,0.250986832387897,-1.0,-0.05,2025-05
2025-05-17,657376.0,4.5,0.63214140128517,1.0,5,0.0,0.5467012037178121,1,-138.0,108.0,0.5515681107135587,6.0,-135.0,120.0,0.004866906995746656,over,0.63214140128517,0.08544019756735799,-138.0,,True,0.004866906995746656,0.09021488047732223,0.7246376811594203,0.0225537201193306,2025-05
2025-05-17,663623.0,3.5,0.7074011373610908,1.0,6,0.0,0.5548317046688382,1,-146.0,110.0,0.579356283652783,2.0,-150.0,128.0,0.024524578983944778,over,0.7074011373610908,0.15256943269225254,-146.0,,True,0.024524578983944778,0.19192246432074195,0.684931506849315,0.03424657534246575,2025-05
2025-05-17,656288.0,4.5,0.650570001536972,0.0,4,0.0,0.5545587073442444,2,-140.0,115.0,0.5142113996994264,6.0,-109.0,115.0,-0.040347307644817976,over,0.650570001536972,0.09601129419272758,-140.0,,False,-0.040347307644817976,0.11526285977766626,-1.0,-0.04034200092218323,2025-05
2025-05-17,641816.0,4.5,0.5970718933071186,0.0,3,0.0,0.44954913893098525,4,115.0,-134.0,0.43359143652728055,6.0,125.0,-138.0,-0.0159577024037047,over,0.5970718933071186,0.14752275437613338,115.0,,False,-0.0159577024037047,0.28370457061030496,-1.0,-0.05,2025-05
2025-05-18,605488.0,4.5,0.6004463389547203,1.0,5,0.0,0.4326864066705466,2,130.0,-140.0,0.4341527579403226,6.0,135.0,-135.0,0.0014663512697760117,over,0.6004463389547203,0.16775993228417374,130.0,,True,0.0014663512697760117,0.38102657959585673,1.3,0.065,2025-05
2025-05-18,669461.0,4.5,0.3831369246669354,1.0,5,0.0,0.46320423799563726,2,114.0,-120.0,0.4054757151658422,6.0,150.0,-160.0,-0.05772852282979507,under,0.6168630753330646,0.08006731332870187,-120.0,,False,0.05772852282979507,0.13091563811061846,-1.0,-0.039274691433185537,2025-05
2025-05-18,656849.0,5.5,0.5512100877662128,0.0,4,0.0,0.4100862575260213,2,130.0,-165.0,0.4288622634582652,1.0,118.0,-157.0,0.018776005932243933,over,0.5512100877662128,0.14112383024019154,130.0,,False,0.018776005932243933,0.26778320186228954,-1.0,-0.05,2025-05
2025-05-18,518876.0,5.5,0.6832798291761282,1.0,11,0.0,0.5412124539251824,1,-134.0,106.0,0.5260776174741282,6.0,-115.0,106.0,-0.015134836451054179,over,0.6832798291761282,0.14206737525094582,-134.0,,True,-0.015134836451054179,0.1931901494568209,0.746268656716418,0.0373134328358209,2025-05
2025-05-18,434378.0,4.5,0.6700720848400946,0.0,1,0.0,0.5267893360785103,2,-124.0,100.0,0.5659304955815797,6.0,-132.0,125.0,0.0391411595030694,over,0.6700720848400946,0.1432827487615843,-124.0,,False,0.0391411595030694,0.2104527984208161,-1.0,-0.05,2025-05
2025-05-18,664285.0,5.5,0.5731105397600064,1.0,8,0.0,0.4329742261011864,1,116.0,-154.0,0.4535312420545992,6.0,115.0,-123.0,0.020557015953412805,over,0.5731105397600064,0.14013631365881996,116.0,,True,0.020557015953412805,0.23791876588161376,1.16,0.057999999999999996,2025-05
2025-05-18,621244.0,5.5,0.5296032719725516,0.0,4,0.0,0.445355864708466,2,115.0,-136.0,0.46802421384981985,6.0,104.0,-130.0,0.02266834914135385,over,0.5296032719725516,0.08424740726408564,115.0,,False,0.02266834914135385,0.13864703474098594,-1.0,-0.030140659726301318,2025-05
2025-05-18,671096.0,4.5,0.6530332304506985,1.0,5,0.0,0.5580991017096494,1,-144.0,114.0,0.5547273046512783,6.0,-135.0,120.0,-0.0033717970583710954,over,0.6530332304506985,0.09493412874104912,-144.0,,True,-0.0033717970583710954,0.10652852937479468,0.6944444444444444,0.026632132343698656,2025-05
2025-05-18,695549.0,3.5,0.5697459743706256,1.0,5,0.0,0.4828968820450415,2,-104.0,-120.0,0.52061960036853,6.0,-108.0,105.0,0.03772271832348845,over,0.5697459743706256,0.08684909232558408,-104.0,,True,0.03772271832348845,0.1175786420346886,0.9615384615384616,0.029394660508672177,2025-05
2025-05-18,647336.0,4.5,0.39610360220302476,1.0,8,0.0,0.5,2,-110.0,-110.0,0.5133207349738496,5.0,-115.0,100.0,0.013320734973849557,under,0.6038963977969752,0.10389639779697524,-110.0,,False,-0.013320734973849557,0.15289312306695269,-1.0,-0.04204560884341202,2025-05
2025-05-18,615698.0,3.5,0.6749505582277193,1.0,6,0.0,0.48987854251012153,1,-110.0,-120.0,0.5345880381286877,6.0,-130.0,108.0,0.044709495618566186,over,0.6749505582277193,0.1850720157175978,-110.0,,True,0.044709495618566186,0.2885419747983732,0.9090909090909091,0.045454545454545456,2025-05
2025-05-19,676962.0,6.5,0.30932574982432914,1.0,8,0.0,0.4137845849802372,1,126.0,-168.0,0.3768844221105528,1.0,148.0,-200.0,-0.036900162869684394,under,0.6906742501756709,0.10445883515590804,-168.0,,False,0.036900162869684394,0.10178987528023686,-1.0,-0.04275174761769948,2025-05
2025-05-19,666157.0,5.5,0.6136349858715016,1.0,7,0.0,0.48580270906459333,3,-104.0,-115.0,0.4493480199954328,7.0,125.0,-130.0,-0.03645468906916055,over,0.6136349858715016,0.12783227680690823,-104.0,,True,-0.03645468906916055,0.20366862613256076,0.9615384615384616,0.04807692307692308,2025-05
2025-05-19,690928.0,4.5,0.5889885188987374,0.0,2,0.0,0.39016598322152346,2,146.0,-180.0,0.3630102529456294,4.0,190.0,-195.0,-0.027155730275894074,over,0.5889885188987374,0.19882253567721392,146.0,,False,-0.027155730275894074,0.4489117564908939,-1.0,-0.05,2025-05
2025-05-19,673540.0,5.5,0.6240883057249003,0.0,5,0.0,0.47418187648929194,3,100.0,-125.0,0.5274064563077192,6.0,-117.0,105.0,0.053224579818427264,over,0.6240883057249003,0.14990642923560832,100.0,,False,0.053224579818427264,0.24817661144980052,-1.0,-0.05,2025-05
2025-05-19,665152.0,4.5,0.5903090471100219,1.0,6,0.0,0.4397301150992468,3,115.0,-146.0,0.4467967570027989,6.0,113.0,-140.0,0.007066641903552107,over,0.5903090471100219,0.15057893201077505,115.0,,True,0.007066641903552107,0.269164451286547,1.15,0.057499999999999996,2025-05
2025-05-19,663436.0,4.5,0.622436388346944,0.0,3,0.0,0.4191947527597895,3,128.0,-156.0,0.4147065870823693,7.0,133.0,-150.0,-0.0044881656774202194,over,0.622436388346944,0.20324163558715452,128.0,,False,-0.0044881656774202194,0.41915496543103237,-1.0,-0.05,2025-05
2025-05-20,607259.0,5.5,0.4516864385264401,0.0,3,0.0,0.3161222339304531,1,195.0,-275.0,0.33333333333333337,1.0,180.0,-250.0,0.017211099402880292,over,0.4516864385264401,0.135564204595987,195.0,,False,0.017211099402880292,0.33247499365299826,-1.0,-0.04262499918628183,2025-05
2025-05-20,641793.0,4.5,0.48429196863290935,1.0,6,0.0,0.3220114689016321,1,190.0,-265.0,0.3730886850152905,1.0,150.0,-205.0,0.0510772161136584,over,0.48429196863290935,0.16228049973127723,190.0,,True,0.0510772161136584,0.4044467090354371,1.9,0.095,2025-05
2025-05-20,687888.0,3.5,0.6143645284809013,1.0,5,0.0,0.4796954314720812,1,-105.0,-125.0,0.39380312051582533,4.0,155.0,-170.0,-0.08589231095625588,over,0.6143645284809013,0.13466909700882007,-105.0,,True,-0.08589231095625588,0.1994736032246167,0.9523809523809523,0.047619047619047616,2025-05
2025-05-20,669373.0,7.5,0.29234616882777986,1.0,8,0.0,0.3925778775830322,3,144.0,-180.0,0.41375705649341504,6.0,130.0,-160.0,0.021179178910382845,under,0.7076538311722201,0.10023170875525234,-180.0,,False,-0.021179178910382845,0.10079484849012021,-1.0,-0.045357681820554094,2025-05
2025-05-20,680730.0,4.5,0.43532241701503427,0.0,4,0.0,0.5448406614325552,2,-130.0,110.0,0.44984438039154273,7.0,118.0,-127.0,-0.09499628104101243,under,0.5646775829849657,0.1095182444175209,110.0,,True,0.09499628104101243,0.18582292426842806,1.1,0.04645573106710704,2025-05
2025-05-21,608372.0,3.5,0.5868839360907935,0.0,3,0.0,0.4816594059536746,2,100.0,-118.0,0.5330984082725999,7.0,-122.0,110.0,0.051439002318925287,over,0.5868839360907935,0.10522453013711885,100.0,,False,0.051439002318925287,0.17376787218158696,-1.0,-0.04344196804539674,2025-05
2025-05-21,571760.0,4.5,0.6388242284314652,0.0,4,0.0,0.5183719127367525,2,-122.0,-105.0,0.5212256301162972,7.0,-115.0,103.0,0.0028537173795446513,over,0.6388242284314652,0.12045231569471271,-122.0,,False,0.0028537173795446513,0.1624506451785679,-1.0,-0.049547446779463204,2025-05
2025-05-21,690990.0,4.5,0.3035869904528331,0.0,3,0.0,0.5203612042706132,2,-118.0,100.0,0.5389231543311671,7.0,-115.0,120.0,0.018561950060553944,under,0.6964130095471669,0.21677421381778006,100.0,,True,-0.018561950060553944,0.3928260190943338,1.0,0.05,2025-05
2025-05-21,669467.0,3.5,0.7189473547643428,0.0,3,0.0,0.5721476510067114,1,-155.0,120.0,0.6163100734863758,1.0,-195.0,143.0,0.0441624224796644,over,0.7189473547643428,0.1467997037576314,-155.0,,False,0.0441624224796644,0.1827843578381123,-1.0,-0.05,2025-05
2025-05-21,642232.0,3.5,0.6437230033212511,1.0,8,0.0,0.4056745796758652,2,135.0,-166.0,0.4068901333108859,7.0,155.0,-160.0,0.0012155536350207385,over,0.6437230033212511,0.23804842364538592,135.0,,True,0.0012155536350207385,0.5127490578049402,1.35,0.0675,2025-05
2025-05-21,594798.0,6.5,0.639583740288143,1.0,9,0.0,0.507091911168747,2,-115.0,-108.0,0.5036584145024147,7.0,-105.0,-103.0,-0.003433496666332303,over,0.639583740288143,0.13249182911939605,-115.0,,True,-0.003433496666332303,0.19574351445174565,0.8695652173913043,0.043478260869565216,2025-05
2025-05-21,663978.0,4.5,0.49864259702236435,0.0,2,0.0,0.4067392190755809,2,134.0,-170.0,0.3876661666114381,6.0,155.0,-172.0,-0.019073052464142815,over,0.49864259702236435,0.09190337794678344,134.0,,False,-0.019073052464142815,0.16682367703233258,-1.0,-0.03112382034185309,2025-05
2025-05-22,608566.0,3.5,0.5106009591391479,1.0,5,0.0,0.3903438347821272,1,142.0,-182.0,0.3666469544648137,1.0,155.0,-210.0,-0.023696880317313485,over,0.5106009591391479,0.12025712435702074,142.0,,True,-0.023696880317313485,0.235654321116738,1.42,0.05891358027918448,2025-05
2025-05-22,663568.0,3.5,0.5347858175801229,1.0,6,0.0,0.43941704935632564,2,116.0,-145.0,0.4422477456794485,7.0,125.0,-135.0,0.0028306963231228832,over,0.5347858175801229,0.09536876822379725,116.0,,True,0.0028306963231228832,0.15513736597306538,1.16,0.03878434149326637,2025-05
2025-05-22,656427.0,5.5,0.5708637960488403,1.0,8,0.0,0.4304403150888509,4,125.0,-146.0,0.4626285985355308,7.0,110.0,-125.0,0.0321882834466799,over,0.5708637960488403,0.1404234809599894,125.0,,True,0.0321882834466799,0.2844435411098907,1.25,0.0625,2025-05
2025-05-22,676440.0,4.5,0.6849758956749519,1.0,8,0.0,0.5904601300891351,1,-172.0,128.0,0.6026490066225165,1.0,-182.0,135.0,0.01218887653338141,over,0.6849758956749519,0.09451576558581676,-172.0,,True,0.01218887653338141,0.08321769548597041,0.5813953488372093,0.020804423871492617,2025-05
2025-05-22,543135.0,5.5,0.6371242984983816,1.0,6,0.0,0.5418848167539267,1,-138.0,104.0,0.5559268781227511,5.0,-140.0,114.0,0.014042061368824355,over,0.6371242984983816,0.09523948174445485,-138.0,,True,0.014042061368824355,0.09880857277257116,0.7246376811594203,0.024702143193142786,2025-05
2025-05-22,542881.0,4.5,0.5130269783547481,0.0,0,0.0,0.4248366013071895,1,120.0,-160.0,0.3666469544648137,1.0,155.0,-210.0,-0.058189646842375764,over,0.5130269783547481,0.08819037704755861,120.0,,False,-0.058189646842375764,0.1286593523804458,-1.0,-0.02680403174592621,2025-05
2025-05-23,680732.0,4.5,0.5949979728298368,1.0,6,0.0,0.457513559342417,2,112.0,-130.0,0.4316858758436215,7.0,135.0,-140.0,-0.025827683498795495,over,0.5949979728298368,0.1374844134874198,112.0,,True,-0.025827683498795495,0.261395702399254,1.12,0.05600000000000001,2025-05
2025-05-23,678394.0,5.5,0.44751157279567944,1.0,7,0.0,0.239749047725745,1,290.0,-435.0,0.22762951334379902,1.0,310.0,-480.0,-0.01211953438194599,over,0.44751157279567944,0.20776252506993442,290.0,,True,-0.01211953438194599,0.7452951339031498,2.9,0.145,2025-05
2025-05-23,700249.0,5.5,0.4657107248408633,1.0,6,0.0,0.351250665247472,1,165.0,-230.0,0.3943173555567985,1.0,138.0,-182.0,0.04306669030932647,over,0.4657107248408633,0.11446005959339128,165.0,,True,0.04306669030932647,0.2341334208282877,1.65,0.058533355207071924,2025-05
2025-05-23,694738.0,4.5,0.38014138861052094,0.0,2,0.0,0.4767631665062548,4,-102.0,-120.0,0.45311301377946,7.0,110.0,-135.0,-0.02365015272679477,under,0.6198586113894791,0.09662177789573384,-120.0,,True,0.02365015272679477,0.136407454214045,0.8333333333333334,0.03410186355351125,2025-05
2025-05-23,694973.0,5.5,0.7002319167955366,1.0,8,0.0,0.5996568487274806,1,-180.0,133.0,0.6333530455351862,1.0,-210.0,155.0,0.033696196807705636,over,0.7002319167955366,0.10057506806805605,-180.0,,True,0.033696196807705636,0.0892496483486126,0.5555555555555556,0.022312412087153122,2025-05
2025-05-23,571510.0,6.5,0.3228317494445988,0.0,3,0.0,0.4059040590405904,1,130.0,-175.0,0.375,1.0,150.0,-200.0,-0.030904059040590404,under,0.6771682505554012,0.0830723095959916,-175.0,,True,0.030904059040590404,0.06412153658705899,0.5714285714285714,0.016030384146764776,2025-05
2025-05-24,664285.0,6.5,0.5725142265178056,0.0,5,0.0,0.4413390637966751,2,120.0,-136.0,0.42879372662470033,7.0,125.0,-142.0,-0.012545337171974758,over,0.5725142265178056,0.1311751627211305,120.0,,False,-0.012545337171974758,0.2595312983391723,-1.0,-0.05,2025-05
2025-05-24,656605.0,4.5,0.6551460756154895,1.0,7,0.0,0.5187593796898449,1,-122.0,-104.0,0.5081708744092539,7.0,-102.0,100.0,-0.010588505280590965,over,0.6551460756154895,0.13638669592564467,-122.0,,True,-0.010588505280590965,0.1921510556281859,0.819672131147541,0.04098360655737705,2025-05
2025-05-24,683004.0,5.5,0.2892817903213044,0.0,3,0.0,0.4165029469548134,1,125.0,-165.0,0.3161222339304531,1.0,195.0,-275.0,-0.1003807130243603,under,0.7107182096786956,0.12722115663350897,-165.0,,True,0.1003807130243603,0.14145651857487473,0.6060606060606061,0.030303030303030304,2025-05
2025-05-24,682847.0,4.5,0.6760002556798942,0.0,3,0.0,0.532258064516129,1,-132.0,100.0,0.5804030646135243,5.0,-155.0,132.0,0.04814500009739531,over,0.6760002556798942,0.1437421911637652,-132.0,,False,0.04814500009739531,0.1881216614979958,-1.0,-0.05,2025-05
2025-05-24,682990.0,3.5,0.6076407194263652,1.0,7,0.0,0.4586618905971451,2,105.0,-135.0,0.4593582878479943,7.0,107.0,-130.0,0.00069639725084919,over,0.6076407194263652,0.1489788288292201,105.0,,True,0.00069639725084919,0.2456634748240487,1.05,0.052500000000000005,2025-05
2025-05-24,656849.0,4.5,0.6279481637014667,1.0,7,0.0,0.512404497139207,5,-116.0,100.0,0.5279208127387393,7.0,-118.0,105.0,0.01551631559953226,over,0.6279481637014667,0.11554366656225967,-116.0,,True,0.01551631559953226,0.1692827875820413,0.8620689655172413,0.042320696895510324,2025-05
2025-05-24,607536.0,3.5,0.645779947312255,0.0,3,0.0,0.5205049246449536,2,-118.0,100.0,0.5322944785277707,7.0,-120.0,105.0,0.011789553882817105,over,0.645779947312255,0.1252750226673014,-118.0,,False,0.011789553882817105,0.1930510891023015,-1.0,-0.05,2025-05
2025-05-25,665152.0,4.5,0.6475594774387927,0.0,4,0.0,0.5418848167539267,1,-138.0,104.0,0.5421046050424384,7.0,-125.0,112.0,0.00021978828851165755,over,0.6475594774387927,0.10567466068486597,-138.0,,False,0.00021978828851165755,0.11680547558284543,-1.0,-0.04029788907608165,2025-05
