pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Seth Lugo,118,137,4.879,4.5,100.0,betmgm,-110.0,draftkings,0.557,0.535,0.557,0.561,H0,lcb_1sd_8pp,0.488,0.069,0.047,6.0,0.022,0.012,t12,74.815,A,CORROBORATED,False,False,607625.0,-,,0.0,0.0,0.0,False
Martín Pérez,144,135,3.786,3.5,-170.0,draftkings,133.0,draftkings,0.53,0.549,0.53,0.527,H0,lcb_1sd_8pp,0.594,-0.064,-0.045,2.0,0.019,0.0,t12,75.981,A,CORROBORATED,False,False,527048.0,-,,0.0,0.0,0.0,False
Eric Lauer,119,143,4.21,3.5,-114.0,draftkings,110.0,betmgm,0.612,0.57,0.612,0.61,H0,lcb_1sd_8pp,0.527,0.084,0.043,7.0,0.042,0.016,t12,54.275,B,CORROBORATED,False,False,641778.0,-,,0.0,0.0,0.0,False
Mitch Keller,134,147,4.316,3.5,-165.0,fanatics,132.0,draftkings,0.626,0.626,0.631,0.626,H3,raw_8pp,0.589,0.036,0.036,5.0,0.028,0.003,t4,84.207,A,CORROBORATED,False,False,656605.0,-,,0.0,0.0,0.0,False
Sandy Alcantara,146,117,4.907,5.5,115.0,betmgm,-155.0,betmgm,0.374,0.399,0.374,0.366,H0,lcb_1sd_8pp,0.433,-0.06,-0.034,1.0,0.026,0.0,t12,48.698,C,LOW,False,False,645261.0,-,,0.0,0.0,0.0,False
Bubba Chandler,134,147,4.623,4.5,-140.0,fanatics,112.0,fanduel,0.503,0.519,0.503,0.502,H0,lcb_1sd_8pp,0.549,-0.047,-0.031,2.0,0.016,0.005,t12,69.765,A,CORROBORATED,False,False,696149.0,-,,0.0,0.0,0.0,False
Bailey Ober,142,114,4.468,4.5,130.0,betrivers,-150.0,betmgm,0.464,0.451,0.464,0.462,H0,lcb_1sd_8pp,0.422,0.042,0.028,7.0,0.013,0.01,t12,83.414,A,CORROBORATED,False,False,641927.0,-,,0.0,0.0,0.0,False
Mitch Keller,134,147,4.316,4.5,123.0,betrivers,-165.0,betrivers,0.441,0.441,0.449,0.441,H3,raw_8pp,0.419,0.022,0.022,1.0,0.031,0.0,t4,42.653,C,LOW,False,False,656605.0,-,,0.0,0.0,0.0,False
Brady Singer,113,136,4.892,4.5,-165.0,betmgm,128.0,betrivers,0.541,0.566,0.541,0.534,H0,lcb_1sd_8pp,0.588,-0.047,-0.021,2.0,0.026,0.004,t12,66.074,B,CORROBORATED,False,False,663903.0,-,,0.0,0.0,0.0,False
Peter Lambert,117,146,5.472,5.5,124.0,fanduel,-155.0,draftkings,0.477,0.447,0.477,0.476,H0,lcb_1sd_8pp,0.426,0.05,0.021,6.0,0.029,0.004,t12,73.799,A,CORROBORATED,False,False,663567.0,-,,0.0,0.0,0.0,False
Landen Roupp,137,118,4.993,5.5,125.0,fanatics,-145.0,draftkings,0.381,0.404,0.381,0.386,H0,lcb_1sd_8pp,0.425,-0.045,-0.021,7.0,0.024,0.008,t12,75.777,A,CORROBORATED,False,False,694738.0,-,,0.0,0.0,0.0,False
Kyle Bradish,110,111,5.302,4.5,-160.0,fanatics,120.0,fanatics,0.619,0.59,0.619,0.612,H0,lcb_1sd_8pp,0.575,0.044,0.015,1.0,0.029,0.0,t12,43.948,C,LOW,False,False,680694.0,-,,0.0,0.0,0.0,False
Cade Cavalli,120,115,5.196,5.5,115.0,bovada,-125.0,betmgm,0.424,0.445,0.424,0.425,H0,lcb_1sd_8pp,0.455,-0.031,-0.01,6.0,0.021,0.016,t12,70.853,A,CORROBORATED,False,False,676917.0,-,,0.0,0.0,0.0,False
Anthony Kay,145,140,4.571,4.5,-120.0,fanduel,101.0,betonlineag,0.5,0.518,0.5,0.495,H0,lcb_1sd_8pp,0.524,-0.024,-0.006,5.0,0.018,0.01,t12,75.337,A,CORROBORATED,False,False,641743.0,-,,0.0,0.0,0.0,False
Sandy Alcantara,146,117,4.907,4.5,-158.0,draftkings,128.0,fanduel,0.552,0.582,0.552,0.544,H0,lcb_1sd_8pp,0.583,-0.031,-0.001,4.0,0.03,0.003,t12,77.323,A,CORROBORATED,False,False,645261.0,-,,0.0,0.0,0.0,False
Colin Rea,112,116,4.719,4.5,-104.0,fanduel,100.0,betmgm,0.518,0.498,0.518,0.516,H0,lcb_1sd_8pp,0.497,0.021,0.001,5.0,0.019,0.02,t12,73.91,A,CORROBORATED,False,False,607067.0,-,,0.0,0.0,0.0,False
Reid Detmers,108,138,6.231,5.5,-122.0,betrivers,120.0,draftkings,0.602,0.546,0.602,0.591,H0,lcb_1sd_8pp,0.546,0.056,0.0,3.0,0.056,0.024,t12,33.728,C,LOW,False,False,672282.0,-,,0.0,0.0,0.0,False
Kyle Bradish,110,111,5.302,5.5,128.0,fanduel,-164.0,fanduel,0.439,0.414,0.439,0.431,H0,lcb_1sd_8pp,0.414,0.025,0.0,1.0,0.039,0.0,t12,34.248,C,LOW,False,False,680694.0,-,,0.0,0.0,0.0,False
Aaron Nola,143,119,5.506,5.5,118.0,betonlineag,-125.0,betmgm,0.48,0.452,0.48,0.463,H0,lcb_1sd_8pp,0.452,0.028,0.0,6.0,0.061,0.015,t12,42.398,C,LOW,False,False,605400.0,-,,0.0,0.0,0.0,False
Logan Henderson,158,121,5.657,5.5,-120.0,fanduel,103.0,draftkings,0.511,0.522,0.511,0.511,H0,lcb_1sd_8pp,0.522,-0.011,-0.0,5.0,0.025,0.009,t12,68.443,A,CORROBORATED,False,False,701656.0,-,,0.0,0.0,0.0,False
Reid Detmers,108,138,6.231,6.5,146.0,fanduel,-188.0,fanduel,0.437,0.384,0.437,0.428,H0,lcb_1sd_8pp,0.384,0.053,0.0,2.0,0.067,0.0,t12,47.148,C,LOW,False,False,672282.0,-,,0.0,0.0,0.0,False
Griffin Jax,139,141,4.668,4.5,-105.0,betmgm,-105.0,draftkings,0.508,0.499,0.508,0.5,H0,lcb_1sd_8pp,0.499,0.009,0.0,6.0,0.042,0.011,t12,47.42,C,LOW,False,False,643377.0,-,,0.0,0.0,0.0,False
Slade Cecconi,114,142,4.076,3.5,-148.0,draftkings,124.0,fanduel,0.595,0.573,0.595,0.593,H0,lcb_1sd_8pp,0.573,0.022,0.0,6.0,0.023,0.005,t12,85.388,A,CORROBORATED,False,False,677944.0,-,,0.0,0.0,0.0,False
Jack Perkins,133,109,4.852,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Luis Castillo,136,113,5.595,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
David Peterson,112,116,4.509,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tyler Phillips,146,117,3.834,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Max Fried,147,134,5.141,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Chase Burns,113,136,6.437,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Walbert Ureña,108,138,5.228,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Braydon Fisher,141,139,4.375,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tyler Alexander,140,145,4.134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Kumar Rocker,140,145,4.826,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tatsuya Imai,117,146,5.565,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
