pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Connor Prielipp,142,158,4.905,5.5,120.0,draftkings,-125.0,fanduel,0.366,0.385,0.366,0.365,H0,lcb_1sd_8pp,0.455,-0.089,-0.07,7.0,0.019,0.017,t12,68.509,A,CORROBORATED,False,False,687570.0,-,,0.0,0.0,0.0,False
Eduardo Rodriguez,109,119,4.407,4.5,165.0,betrivers,-230.0,betrivers,0.457,0.418,0.457,0.461,H0,lcb_1sd_8pp,0.351,0.106,0.066,1.0,0.04,0.0,t12,32.139,C,LOW,False,False,593958.0,-,,0.0,0.0,0.0,False
Michael Lorenzen,115,138,3.629,3.5,135.0,betmgm,-147.0,draftkings,0.503,0.476,0.503,0.51,H0,lcb_1sd_8pp,0.41,0.093,0.066,6.0,0.027,0.014,t12,65.13,B,CORROBORATED,False,False,547179.0,-,,0.0,0.0,0.0,False
Matthew Boyd,112,118,4.453,4.5,-141.0,betonlineag,116.0,fanduel,0.466,0.493,0.466,0.463,H0,lcb_1sd_8pp,0.558,-0.092,-0.064,7.0,0.027,0.006,t12,78.888,A,CORROBORATED,False,False,571510.0,-,,0.0,0.0,0.0,False
Jared Jones,134,121,5.688,5.5,122.0,fanduel,-132.0,draftkings,0.502,0.502,0.503,0.502,H3,raw_8pp,0.443,0.059,0.059,5.0,0.007,0.016,t4,74.906,A,CORROBORATED,False,False,683003.0,-,,0.0,0.0,0.0,False
Troy Melton,116,137,5.356,4.5,-140.0,fanduel,117.0,draftkings,0.643,0.614,0.643,0.634,H0,lcb_1sd_8pp,0.556,0.087,0.058,6.0,0.029,0.007,t12,68.252,B,CORROBORATED,False,False,675512.0,-,,0.0,0.0,0.0,False
Eduardo Rodriguez,109,119,4.407,2.5,-400.0,betrivers,270.0,betrivers,0.828,0.803,0.828,0.831,H0,lcb_1sd_8pp,0.747,0.08,0.056,1.0,0.024,0.0,t12,47.192,C,LOW,False,False,593958.0,-,,0.0,0.0,0.0,False
Grayson Rodriguez,108,146,4.893,4.5,-190.0,betmgm,140.0,betmgm,0.556,0.556,0.558,0.556,H3,raw_8pp,0.611,-0.055,-0.055,1.0,0.015,0.0,t4,50.845,B,CORROBORATED,False,False,680570.0,-,,0.0,0.0,0.0,False
Shane Bieber,141,143,4.501,4.5,130.0,betmgm,-175.0,betmgm,0.458,0.458,0.469,0.458,H3,raw_8pp,0.406,0.052,0.052,1.0,0.033,0.0,t4,31.638,C,LOW,False,False,669456.0,-,,0.0,0.0,0.0,False
Cam Schlittler,147,144,6.56,6.5,-118.0,fanduel,105.0,betmgm,0.475,0.475,0.49,0.475,H3,raw_8pp,0.525,-0.051,-0.051,7.0,0.047,0.013,t4,52.699,B,CORROBORATED,False,False,693645.0,-,,0.0,0.0,0.0,False
Kumar Rocker,140,110,4.914,5.5,115.0,bovada,-138.0,draftkings,0.365,0.401,0.365,0.366,H0,lcb_1sd_8pp,0.446,-0.081,-0.045,7.0,0.036,0.006,t12,64.903,B,CORROBORATED,False,False,677958.0,-,,0.0,0.0,0.0,False
Sean Manaea,121,134,5.453,5.5,130.0,fanduel,-139.0,draftkings,0.474,0.474,0.472,0.474,H3,raw_8pp,0.431,0.043,0.043,6.0,0.016,0.018,t4,77.097,A,CORROBORATED,False,False,640455.0,-,,0.0,0.0,0.0,False
Eduardo Rodriguez,109,119,4.407,3.5,-143.0,betrivers,120.0,betmgm,0.648,0.607,0.648,0.656,H0,lcb_1sd_8pp,0.565,0.083,0.042,7.0,0.041,0.007,t12,61.302,B,CORROBORATED,False,False,593958.0,-,,0.0,0.0,0.0,False
Emerson Hancock,136,139,4.943,4.5,105.0,betmgm,-118.0,fanduel,0.555,0.519,0.555,0.557,H0,lcb_1sd_8pp,0.478,0.077,0.041,6.0,0.036,0.013,t12,59.193,B,CORROBORATED,False,False,676106.0,-,,0.0,0.0,0.0,False
J.T. Ginn,133,111,4.627,4.5,105.0,draftkings,-125.0,betrivers,0.501,0.501,0.501,0.501,H3,raw_8pp,0.464,0.036,0.036,6.0,0.004,0.01,t4,85.869,A,CORROBORATED,False,False,669372.0,-,,0.0,0.0,0.0,False
Joey Cantillo,114,145,5.507,5.5,-122.0,fanduel,100.0,betmgm,0.479,0.496,0.479,0.484,H0,lcb_1sd_8pp,0.524,-0.045,-0.029,7.0,0.017,0.005,t12,88.369,A,CORROBORATED,False,False,676282.0,-,,0.0,0.0,0.0,False
Michael McGreevy,138,115,4.131,3.5,-130.0,fanatics,114.0,draftkings,0.597,0.552,0.597,0.595,H0,lcb_1sd_8pp,0.545,0.052,0.008,7.0,0.044,0.01,t12,54.681,B,CORROBORATED,False,False,700241.0,-,,0.0,0.0,0.0,False
Troy Melton,116,137,5.356,5.5,120.0,betmgm,-160.0,betmgm,0.462,0.431,0.462,0.452,H0,lcb_1sd_8pp,0.425,0.037,0.006,1.0,0.031,0.0,t12,35.213,C,LOW,False,False,675512.0,-,,0.0,0.0,0.0,False
Jesús Luzardo,143,141,6.522,6.5,102.0,fanduel,-124.0,betrivers,0.478,0.478,0.488,0.478,H3,raw_8pp,0.475,0.003,0.003,6.0,0.041,0.006,t4,68.968,A,CORROBORATED,False,False,666200.0,-,,0.0,0.0,0.0,False
Logan Webb,137,116,5.051,5.5,115.0,betmgm,-155.0,betmgm,0.394,0.433,0.394,0.402,H0,lcb_1sd_8pp,0.433,-0.04,-0.0,1.0,0.04,0.0,t12,34.703,C,LOW,False,False,657277.0,-,,0.0,0.0,0.0,False
Logan Webb,137,116,5.051,4.5,-162.0,draftkings,128.0,betonlineag,0.565,0.586,0.565,0.575,H0,lcb_1sd_8pp,0.586,-0.021,-0.0,5.0,0.034,0.003,t12,77.74,A,CORROBORATED,False,False,657277.0,-,,0.0,0.0,0.0,False
Cade Povich,110,140,4.603,4.5,-113.0,fanduel,-105.0,betrivers,0.491,0.511,0.491,0.483,H0,lcb_1sd_8pp,0.511,-0.02,-0.0,6.0,0.029,0.009,t12,70.666,A,CORROBORATED,False,False,700249.0,-,,0.0,0.0,0.0,False
Yoshinobu Yamamoto,119,109,5.558,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Brad Lord,120,113,4.438,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Brandon Pfaadt,109,119,4.219,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
George Kirby,136,139,5.182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
