pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Drew Rasmussen,139,116,5.517,5.5,125,betmgm,-165,betmgm,0.485,0.456,0.485,0.48,H0,lcb_1sd_8pp,0.417,0.069,0.039,1,0.03,0.0,t12,41.014,C,LOW,False,False,656876,-,,0.0,0.0,0.0,False
Merrill Kelly,109,112,4.435,4.5,125,betmgm,-165,betmgm,0.462,0.451,0.462,0.461,H0,lcb_1sd_8pp,0.417,0.046,0.035,1,0.011,0.0,t12,57.3,B,CORROBORATED,False,False,518876,-,,0.0,0.0,0.0,False
Ranger Suarez,111,146,4.906,5.5,125,betmgm,-158,draftkings,0.361,0.39,0.361,0.355,H0,lcb_1sd_8pp,0.422,-0.061,-0.032,6,0.028,0.003,t12,80.776,A,CORROBORATED,False,False,624133,-,,0.0,0.0,0.0,False
Cade Cavalli,120,115,6.735,6.5,106,fanduel,-125,betmgm,0.521,0.494,0.521,0.514,H0,lcb_1sd_8pp,0.468,0.053,0.025,5,0.027,0.009,t12,71.987,A,CORROBORATED,False,False,676917,-,,0.0,0.0,0.0,False
Braxton Ashcraft,134,135,5.501,5.5,128,betonlineag,-150,betmgm,0.475,0.448,0.475,0.467,H0,lcb_1sd_8pp,0.424,0.051,0.024,3,0.027,0.013,t12,54.288,B,CORROBORATED,False,False,677952,-,,0.0,0.0,0.0,False
Logan Gilbert,136,143,5.689,5.5,-147,betonlineag,125,draftkings,0.508,0.555,0.508,0.501,H0,lcb_1sd_8pp,0.574,-0.066,-0.019,6,0.047,0.007,t12,59.221,B,CORROBORATED,False,False,669302,-,,0.0,0.0,0.0,False
Zebby Matthews,142,133,4.536,4.5,110,betmgm,-136,draftkings,0.48,0.467,0.48,0.476,H0,lcb_1sd_8pp,0.449,0.031,0.017,7,0.013,0.005,t12,86.121,A,CORROBORATED,False,False,805673,-,,0.0,0.0,0.0,False
Kevin Gausman,112,109,5.216,4.5,-155,betmgm,115,betmgm,0.603,0.578,0.603,0.595,H0,lcb_1sd_8pp,0.567,0.037,0.011,1,0.026,0.0,t12,46.77,C,LOW,False,False,592332,-,,0.0,0.0,0.0,False
Chase Burns,113,137,6.225,6.5,-102,fanduel,-105,betmgm,0.442,0.486,0.442,0.43,H0,lcb_1sd_8pp,0.494,-0.051,-0.008,7,0.043,0.015,t12,47.76,C,LOW,False,False,695505,-,,0.0,0.0,0.0,False
Sandy Alcantara,146,111,4.89,4.5,-115,betmgm,-103,draftkings,0.551,0.515,0.551,0.558,H0,lcb_1sd_8pp,0.509,0.042,0.006,7,0.036,0.006,t12,70.032,A,CORROBORATED,False,False,645261,-,,0.0,0.0,0.0,False
Kumar Rocker,140,145,4.639,4.5,-115,betrivers,109,draftkings,0.502,0.531,0.502,0.504,H0,lcb_1sd_8pp,0.534,-0.032,-0.003,7,0.03,0.015,t12,63.197,B,CORROBORATED,False,False,677958,-,,0.0,0.0,0.0,False
Ranger Suarez,111,146,4.906,4.5,-160,betmgm,120,betmgm,0.547,0.573,0.547,0.54,H0,lcb_1sd_8pp,0.575,-0.028,-0.002,1,0.026,0.0,t12,45.448,C,LOW,False,False,624133,-,,0.0,0.0,0.0,False
Kevin Gausman,112,109,5.216,5.5,127,draftkings,-152,betrivers,0.415,0.42,0.415,0.405,H0,lcb_1sd_8pp,0.42,-0.006,-0.0,5,0.034,0.008,t12,68.417,A,CORROBORATED,False,False,592332,-,,0.0,0.0,0.0,False
