pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Noah Cameron,118,135,5.146,4.5,-110.0,betmgm,-106.0,betonlineag,0.594,0.58,0.594,0.596,H0,lcb_1sd_8pp,0.505,0.088,0.074,6.0,0.014,0.01,t12,80.261,A,CORROBORATED,False,False,702070.0,-,,0.0,0.0,0.0,False
Foster Griffin,120,133,5.898,5.5,115.0,fanatics,-130.0,fanduel,0.543,0.521,0.543,0.538,H0,lcb_1sd_8pp,0.45,0.092,0.07,6.0,0.022,0.013,t12,68.957,A,CORROBORATED,False,False,656492.0,-,,0.0,0.0,0.0,False
Ryan Feltner,115,113,4.452,3.5,-170.0,draftkings,133.0,draftkings,0.667,0.655,0.667,0.664,H0,lcb_1sd_8pp,0.595,0.072,0.06,1.0,0.012,0.0,t12,57.079,B,CORROBORATED,False,False,663372.0,-,,0.0,0.0,0.0,False
Eury Pérez,146,158,5.678,5.5,-170.0,fanduel,132.0,fanduel,0.509,0.536,0.509,0.502,H0,lcb_1sd_8pp,0.593,-0.083,-0.056,2.0,0.027,0.001,t12,68.682,A,CORROBORATED,False,False,691587.0,-,,0.0,0.0,0.0,False
Nathan Eovaldi,140,144,5.659,5.5,-125.0,betmgm,116.0,fanduel,0.496,0.496,0.507,0.496,H3,raw_8pp,0.549,-0.052,-0.052,6.0,0.041,0.017,t4,54.312,B,CORROBORATED,False,False,543135.0,-,,0.0,0.0,0.0,False
Ryan Feltner,115,113,4.452,4.5,130.0,betmgm,-158.0,fanduel,0.469,0.46,0.469,0.471,H0,lcb_1sd_8pp,0.416,0.053,0.044,6.0,0.009,0.006,t12,90.368,A,CORROBORATED,False,False,663372.0,-,,0.0,0.0,0.0,False
Grant Holmes,144,140,4.644,3.5,-230.0,betrivers,165.0,betrivers,0.69,0.69,0.693,0.69,H3,raw_8pp,0.649,0.041,0.041,1.0,0.016,0.0,t4,53.315,B,CORROBORATED,False,False,656550.0,-,,0.0,0.0,0.0,False
Robert Gasser,158,146,4.463,4.5,-130.0,betmgm,112.0,draftkings,0.469,0.5,0.469,0.461,H0,lcb_1sd_8pp,0.541,-0.072,-0.041,7.0,0.031,0.009,t12,64.433,B,CORROBORATED,False,False,688107.0,-,,0.0,0.0,0.0,False
Nolan McLean,121,143,6.064,6.5,125.0,draftkings,-135.0,betmgm,0.403,0.403,0.409,0.403,H3,raw_8pp,0.444,-0.04,-0.04,6.0,0.027,0.013,t4,67.063,A,CORROBORATED,False,False,690997.0,-,,0.0,0.0,0.0,False
Cam Schlittler,147,119,6.548,6.5,-115.0,draftkings,105.0,betmgm,0.484,0.484,0.495,0.484,H3,raw_8pp,0.524,-0.04,-0.04,7.0,0.044,0.015,t4,50.602,B,CORROBORATED,False,False,693645.0,-,,0.0,0.0,0.0,False
Nathan Eovaldi,140,144,5.659,4.5,-305.0,betrivers,215.0,betrivers,0.664,0.664,0.671,0.664,H3,raw_8pp,0.703,-0.039,-0.039,1.0,0.032,0.0,t4,40.352,C,LOW,False,False,543135.0,-,,0.0,0.0,0.0,False
Casey Mize,116,108,5.42,5.5,-130.0,draftkings,108.0,fanduel,0.469,0.506,0.469,0.459,H0,lcb_1sd_8pp,0.54,-0.07,-0.034,5.0,0.037,0.005,t12,70.002,A,CORROBORATED,False,False,663554.0,-,,0.0,0.0,0.0,False
Nathan Eovaldi,140,144,5.659,6.5,155.0,betrivers,-210.0,betrivers,0.333,0.333,0.341,0.333,H3,raw_8pp,0.367,-0.034,-0.034,1.0,0.032,0.0,t4,39.679,C,LOW,False,False,543135.0,-,,0.0,0.0,0.0,False
Nathan Eovaldi,140,144,5.659,7.5,300.0,betrivers,-480.0,betrivers,0.205,0.205,0.214,0.205,H3,raw_8pp,0.232,-0.027,-0.027,1.0,0.035,0.0,t4,37.737,C,LOW,False,False,543135.0,-,,0.0,0.0,0.0,False
Grant Holmes,144,140,4.644,4.5,100.0,fanduel,-105.0,betmgm,0.51,0.51,0.51,0.51,H3,raw_8pp,0.484,0.026,0.026,7.0,0.027,0.016,t4,66.549,A,CORROBORATED,False,False,656550.0,-,,0.0,0.0,0.0,False
Brandon Young,110,117,4.365,4.5,-108.0,betrivers,-105.0,betmgm,0.457,0.483,0.457,0.449,H0,lcb_1sd_8pp,0.505,-0.048,-0.022,6.0,0.026,0.011,t12,66.519,B,CORROBORATED,False,False,687064.0,-,,0.0,0.0,0.0,False
Ryan Johnson,108,116,4.491,4.5,-113.0,draftkings,-105.0,betmgm,0.472,0.487,0.472,0.475,H0,lcb_1sd_8pp,0.507,-0.035,-0.02,6.0,0.015,0.009,t12,76.032,A,CORROBORATED,False,False,696270.0,-,,0.0,0.0,0.0,False
Sean Burke,145,141,5.45,5.5,-101.0,draftkings,-120.0,betmgm,0.464,0.464,0.469,0.464,H3,raw_8pp,0.479,-0.015,-0.015,5.0,0.022,0.006,t4,83.393,A,CORROBORATED,False,False,680732.0,-,,0.0,0.0,0.0,False
Grant Holmes,144,140,4.644,5.5,205.0,betrivers,-286.0,betrivers,0.315,0.315,0.314,0.315,H3,raw_8pp,0.307,0.008,0.008,1.0,0.019,0.0,t4,51.554,B,CORROBORATED,False,False,656550.0,-,,0.0,0.0,0.0,False
Shota Imanaga,112,142,5.247,5.5,110.0,betmgm,-119.0,draftkings,0.441,0.464,0.441,0.435,H0,lcb_1sd_8pp,0.47,-0.03,-0.006,7.0,0.023,0.013,t12,72.522,A,CORROBORATED,False,False,684007.0,-,,0.0,0.0,0.0,False
Zebby Matthews,142,112,4.822,4.5,-107.0,betrivers,100.0,betmgm,0.535,0.518,0.535,0.53,H0,lcb_1sd_8pp,0.515,0.02,0.003,6.0,0.017,0.017,t12,65.688,B,CORROBORATED,False,False,805673.0,-,,0.0,0.0,0.0,False
Logan Gilbert,136,137,6.268,6.5,100.0,betmgm,-111.0,draftkings,0.446,0.488,0.446,0.426,H0,lcb_1sd_8pp,0.488,-0.041,-0.0,5.0,0.072,0.013,t12,48.234,C,LOW,False,False,669302.0,-,,0.0,0.0,0.0,False
Tarik Skubal,116,108,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Grayson Rodriguez,108,116,5.128,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
J.T. Ginn,133,120,4.928,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Zack Littell,120,133,3.903,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Logan Webb,137,136,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Bryan Woo,136,137,5.714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
