fetched_at,event_id,commence_time,home_team,away_team,bookmaker,bookmaker_title,bookmaker_last_update,market,api_market,player_name,line,over_odds,under_odds,snapshot_type,requested_snapshot,historical_snapshot,game_date,pitcher_id,pitcher_name,team,opponent
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T19:09:47Z,hits_allowed,pitcher_hits_allowed,Will Warren,5.5,-109,-122,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T19:09:47Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-107,-120,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T19:09:47Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-143,112,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T19:09:47Z,walks,pitcher_walks,Payton Tolle,1.5,103,-137,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T19:09:47Z,walks,pitcher_walks,Will Warren,1.5,-115,-115,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T19:10:20Z,hits_allowed,pitcher_hits_allowed,Will Warren,5.5,-115,-115,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T19:10:20Z,hits_allowed,pitcher_hits_allowed,Payton Tolle,5.5,100,-135,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T19:10:20Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,100,-135,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T19:10:20Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-140,105,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betrivers,BetRivers,2026-06-26T19:10:33Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-110,-121,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betrivers,BetRivers,2026-06-26T19:10:33Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-157,117,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T19:10:02Z,hits_allowed,pitcher_hits_allowed,Payton Tolle,5.5,-105,-135,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T19:10:02Z,hits_allowed,pitcher_hits_allowed,Will Warren,5.5,-115,-125,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T19:10:02Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-110,-120,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T19:10:02Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-145,110,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T19:10:02Z,walks,pitcher_walks,Payton Tolle,1.5,100,-140,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T19:10:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T19:10:02Z,walks,pitcher_walks,Will Warren,1.5,-120,-120,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,fanduel,FanDuel,2026-06-26T23:05:21Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-114,-106,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,fanduel,FanDuel,2026-06-26T23:05:21Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-148,112,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,fanatics,Fanatics,2026-06-26T23:05:32Z,hits_allowed,pitcher_hits_allowed,Payton Tolle,5.5,120,-170,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,fanatics,Fanatics,2026-06-26T23:05:32Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-120,-110,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betonlineag,BetOnline.ag,2026-06-26T23:05:23Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-143,110,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betonlineag,BetOnline.ag,2026-06-26T23:05:23Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-143,110,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T23:05:24Z,hits_allowed,pitcher_hits_allowed,Payton Tolle,5.5,115,-153,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T23:05:24Z,hits_allowed,pitcher_hits_allowed,Will Warren,5.5,101,-134,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T23:05:24Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-128,100,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T23:05:24Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-158,124,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T23:05:24Z,walks,pitcher_walks,Payton Tolle,1.5,111,-147,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,draftkings,DraftKings,2026-06-26T23:05:24Z,walks,pitcher_walks,Will Warren,1.5,-127,-105,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T23:05:20Z,hits_allowed,pitcher_hits_allowed,Will Warren,5.5,-105,-125,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T23:05:20Z,hits_allowed,pitcher_hits_allowed,Payton Tolle,5.5,105,-140,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T23:05:20Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-110,-120,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betmgm,BetMGM,2026-06-26T23:05:20Z,strikeouts,pitcher_strikeouts,Will Warren,5.5,120,-160,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betrivers,BetRivers,2026-06-26T23:05:11Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-107,-124,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,betrivers,BetRivers,2026-06-26T23:05:11Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-159,118,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T23:03:32Z,hits_allowed,pitcher_hits_allowed,Payton Tolle,5.5,115,-155,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T23:03:32Z,hits_allowed,pitcher_hits_allowed,Will Warren,5.5,100,-140,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T23:03:32Z,strikeouts,pitcher_strikeouts,Payton Tolle,5.5,-120,-110,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T23:03:32Z,strikeouts,pitcher_strikeouts,Will Warren,4.5,-145,110,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T23:03:32Z,walks,pitcher_walks,Payton Tolle,1.5,110,-150,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,801139,Payton Tolle,111,147
2026-06-26T23:05:36Z,6eb5de1ab0595da964b22b0fc847fbc1,2026-06-26T23:11:00Z,Boston Red Sox,New York Yankees,bovada,Bovada,2026-06-26T23:03:32Z,walks,pitcher_walks,Will Warren,1.5,-130,-110,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,701542,Will Warren,147,111
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanduel,FanDuel,2026-06-26T19:10:34Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-158,118,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanduel,FanDuel,2026-06-26T19:10:34Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,100,-122,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betonlineag,BetOnline.ag,2026-06-26T19:09:48Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-161,124,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betonlineag,BetOnline.ag,2026-06-26T19:09:48Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,102,-132,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanatics,Fanatics,2026-06-26T19:09:46Z,hits_allowed,pitcher_hits_allowed,Joey Cantillo,4.5,100,-140,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanatics,Fanatics,2026-06-26T19:09:46Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-160,120,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T19:09:47Z,hits_allowed,pitcher_hits_allowed,Joey Cantillo,4.5,105,-139,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T19:09:47Z,hits_allowed,pitcher_hits_allowed,Luis Castillo,4.5,-118,-113,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T19:09:47Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,107,-136,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T19:09:47Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-142,111,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T19:09:47Z,walks,pitcher_walks,Luis Castillo,1.5,-146,110,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T19:09:47Z,walks,pitcher_walks,Joey Cantillo,1.5,-185,139,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betmgm,BetMGM,2026-06-26T19:10:20Z,hits_allowed,pitcher_hits_allowed,Joey Cantillo,4.5,-105,-125,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betmgm,BetMGM,2026-06-26T19:10:20Z,hits_allowed,pitcher_hits_allowed,Luis Castillo,4.5,105,-140,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betmgm,BetMGM,2026-06-26T19:10:20Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-155,115,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betmgm,BetMGM,2026-06-26T19:10:20Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,105,-145,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betrivers,BetRivers,2026-06-26T19:10:33Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,-106,-125,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betrivers,BetRivers,2026-06-26T19:10:33Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-162,120,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,bovada,Bovada,2026-06-26T19:10:02Z,hits_allowed,pitcher_hits_allowed,Joey Cantillo,4.5,105,-145,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,bovada,Bovada,2026-06-26T19:10:02Z,hits_allowed,pitcher_hits_allowed,Luis Castillo,4.5,-125,-115,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,bovada,Bovada,2026-06-26T19:10:02Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,-105,-125,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,bovada,Bovada,2026-06-26T19:10:02Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-160,120,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,bovada,Bovada,2026-06-26T19:10:02Z,walks,pitcher_walks,Joey Cantillo,1.5,-190,145,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T19:10:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,bovada,Bovada,2026-06-26T19:10:02Z,walks,pitcher_walks,Luis Castillo,1.5,-150,110,open,2026-06-26T19:11:00Z,2026-06-26T19:10:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanduel,FanDuel,2026-06-26T23:05:21Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-154,116,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanduel,FanDuel,2026-06-26T23:05:21Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,100,-122,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betonlineag,BetOnline.ag,2026-06-26T23:05:23Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-164,125,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,betonlineag,BetOnline.ag,2026-06-26T23:05:23Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,-102,-127,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanatics,Fanatics,2026-06-26T23:05:32Z,hits_allowed,pitcher_hits_allowed,Joey Cantillo,4.5,100,-140,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,fanatics,Fanatics,2026-06-26T23:05:32Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-160,120,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T23:05:24Z,hits_allowed,pitcher_hits_allowed,Joey Cantillo,4.5,104,-138,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T23:05:24Z,hits_allowed,pitcher_hits_allowed,Luis Castillo,4.5,-115,-115,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,622491,Luis Castillo,136,114
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T23:05:24Z,strikeouts,pitcher_strikeouts,Joey Cantillo,5.5,-105,-121,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,676282,Joey Cantillo,114,136
2026-06-26T23:05:36Z,9637bef3da89f22340fc6ea44bfe91b4,2026-06-26T23:11:00Z,Cleveland Guardians,Seattle Mariners,draftkings,DraftKings,2026-06-26T23:05:24Z,strikeouts,pitcher_strikeouts,Luis Castillo,4.5,-144,113,close,2026-06-26T23:08:00Z,2026-06-26T23:05:36Z,2026-06-26,622491,Luis Castillo,136,114
